S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
18,0,28,33,34,0,1,0,2,5,11,13,3,10,0,13,1,4,1,10,24,3,65,25,0,86,2,0,30,5,8,0,1.44712018966675,0.596780300140381,0.879454374313355,1.55703103542328,0.397218495607376,0.629856050014496,1.29687821865082,0.123404838144779,0.629085719585419,1.28516638278961,0.301718682050705,0.777106821537018,16_Aug_2023_11_24
19,7,28,31,35,0,2,0,2,7,11,14,0,15,0,0,1,0,0,8,25,4,64,27,1,86,2,1,30,6,15,1,1.44712018966675,0.596780300140381,0.879454374313355,1.55703103542328,0.397218495607376,0.629856050014496,1.29687821865082,0.123404838144779,0.629085719585419,1.28516638278961,0.301718682050705,0.777106821537018,16_Aug_2023_11_24
19,1,26,31,35,0,3,0,4,4,10,15,5,16,0,0,0,0,2,10,24,9,64,27,4,88,0,0,30,7,4,0,1.44707429409027,0.596760869026184,0.879400372505188,1.55713975429535,0.397228807210922,0.629819214344025,1.29700636863709,0.123380795121193,0.629035890102387,1.28523516654968,0.301679104566574,0.776946187019348,16_Aug_2023_11_24
16,0,26,31,33,0,2,6,3,7,10,17,1,12,0,0,0,4,0,12,21,6,64,28,3,86,3,2,29,5,1,8,1.44707429409027,0.596760869026184,0.879400372505188,1.55713975429535,0.397228807210922,0.629819214344025,1.29700636863709,0.123380795121193,0.629035890102387,1.28523516654968,0.301679104566574,0.776946187019348,16_Aug_2023_11_24
20,0,29,28,41,0,0,0,1,7,9,18,1,13,0,0,2,0,2,9,22,4,67,27,2,87,2,1,31,2,0,2,1.44700717926025,0.596738159656525,0.879322052001953,1.55723106861115,0.397229850292206,0.629812240600586,1.29709160327911,0.123357877135277,0.62864488363266,1.2852942943573,0.301627278327942,0.776775240898132,16_Aug_2023_11_24
21,0,27,31,33,0,1,0,8,5,10,16,1,13,7,0,0,0,2,7,25,1,62,25,1,86,2,1,34,6,0,2,1.44700717926025,0.596738159656525,0.879322052001953,1.55723106861115,0.397229850292206,0.629812240600586,1.29709160327911,0.123357877135277,0.62864488363266,1.2852942943573,0.301627278327942,0.776775240898132,16_Aug_2023_11_24
21,0,23,27,33,0,3,0,5,2,16,17,0,14,0,0,0,0,2,14,24,5,65,26,0,88,3,0,25,7,0,0,1.4469598531723,0.596718847751617,0.879257678985596,1.55731403827667,0.397231578826904,0.629803478717804,1.29721617698669,0.123321995139122,0.628397643566132,1.28532075881958,0.301584154367447,0.776600062847137,16_Aug_2023_11_24
24,1,28,31,34,0,1,0,1,7,9,16,1,12,0,0,1,0,2,10,23,4,62,22,0,81,3,0,28,8,0,3,1.4469598531723,0.596718847751617,0.879257678985596,1.55731403827667,0.397231578826904,0.629803478717804,1.29721617698669,0.123321995139122,0.628397643566132,1.28532075881958,0.301584154367447,0.776600062847137,16_Aug_2023_11_24
20,0,29,32,34,0,0,14,0,12,10,13,0,10,0,1,0,0,2,12,23,3,62,24,1,86,3,0,30,6,0,1,1.44691824913025,0.596693933010101,0.879200041294098,1.55744457244873,0.397180259227753,0.629901051521301,1.29728531837463,0.123286321759224,0.62815535068512,1.28536772727966,0.301548779010773,0.77644020318985,16_Aug_2023_11_24
25,1,26,31,35,0,1,0,2,5,10,16,0,12,2,2,0,0,2,8,20,4,63,27,0,85,0,0,29,7,1,0,1.44691824913025,0.596693933010101,0.879200041294098,1.55744457244873,0.397180259227753,0.629901051521301,1.29728531837463,0.123286321759224,0.62815535068512,1.28536772727966,0.301548779010773,0.77644020318985,16_Aug_2023_11_24
17,1,28,27,33,3,1,4,2,10,10,20,0,6,0,2,0,1,3,13,25,2,62,27,0,86,3,0,30,5,0,0,1.44689655303955,0.596737742424011,0.879128873348236,1.55756056308746,0.397187471389771,0.629891157150269,1.2973757982254,0.123236745595932,0.627980172634125,1.28543710708618,0.301497578620911,0.776272773742676,16_Aug_2023_11_24
20,6,27,31,35,0,1,0,3,3,10,16,1,11,0,0,1,0,2,8,23,3,62,26,0,83,3,2,31,7,0,0,1.44689655303955,0.596737742424011,0.879128873348236,1.55756056308746,0.397187471389771,0.629891157150269,1.2973757982254,0.123236745595932,0.627980172634125,1.28543710708618,0.301497578620911,0.776272773742676,16_Aug_2023_11_24
18,0,29,29,35,0,0,0,3,4,8,16,1,9,7,0,4,5,3,11,21,4,63,25,1,87,1,0,30,8,0,0,1.44685554504395,0.596715211868286,0.879078149795532,1.55764305591583,0.397203594446182,0.629881024360657,1.29749524593353,0.123216435313225,0.627739727497101,1.28546702861786,0.301449984312057,0.776106238365173,16_Aug_2023_11_24
21,1,28,29,34,0,1,0,5,3,10,16,0,11,0,0,1,13,2,10,23,3,63,27,1,86,2,3,31,5,0,0,1.44685554504395,0.596715211868286,0.879078149795532,1.55764305591583,0.397203594446182,0.629881024360657,1.29749524593353,0.123216435313225,0.627739727497101,1.28546702861786,0.301449984312057,0.776106238365173,16_Aug_2023_11_24
17,0,28,31,34,2,1,0,0,10,10,12,0,12,1,0,0,2,2,5,26,3,63,28,1,83,5,1,30,7,0,2,1.44682765007019,0.596685707569122,0.879035651683807,1.55776751041412,0.397257477045059,0.62985360622406,1.29759001731873,0.123207114636898,0.627488076686859,1.28554749488831,0.301413208246231,0.775935471057892,16_Aug_2023_11_24
19,0,29,29,35,0,0,0,6,7,9,17,0,12,0,0,0,0,2,10,23,2,64,26,1,86,3,0,30,7,1,0,1.44682765007019,0.596685707569122,0.879035651683807,1.55776751041412,0.397257477045059,0.62985360622406,1.29759001731873,0.123207114636898,0.627488076686859,1.28554749488831,0.301413208246231,0.775935471057892,16_Aug_2023_11_24
21,0,28,31,35,0,0,0,2,5,10,17,1,10,0,1,1,0,6,8,23,3,62,24,1,83,5,0,30,7,0,0,1.44679856300354,0.596669375896454,0.87898987531662,1.55784749984741,0.397304773330688,0.629821956157684,1.29772067070007,0.123180538415909,0.627430737018585,1.28560662269592,0.301385194063187,0.775766611099243,16_Aug_2023_11_24
20,0,28,31,34,0,1,0,6,6,10,13,0,8,0,0,0,0,3,6,22,4,65,28,0,86,2,1,30,8,3,0,1.44679856300354,0.596669375896454,0.87898987531662,1.55784749984741,0.397304773330688,0.629821956157684,1.29772067070007,0.123180538415909,0.627430737018585,1.28560662269592,0.301385194063187,0.775766611099243,16_Aug_2023_11_24
18,0,27,32,30,0,1,0,3,6,10,19,0,10,0,0,1,1,1,9,22,2,59,25,1,86,2,0,29,7,0,0,1.44676744937897,0.596651494503021,0.878941655158997,1.5579160451889,0.397317260503769,0.629803776741028,1.29785048961639,0.123182624578476,0.627182602882385,1.28563296794891,0.301362246274948,0.7756068110466,16_Aug_2023_11_24
19,0,25,31,35,0,5,0,4,13,10,14,0,11,0,0,2,0,5,10,25,4,63,24,0,86,2,0,29,8,0,0,1.44676744937897,0.596651494503021,0.878941655158997,1.5579160451889,0.397317260503769,0.629803776741028,1.29785048961639,0.123182624578476,0.627182602882385,1.28563296794891,0.301362246274948,0.7756068110466,16_Aug_2023_11_24
20,0,29,28,35,0,2,0,4,3,9,16,0,13,0,1,1,0,0,11,23,3,63,29,0,84,2,0,29,7,1,1,1.44673824310303,0.596630811691284,0.878895461559296,1.55798816680908,0.39734274148941,0.629789352416992,1.29793417453766,0.123210370540619,0.626757800579071,1.28567707538605,0.301326841115952,0.775463104248047,16_Aug_2023_11_24
25,0,29,30,34,0,0,0,5,6,11,19,1,14,8,0,0,1,2,10,23,6,61,27,1,85,3,14,29,7,0,1,1.44673824310303,0.596630811691284,0.878895461559296,1.55798816680908,0.39734274148941,0.629789352416992,1.29793417453766,0.123210370540619,0.626757800579071,1.28567707538605,0.301326841115952,0.775463104248047,16_Aug_2023_11_24
20,1,29,30,34,0,1,0,3,9,10,18,0,15,1,0,5,0,5,13,23,1,61,30,0,87,2,8,30,7,0,14,1.44667744636536,0.596532344818115,0.878855407238007,1.55805838108063,0.397331476211548,0.629822432994843,1.29801547527313,0.123273655772209,0.626571536064148,1.28572344779968,0.301286369562149,0.775310456752777,16_Aug_2023_11_24
18,3,29,28,37,0,1,1,3,4,9,14,1,11,3,1,1,1,2,10,21,4,62,28,0,84,3,2,29,9,1,0,1.44667744636536,0.596532344818115,0.878855407238007,1.55805838108063,0.397331476211548,0.629822432994843,1.29801547527313,0.123273655772209,0.626571536064148,1.28572344779968,0.301286369562149,0.775310456752777,16_Aug_2023_11_24
16,0,28,31,34,0,5,0,1,5,10,18,1,9,1,0,3,0,3,8,19,4,62,25,0,84,2,2,28,6,1,0,1.44664752483368,0.596515238285065,0.878811895847321,1.55813598632813,0.397337019443512,0.62980455160141,1.29862296581268,0.123148895800114,0.627009868621826,1.28577089309692,0.301257878541946,0.77516371011734,16_Aug_2023_11_24
19,1,29,32,35,0,1,0,3,7,11,16,0,12,3,0,1,0,2,10,25,7,64,29,1,86,3,0,30,7,0,0,1.44664752483368,0.596515238285065,0.878811895847321,1.55813598632813,0.397337019443512,0.62980455160141,1.29862296581268,0.123148895800114,0.627009868621826,1.28577089309692,0.301257878541946,0.77516371011734,16_Aug_2023_11_24
18,0,24,32,34,0,0,0,5,3,9,17,1,10,0,1,8,0,1,8,15,3,63,28,0,85,11,0,30,10,0,1,1.44662058353424,0.596504032611847,0.878764092922211,1.5582309961319,0.397359013557434,0.62971830368042,1.29873907566071,0.123140119016171,0.62674754858017,1.28581953048706,0.301221162080765,0.77500581741333,16_Aug_2023_11_24
19,0,29,28,33,0,1,0,0,11,11,13,0,9,14,2,2,0,2,8,17,11,62,29,0,89,1,0,30,7,9,13,1.44662058353424,0.596504032611847,0.878764092922211,1.5582309961319,0.397359013557434,0.62971830368042,1.29873907566071,0.123140119016171,0.62674754858017,1.28581953048706,0.301221162080765,0.77500581741333,16_Aug_2023_11_24
19,0,28,29,34,0,8,0,5,5,9,13,0,12,0,0,0,0,4,10,16,12,63,27,0,87,2,0,28,7,0,0,1.44659447669983,0.596492409706116,0.878717422485352,1.55832505226135,0.397371292114258,0.629686832427979,1.29884302616119,0.123129352927208,0.626487672328949,1.28587734699249,0.301191210746765,0.774843633174896,16_Aug_2023_11_24
19,0,18,30,29,0,1,0,2,5,12,16,1,11,2,0,1,2,3,8,21,7,54,25,1,85,0,1,30,10,1,0,1.44656991958618,0.596479713916779,0.878672778606415,1.55840182304382,0.397383004426956,0.629674553871155,1.29896152019501,0.123121798038483,0.626245260238647,1.28593218326569,0.301174998283386,0.774684965610504,16_Aug_2023_11_24
19,1,19,30,33,0,6,0,2,9,13,16,1,10,0,0,1,0,3,9,22,3,56,23,2,81,2,0,31,8,0,0,1.44656991958618,0.596479713916779,0.878672778606415,1.55840182304382,0.397383004426956,0.629674553871155,1.29896152019501,0.123121798038483,0.626245260238647,1.28593218326569,0.301174998283386,0.774684965610504,16_Aug_2023_11_24
20,0,17,28,28,0,0,0,3,11,13,13,0,10,0,0,3,7,2,8,21,6,56,25,1,86,0,0,28,7,0,0,1.44654631614685,0.596468806266785,0.878631353378296,1.55848264694214,0.397404432296753,0.629636347293854,1.29909002780914,0.123156912624836,0.626041173934937,1.28599441051483,0.301137328147888,0.774533808231354,16_Aug_2023_11_24
21,0,19,29,31,0,0,0,3,11,11,16,0,12,0,0,1,0,2,12,23,7,55,27,0,87,5,0,31,9,14,5,1.44654631614685,0.596468806266785,0.878631353378296,1.55848264694214,0.397404432296753,0.629636347293854,1.29909002780914,0.123156912624836,0.626041173934937,1.28599441051483,0.301137328147888,0.774533808231354,16_Aug_2023_11_24
19,0,17,29,31,9,2,1,4,5,13,14,0,9,0,0,0,0,3,8,22,8,57,27,1,86,1,13,29,7,9,1,1.44652247428894,0.596452414989471,0.878590941429138,1.55853521823883,0.397441297769547,0.629649996757507,1.29918932914734,0.123135343194008,0.625790774822235,1.2860541343689,0.301105529069901,0.774387419223785,16_Aug_2023_11_24
17,3,19,32,30,2,1,0,4,5,12,16,0,10,1,1,0,1,2,13,18,7,55,26,1,87,0,0,30,7,0,1,1.44652247428894,0.596452414989471,0.878590941429138,1.55853521823883,0.397441297769547,0.629649996757507,1.29918932914734,0.123135343194008,0.625790774822235,1.2860541343689,0.301105529069901,0.774387419223785,16_Aug_2023_11_24
20,0,18,30,29,0,0,0,5,7,13,19,0,10,5,0,1,1,1,10,18,5,55,23,0,84,1,0,30,10,0,0,1.4465035200119,0.596439242362976,0.878542482852936,1.55860507488251,0.397459656000137,0.629627645015717,1.29927337169647,0.123147785663605,0.625581741333008,1.28609836101532,0.301074504852295,0.774237334728241,16_Aug_2023_11_24
19,1,19,31,32,0,2,6,1,11,7,14,1,10,0,0,0,1,3,10,17,6,56,26,0,90,4,0,30,11,0,0,1.44648122787476,0.596425235271454,0.878506004810333,1.55866396427155,0.39746555685997,0.629634618759155,1.29936337471008,0.123179696500301,0.625366389751434,1.28614616394043,0.301054269075394,0.774083137512207,16_Aug_2023_11_24
18,1,19,29,30,9,1,0,4,5,13,9,1,8,0,0,1,0,2,10,22,5,55,28,0,83,2,0,29,10,0,1,1.44642567634583,0.596381902694702,0.87838476896286,1.55891275405884,0.397472977638245,0.629638314247131,1.2995570898056,0.123223833739758,0.624630510807037,1.28628218173981,0.300981491804123,0.773641288280487,16_Aug_2023_11_24
19,1,18,30,32,0,2,2,3,6,13,12,1,10,1,3,3,0,2,13,21,4,55,28,0,88,1,0,31,9,1,0,1.44635498523712,0.596354484558106,0.878254294395447,1.55928707122803,0.397697508335113,0.629225611686706,1.3004846572876,0.123322673141956,0.624306499958038,1.28646862506866,0.300938457250595,0.773074269294739,16_Aug_2023_11_24
20,0,17,28,31,0,0,1,9,7,11,11,1,6,1,0,1,0,3,11,19,7,58,25,1,85,3,0,30,5,0,0,1.44625914096832,0.596315979957581,0.878120422363281,1.55948781967163,0.397734373807907,0.629175901412964,1.30087518692017,0.123470790684223,0.623384475708008,1.28661870956421,0.300846189260483,0.772508859634399,16_Aug_2023_11_24
19,0,18,30,30,6,0,0,4,7,12,13,1,10,1,0,1,0,2,8,23,5,57,26,1,84,9,0,26,5,0,0,1.44624710083008,0.596249759197235,0.878003835678101,1.55968642234802,0.397825658321381,0.629122495651245,1.3011726140976,0.123717062175274,0.622519850730896,1.28677749633789,0.300830870866776,0.771994531154633,16_Aug_2023_11_24
16,1,19,32,31,0,1,0,2,7,10,16,0,12,0,0,1,0,1,9,15,7,55,26,1,87,2,1,28,9,6,0,1.44622111320496,0.596209287643433,0.877953886985779,1.55978810787201,0.397890537977219,0.629077136516571,1.30138313770294,0.123994447290897,0.621910810470581,1.28685677051544,0.300853610038757,0.771632075309753,16_Aug_2023_11_24
19,1,20,31,37,0,1,5,4,5,12,13,0,12,0,0,1,0,2,10,18,7,55,26,1,88,3,0,27,9,0,0,1.44619846343994,0.596184015274048,0.877874612808227,1.5599353313446,0.397924602031708,0.628980994224548,1.30215799808502,0.123919919133186,0.62161248922348,1.28699064254761,0.300795376300812,0.771128594875336,16_Aug_2023_11_24
18,2,20,29,31,0,1,0,4,5,13,14,1,11,1,1,0,4,1,13,15,7,57,25,0,88,8,0,31,8,0,1,1.44618558883667,0.596130788326263,0.877817094326019,1.56009578704834,0.398004114627838,0.628910720348358,1.30237317085266,0.124143399298191,0.620844721794128,1.28709280490875,0.300804913043976,0.770719051361084,16_Aug_2023_11_24
17,0,15,32,31,0,1,0,3,7,11,12,0,10,0,0,0,0,2,10,18,10,58,25,0,84,0,0,31,8,0,1,1.44618380069733,0.596115231513977,0.877761483192444,1.56028187274933,0.398102104663849,0.628952741622925,1.3025153875351,0.124349340796471,0.620114266872406,1.28718781471252,0.300831407308578,0.770337104797363,16_Aug_2023_11_24
19,1,18,31,32,0,1,0,4,3,14,14,15,10,1,1,3,0,2,9,17,10,57,29,0,87,2,0,30,8,0,0,1.4461669921875,0.596104800701141,0.87768566608429,1.56037831306458,0.398129731416702,0.628934502601624,1.30260014533997,0.124479547142982,0.61960232257843,1.28717291355133,0.300841271877289,0.770066499710083,16_Aug_2023_11_24
21,0,19,30,31,1,2,0,3,5,10,7,0,8,14,1,1,8,3,8,19,7,55,27,1,87,1,0,25,8,1,0,1.44615042209625,0.596089720726013,0.877603888511658,1.56052076816559,0.398226350545883,0.628894209861755,1.30267310142517,0.124656029045582,0.619006156921387,1.28715944290161,0.300891190767288,0.76975929737091,16_Aug_2023_11_24
21,1,17,29,32,0,1,0,2,6,13,12,2,9,2,0,2,0,0,10,17,6,58,25,5,85,2,0,31,10,6,1,1.44613242149353,0.596090614795685,0.877499222755432,1.56067037582397,0.398299664258957,0.628851056098938,1.3027515411377,0.124896742403507,0.618544220924377,1.28723680973053,0.300940036773682,0.769400477409363,16_Aug_2023_11_24
15,0,18,32,31,0,0,0,5,4,10,13,0,12,12,0,0,0,1,7,21,10,53,28,0,86,2,0,29,7,0,0,1.44613564014435,0.596093535423279,0.877389073371887,1.56083273887634,0.39837509393692,0.628764033317566,1.30299115180969,0.125049829483032,0.618217766284943,1.28721940517426,0.301042228937149,0.769030034542084,16_Aug_2023_11_24
16,0,20,33,35,0,0,0,6,9,12,13,1,13,0,4,1,0,5,9,21,7,58,25,0,86,8,0,30,10,0,2,1.44613230228424,0.596092581748962,0.877292096614838,1.56096947193146,0.398461401462555,0.628692269325256,1.30338370800018,0.125100910663605,0.618466973304749,1.28717255592346,0.301146894693375,0.768727660179138,16_Aug_2023_11_24
17,0,19,30,27,3,2,0,3,10,11,10,0,11,0,0,2,0,0,11,20,4,53,27,2,88,3,0,31,10,0,1,1.44612669944763,0.596108078956604,0.877217769622803,1.56115055084229,0.398504137992859,0.628676950931549,1.30341672897339,0.125148773193359,0.618178963661194,1.28712511062622,0.301212579011917,0.768475651741028,16_Aug_2023_11_24
23,1,21,31,35,0,2,0,5,6,12,10,0,12,0,0,1,1,0,11,22,6,57,28,1,86,3,0,31,7,0,1,1.44612169265747,0.596129775047302,0.87711489200592,1.56131529808044,0.398648172616959,0.628505766391754,1.30327808856964,0.125235110521317,0.617589354515076,1.28713798522949,0.301309794187546,0.768110334873199,16_Aug_2023_11_24
21,0,19,29,30,0,1,0,4,9,12,14,0,10,0,0,1,0,2,13,23,5,59,26,0,88,2,0,29,10,0,1,1.44613122940063,0.596142172813416,0.877020537853241,1.5614025592804,0.398729354143143,0.628616750240326,1.30321633815765,0.125336408615112,0.617432534694672,1.28701651096344,0.30144402384758,0.76788341999054,16_Aug_2023_11_24
18,3,18,32,30,0,7,1,4,8,11,12,1,17,0,0,10,0,1,10,22,3,58,27,1,87,3,0,30,7,1,0,1.44613647460938,0.596159160137177,0.876922607421875,1.56164145469666,0.398906648159027,0.628346621990204,1.30313587188721,0.125405058264732,0.617303013801575,1.28692948818207,0.301571011543274,0.767662525177002,16_Aug_2023_11_24
18,0,17,32,30,0,2,0,2,5,11,16,0,13,1,0,1,1,3,10,24,1,56,30,3,86,0,0,30,13,0,1,1.44614446163178,0.596203148365021,0.876820027828217,1.56180322170258,0.399042218923569,0.628175139427185,1.30299413204193,0.125490680336952,0.617217123508453,1.28683578968048,0.301741242408752,0.767512500286102,16_Aug_2023_11_24
19,5,16,34,30,0,2,0,4,5,13,13,0,13,0,1,0,0,2,9,20,4,59,24,1,85,3,0,30,10,0,0,1.44615054130554,0.596217155456543,0.876754343509674,1.5619490146637,0.399128079414368,0.628108263015747,1.3025313615799,0.125540405511856,0.616772055625916,1.28679382801056,0.30184006690979,0.767363488674164,16_Aug_2023_11_24
19,0,20,30,31,2,1,0,1,6,13,14,2,12,0,1,0,0,2,9,23,0,59,29,1,88,1,1,31,8,1,0,1.44619023799896,0.596253573894501,0.876670598983765,1.56208693981171,0.399272292852402,0.628037512302399,1.3024708032608,0.125667601823807,0.616914570331574,1.28668057918549,0.302018910646439,0.767238318920136,16_Aug_2023_11_24
20,0,17,35,32,2,1,0,2,7,14,16,1,9,1,0,9,0,3,9,23,1,57,26,1,89,1,0,30,10,2,1,1.44622802734375,0.596299707889557,0.876587569713593,1.56219875812531,0.399299174547195,0.627986192703247,1.30208814144135,0.125703230500221,0.616654455661774,1.28653264045715,0.302208453416824,0.767178893089294,16_Aug_2023_11_24
21,0,18,32,32,1,1,1,4,5,13,12,0,11,0,13,1,1,0,10,26,5,57,26,10,89,2,1,29,13,0,0,1.44632315635681,0.596308350563049,0.876484394073486,1.5623162984848,0.399411112070084,0.627958178520203,1.30187344551086,0.125748291611671,0.616743266582489,1.28650307655334,0.302355080842972,0.767071723937988,16_Aug_2023_11_24
19,1,21,31,33,0,2,0,10,6,13,16,1,11,0,0,1,0,3,14,30,3,59,24,1,84,2,0,30,9,0,0,1.4463906288147,0.596321165561676,0.876430630683899,1.56237983703613,0.399491727352142,0.627934515476227,1.30167961120605,0.125762239098549,0.616943657398224,1.2863472700119,0.302527248859406,0.767083466053009,16_Aug_2023_11_24
21,0,18,35,34,0,0,5,12,6,13,16,0,10,10,1,1,0,2,14,27,3,59,30,1,84,2,10,26,11,1,0,1.44646334648132,0.59635317325592,0.87638658285141,1.56244111061096,0.399524509906769,0.627909600734711,1.3015204668045,0.12581492960453,0.61706680059433,1.28626143932343,0.302667766809463,0.767074763774872,16_Aug_2023_11_24
20,6,20,32,35,0,2,0,7,7,12,14,1,11,0,0,0,0,1,10,27,3,59,25,1,86,2,0,29,9,0,1,1.44657588005066,0.59639048576355,0.87636137008667,1.56257092952728,0.399545073509216,0.627971112728119,1.30139970779419,0.125916659832001,0.617380976676941,1.28621208667755,0.302852421998978,0.767030715942383,16_Aug_2023_11_24
19,4,17,33,33,0,2,0,0,5,12,12,1,12,1,0,1,1,3,16,25,6,63,26,1,86,0,0,31,12,1,0,1.44670653343201,0.596515238285065,0.876311838626862,1.56264555454254,0.39972048997879,0.627915620803833,1.30123841762543,0.126041695475578,0.61766517162323,1.28611731529236,0.303048938512802,0.767060458660126,16_Aug_2023_11_24
19,0,16,30,35,1,2,0,4,7,12,12,0,10,0,1,0,0,3,9,27,4,60,25,1,88,2,2,28,10,0,1,1.44684481620789,0.596580147743225,0.876296162605285,1.56269013881683,0.39978152513504,0.627910315990448,1.30077934265137,0.12627612054348,0.617351233959198,1.28600180149078,0.303251028060913,0.767126798629761,16_Aug_2023_11_24
19,12,17,30,31,0,2,0,3,5,17,13,1,10,0,1,0,1,1,14,26,5,62,28,1,88,2,0,30,13,0,0,1.44694995880127,0.596548438072205,0.87634015083313,1.56272280216217,0.399876207113266,0.627869069576263,1.30089998245239,0.126374766230583,0.617767333984375,1.28593111038208,0.303459465503693,0.767180800437927,16_Aug_2023_11_24
15,1,20,32,35,0,1,0,0,12,12,16,0,10,0,1,1,1,2,10,23,3,60,26,1,88,2,0,29,11,1,1,1.44694995880127,0.596548438072205,0.87634015083313,1.56272280216217,0.399876207113266,0.627869069576263,1.30089998245239,0.126374766230583,0.617767333984375,1.28593111038208,0.303459465503693,0.767180800437927,16_Aug_2023_11_24
18,1,22,34,35,0,1,1,3,7,13,13,0,13,0,0,1,0,1,14,29,2,61,32,2,86,1,0,31,11,1,1,1.44725787639618,0.596721708774567,0.876370012760162,1.56282019615173,0.400126218795776,0.627777516841888,1.29995286464691,0.126769006252289,0.617463171482086,1.28585815429688,0.303890615701675,0.76733136177063,16_Aug_2023_11_24
19,0,18,33,30,0,3,0,7,3,12,13,0,13,2,1,0,0,2,12,26,6,60,26,0,95,1,0,33,10,0,0,1.44743144512177,0.596848964691162,0.876404166221619,1.56283557415009,0.400201231241226,0.627738058567047,1.29972195625305,0.1270382553339,0.617689251899719,1.28581023216248,0.304084539413452,0.767426371574402,16_Aug_2023_11_24
19,1,18,32,34,0,1,0,9,9,12,16,0,12,0,0,1,0,2,12,24,10,62,27,0,89,1,1,29,10,0,0,1.44767224788666,0.597025692462921,0.876414000988007,1.56286132335663,0.400273680686951,0.627704918384552,1.29957759380341,0.127361059188843,0.61803263425827,1.28584361076355,0.304273784160614,0.76755678653717,16_Aug_2023_11_24
19,0,17,29,35,0,2,1,6,6,12,16,0,14,3,0,1,0,3,10,26,7,62,25,1,90,2,0,31,10,0,0,1.44786465167999,0.597040414810181,0.876495778560638,1.56286466121674,0.400353014469147,0.627775073051453,1.29952239990234,0.127393394708633,0.618085086345673,1.28579914569855,0.304514437913895,0.767721831798553,16_Aug_2023_11_24
21,3,18,30,35,0,2,0,5,7,10,16,1,10,1,1,0,0,2,11,30,7,66,26,0,86,2,1,27,7,0,0,1.44803607463837,0.597082078456879,0.876551926136017,1.56284332275391,0.400400727987289,0.627773582935333,1.29945182800293,0.127538770437241,0.618255198001862,1.2857803106308,0.304651975631714,0.767820477485657,16_Aug_2023_11_24
27,1,20,33,29,4,1,1,6,5,12,16,0,12,0,0,1,1,3,9,31,4,61,29,1,87,9,0,30,9,7,1,1.44825422763824,0.597161948680878,0.876652896404266,1.56281328201294,0.400494813919067,0.627768635749817,1.29934775829315,0.127731502056122,0.618414878845215,1.28578996658325,0.304821938276291,0.767936289310455,16_Aug_2023_11_24
20,0,17,32,35,0,1,0,9,5,11,15,0,13,0,1,1,0,7,13,30,5,62,31,1,92,3,0,31,9,0,1,1.44850063323975,0.597239434719086,0.876770079135895,1.56278383731842,0.400584697723389,0.627816438674927,1.29922378063202,0.127972215414047,0.618593633174896,1.28575122356415,0.305106371641159,0.768039166927338,16_Aug_2023_11_24
21,0,19,31,32,0,1,0,9,5,12,12,1,16,9,0,1,0,1,12,30,1,61,28,0,87,6,0,31,10,0,1,1.44878160953522,0.597319006919861,0.8769211769104,1.56275177001953,0.400635123252869,0.627837359905243,1.29908835887909,0.128134280443192,0.618732452392578,1.28584504127502,0.305234640836716,0.768188536167145,16_Aug_2023_11_24
21,0,18,32,35,0,2,0,13,7,7,12,1,11,1,4,1,0,2,10,25,3,59,32,0,88,1,0,30,10,0,1,1.44910180568695,0.597356140613556,0.877033412456512,1.56270337104797,0.400713980197907,0.627899587154388,1.29897260665894,0.128353402018547,0.619031608104706,1.28588593006134,0.305363774299622,0.768438160419464,16_Aug_2023_11_24
19,1,15,32,34,1,0,8,8,7,11,16,0,10,0,0,0,1,5,8,23,8,62,28,1,88,2,0,31,12,0,0,1.44936048984528,0.597435832023621,0.877148032188416,1.56265342235565,0.400739371776581,0.627964973449707,1.29889893531799,0.128545537590981,0.619298338890076,1.28589880466461,0.305527001619339,0.768672227859497,16_Aug_2023_11_24
21,0,18,27,34,2,0,0,5,7,14,14,0,10,0,4,1,0,1,9,25,5,59,30,0,91,5,0,30,8,0,0,1.44957315921783,0.597463309764862,0.877284109592438,1.56256079673767,0.400769203901291,0.628029227256775,1.29850709438324,0.128785252571106,0.618898451328278,1.28592395782471,0.305636882781982,0.768854916095733,16_Aug_2023_11_24
20,1,15,31,35,0,1,0,4,7,13,14,0,14,0,0,0,0,1,14,26,2,60,30,1,88,2,0,29,9,0,0,1.44983243942261,0.597553849220276,0.877489984035492,1.56249785423279,0.400849252939224,0.628030776977539,1.29813528060913,0.128884047269821,0.618830382823944,1.28605508804321,0.305784672498703,0.769067347049713,16_Aug_2023_11_24
19,0,20,33,33,0,1,0,6,7,12,18,0,8,9,8,0,0,2,12,26,12,62,29,10,89,2,0,27,10,0,0,1.45008325576782,0.597626149654388,0.877681136131287,1.56246972084045,0.400917112827301,0.62804102897644,1.29791855812073,0.129138857126236,0.619119167327881,1.28610444068909,0.305911511182785,0.769342064857483,16_Aug_2023_11_24
17,1,18,32,31,0,0,0,9,5,13,13,0,12,1,0,0,0,3,11,26,5,62,29,0,91,1,0,35,11,0,1,1.45042812824249,0.597725570201874,0.877820312976837,1.5623813867569,0.400991261005402,0.628029108047485,1.29795324802399,0.129348307847977,0.619112551212311,1.28618288040161,0.3060502409935,0.769576609134674,16_Aug_2023_11_24
