S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,
7,0,13,56,23,0,7,3,14,3,100,14,0,46,0,9,1,15,43,43,43,6,130,27,0,74,3,27,40,11,1,0,1.50666189193726,0.63226854801178,0.850360155105591,1.62383162975311,0.415692746639252,0.630819976329803,1.31695425510407,0.569108784198761,0.396937757730484,1.29079437255859,0.540730535984039,0.576619684696198,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,11,54,29,0,9,3,14,2,100,13,0,49,0,9,1,14,41,40,41,13,133,31,2,73,7,27,38,12,1,3,1.5066614151001,0.632249474525452,0.850319504737854,1.62383234500885,0.415673136711121,0.630820274353027,1.31697523593903,0.569086313247681,0.396937727928162,1.29078578948975,0.540718615055084,0.576615393161774,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,15,53,28,0,7,0,12,0,104,12,1,46,1,9,0,14,41,41,39,6,133,32,5,76,2,24,41,12,1,0,1.5066614151001,0.632249474525452,0.850319504737854,1.62383234500885,0.415673136711121,0.630820274353027,1.31697523593903,0.569086313247681,0.396937727928162,1.29078578948975,0.540718615055084,0.576615393161774,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,15,56,27,2,11,1,14,0,101,12,3,47,0,11,5,12,39,36,39,12,133,29,1,73,3,31,41,11,0,0,1.50666427612305,0.632265627384186,0.850320875644684,1.62384533882141,0.415672570466995,0.630826771259308,1.31699919700623,0.569060027599335,0.396937847137451,1.29078125953674,0.540707468986511,0.576618254184723,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,14,50,27,2,11,0,13,6,100,14,0,45,1,9,1,15,41,41,39,8,132,30,0,27,40,11,2,0,1.50663983821869,0.632288694381714,0.850344181060791,1.62382853031158,0.415656894445419,0.630830228328705,1.31700301170349,0.569039583206177,0.39694282412529,1.29078257083893,0.54069709777832,0.576623320579529,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,,,
7,0,13,55,27,2,11,0,14,2,97,14,0,49,3,10,0,12,41,42,37,9,133,30,2,75,5,25,41,9,0,0,1.50663983821869,0.632288694381714,0.850344181060791,1.62382853031158,0.415656894445419,0.630830228328705,1.31700301170349,0.569039583206177,0.39694282412529,1.29078257083893,0.54069709777832,0.576623320579529,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,4,13,52,27,0,7,1,13,4,104,16,1,48,0,11,1,16,39,42,40,7,131,28,2,74,3,26,41,13,0,0,1.50663352012634,0.632291674613953,0.850338339805603,1.62382245063782,0.4156554043293,0.630832374095917,1.31701016426086,0.569020211696625,0.396951645612717,1.29078161716461,0.540692567825317,0.576621174812317,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,13,53,28,0,7,9,13,1,101,11,1,48,0,12,0,10,40,43,39,7,129,29,5,74,1,25,42,10,1,0,1.50663352012634,0.632291674613953,0.850338339805603,1.62382245063782,0.4156554043293,0.630832374095917,1.31701016426086,0.569020211696625,0.396951645612717,1.29078161716461,0.540692567825317,0.576621174812317,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,15,53,23,0,6,0,13,3,101,16,2,48,1,9,8,14,36,39,39,13,131,30,3,70,8,25,41,12,0,0,1.50662708282471,0.632297873497009,0.850330471992493,1.62381494045258,0.415662527084351,0.630838632583618,1.31701457500458,0.569002151489258,0.396960347890854,1.29070651531219,0.540693879127502,0.576594769954681,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,13,51,24,0,7,0,12,3,99,15,0,45,3,8,3,13,43,43,40,7,133,25,2,73,7,24,41,11,0,0,1.50664126873016,0.632302105426788,0.850277721881866,1.62378776073456,0.415661036968231,0.630838871002197,1.31706023216248,0.568969070911408,0.397023320198059,1.29079723358154,0.540699899196625,0.576619029045105,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,12,15,56,26,8,6,1,14,2,101,17,1,45,0,9,0,11,38,43,43,8,127,28,2,73,3,22,39,9,0,14,1.50667560100555,0.632265448570251,0.850141406059265,1.62376415729523,0.415595591068268,0.63084614276886,1.31716012954712,0.568970084190369,0.396906644105911,1.29081356525421,0.540711462497711,0.576584100723267,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,2,13,54,29,0,7,0,13,5,101,13,0,44,1,10,0,13,38,42,41,5,130,29,2,75,5,21,40,8,0,0,1.50665104389191,0.63230973482132,0.85014271736145,1.62376570701599,0.415589064359665,0.630855262279511,1.31727862358093,0.568870306015015,0.396901160478592,1.29082810878754,0.540756404399872,0.576534748077393,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,11,53,27,1,7,0,13,0,102,14,1,46,0,11,0,14,39,41,39,9,129,28,1,73,8,22,43,16,0,1,1.50662159919739,0.632344722747803,0.850167095661163,1.62375700473785,0.41560286283493,0.630852580070496,1.31730604171753,0.568889737129211,0.396844804286957,1.29087340831757,0.540793120861053,0.576473295688629,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,13,54,30,0,7,0,13,3,99,14,0,51,1,10,1,15,40,44,39,7,131,24,0,75,4,20,41,11,0,1,1.50664114952087,0.632326424121857,0.850092828273773,1.62371325492859,0.415557712316513,0.630841970443726,1.31726765632629,0.569028675556183,0.396687477827072,1.29086458683014,0.540815412998199,0.576413512229919,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,2,13,56,31,1,7,0,14,2,99,10,10,48,0,9,0,12,43,43,39,8,130,26,1,76,9,18,41,11,3,0,1.50662577152252,0.632332742214203,0.850077927112579,1.62371158599854,0.415562182664871,0.630816102027893,1.31736183166504,0.569108009338379,0.396706014871597,1.29079437255859,0.540918529033661,0.576346516609192,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
3,0,11,55,30,2,8,0,13,1,102,13,1,48,1,10,3,15,40,44,41,9,131,23,2,76,8,19,39,9,0,0,1.50659418106079,0.632358849048615,0.850053727626801,1.62371635437012,0.41561022400856,0.630801916122437,1.31714272499084,0.569250643253326,0.3966224193573,1.29084813594818,0.541040301322937,0.576264500617981,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,12,52,29,0,7,0,14,1,99,17,1,48,0,11,2,16,42,40,41,9,131,31,3,73,5,21,40,14,0,1,1.50658488273621,0.63235205411911,0.849990010261535,1.6236937046051,0.415545016527176,0.630847156047821,1.31714189052582,0.569450736045837,0.396508574485779,1.29081737995148,0.541130840778351,0.576178908348084,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,0,10,54,34,0,9,2,14,2,105,13,2,46,5,9,1,15,43,44,40,5,128,30,7,73,7,16,43,13,0,1,1.50653731822968,0.632355630397797,0.849961221218109,1.62367832660675,0.41558638215065,0.630807161331177,1.31710684299469,0.56965434551239,0.396489679813385,1.29075789451599,0.54123330116272,0.576114237308502,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,15,52,27,0,7,1,11,2,100,9,1,47,5,9,0,13,42,43,40,7,131,28,2,76,5,17,40,10,1,1,1.50652062892914,0.63235992193222,0.849940001964569,1.62363302707672,0.415478110313415,0.630914211273193,1.31711840629578,0.569897353649139,0.396450281143188,1.29078829288483,0.541410207748413,0.576056718826294,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,15,54,29,0,6,0,14,1,102,15,4,46,0,9,0,11,42,40,39,6,129,24,4,73,3,18,43,15,4,1,1.50647759437561,0.63239049911499,0.849937379360199,1.62368655204773,0.415549606084824,0.630769073963165,1.31723928451538,0.570186734199524,0.396362364292145,1.2908308506012,0.541605353355408,0.575972139835358,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,11,56,28,4,10,0,17,4,103,15,2,48,0,16,1,10,37,38,39,5,126,26,0,76,3,11,40,11,0,2,1.50644886493683,0.632365465164185,0.849876463413239,1.62368512153626,0.415536224842072,0.630780935287476,1.3172869682312,0.57054477930069,0.396342128515244,1.29083406925201,0.54178774356842,0.575911998748779,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,14,59,26,1,7,0,18,2,100,11,1,45,1,11,1,14,39,42,39,5,128,28,3,72,5,18,42,9,0,0,1.50642096996307,0.632377684116364,0.849839150905609,1.62372899055481,0.415591180324554,0.630679070949554,1.31752490997314,0.570971727371216,0.396403282880783,1.29079532623291,0.542014360427856,0.575877904891968,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,12,53,28,4,12,0,13,2,99,14,0,48,2,10,5,17,40,42,44,10,130,30,2,73,6,13,42,14,0,0,1.50640738010407,0.632366061210632,0.849813342094421,1.62375473976135,0.415568768978119,0.630635559558868,1.31736350059509,0.571345925331116,0.396329194307327,1.29077768325806,0.542189061641693,0.57579904794693,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,11,53,30,4,9,0,15,0,96,12,1,43,0,10,0,13,40,37,39,7,130,26,1,71,6,19,42,11,0,0,1.50638747215271,0.632377088069916,0.84980446100235,1.62376964092255,0.415626257658005,0.63056868314743,1.31724417209625,0.571719348430633,0.396420329809189,1.29073619842529,0.542357087135315,0.575793623924255,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,3,12,55,27,0,7,0,13,2,101,16,1,46,0,10,5,17,42,44,40,7,133,27,2,73,13,13,41,9,0,1,1.50638628005981,0.632386326789856,0.849799335002899,1.62380039691925,0.415646582841873,0.630517542362213,1.31716930866241,0.572080969810486,0.396441161632538,1.29069638252258,0.542501449584961,0.57581639289856,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,1,13,56,28,1,7,1,15,2,100,15,1,47,1,10,7,13,41,44,39,8,129,26,2,72,7,18,42,13,0,4,1.50638353824615,0.632327198982239,0.8497713804245,1.62378513813019,0.415601462125778,0.630493700504303,1.31705641746521,0.572369754314423,0.396460324525833,1.29067313671112,0.542523801326752,0.57582300901413,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,1,9,50,21,0,7,0,12,2,100,16,2,44,1,14,0,12,38,41,40,3,134,24,1,71,5,17,42,9,0,0,1.50639843940735,0.632321953773499,0.84979635477066,1.62382543087006,0.415649592876434,0.630450665950775,1.31688809394836,0.572546720504761,0.396515756845474,1.29053938388824,0.542591512203217,0.575867712497711,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,1,13,55,25,0,7,0,13,3,101,13,1,45,0,10,3,16,39,40,41,6,131,25,3,74,5,16,42,10,0,0,1.5064013004303,0.632312417030335,0.849811851978302,1.62387609481812,0.415685385465622,0.630432188510895,1.31677114963532,0.572726130485535,0.396508306264877,1.29062032699585,0.542638957500458,0.575876176357269,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,8,14,56,23,2,8,0,13,2,104,13,1,44,1,12,0,12,42,40,39,5,130,25,3,70,4,21,42,8,14,1,1.50641930103302,0.632230758666992,0.849795281887054,1.62391567230225,0.415611922740936,0.630411684513092,1.3166127204895,0.572811365127564,0.396427839994431,1.29053497314453,0.542674779891968,0.575864255428314,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,14,52,27,1,8,0,12,4,101,12,1,44,0,9,1,14,39,43,39,10,130,27,2,73,4,15,42,13,0,1,1.50643467903137,0.632189452648163,0.849806189537048,1.62392675876617,0.415645003318787,0.630422055721283,1.31650471687317,0.572899460792542,0.396471589803696,1.29056870937347,0.542687118053436,0.575842499732971,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,14,56,26,0,3,0,13,11,100,13,0,42,0,12,2,13,41,39,38,11,130,25,1,69,5,19,41,12,1,2,1.50644898414612,0.632161200046539,0.849823713302612,1.62397539615631,0.415587782859802,0.630412220954895,1.31654000282288,0.572896540164948,0.396351277828217,1.29053926467896,0.542734742164612,0.575807094573975,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,2,11,55,22,0,7,4,13,3,98,10,1,40,0,9,1,11,36,42,38,6,131,26,2,75,5,20,43,11,0,0,1.50650417804718,0.632132232189178,0.849838852882385,1.6240029335022,0.415601789951324,0.630403578281403,1.31664037704468,0.572884380817413,0.396328955888748,1.29068744182587,0.542729079723358,0.575784087181091,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,15,56,29,0,14,0,9,1,102,13,1,43,0,9,0,14,40,41,38,7,126,23,1,76,10,22,41,11,1,0,1.50655198097229,0.632088780403137,0.849842607975006,1.62401556968689,0.415638208389282,0.630382061004639,1.31672334671021,0.572894275188446,0.396260738372803,1.29066717624664,0.54274320602417,0.575810313224793,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,2,13,58,28,0,7,0,14,1,100,14,1,43,0,10,1,16,38,43,39,6,129,30,1,70,8,25,43,11,6,0,1.50657904148102,0.632089495658875,0.849853217601776,1.62403321266174,0.415638238191605,0.630338549613953,1.31672096252441,0.572791278362274,0.396378248929977,1.29063844680786,0.542760133743286,0.575811207294464,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,13,54,23,1,7,0,13,1,101,14,11,45,1,6,1,13,39,40,41,5,131,23,3,70,3,23,42,9,0,3,1.5066339969635,0.632083475589752,0.849866092205048,1.62405025959015,0.415665149688721,0.630298495292664,1.31672120094299,0.572821915149689,0.396394610404968,1.29067361354828,0.542823612689972,0.575802981853485,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,14,52,28,0,12,0,13,2,100,14,9,44,1,4,0,11,38,45,39,2,125,26,2,73,6,21,40,13,0,0,1.50670492649078,0.632067680358887,0.8498774766922,1.62404322624207,0.415648639202118,0.630260705947876,1.31672465801239,0.572855234146118,0.39643070101738,1.29068684577942,0.542806208133698,0.575860381126404,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,15,53,27,0,7,0,13,2,97,12,8,42,0,11,1,14,37,44,37,5,127,23,11,72,11,26,41,10,0,12,1.5067777633667,0.632095456123352,0.849889278411865,1.6240314245224,0.415655195713043,0.630203247070313,1.31676197052002,0.572915613651276,0.396499902009964,1.29069364070892,0.54278552532196,0.575945675373077,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,2,9,54,28,2,7,0,13,2,96,16,2,41,1,11,2,10,38,41,41,5,128,25,2,72,5,23,42,11,1,2,1.5068781375885,0.632086515426636,0.849823594093323,1.62401878833771,0.415650397539139,0.630137085914612,1.31678521633148,0.572936415672302,0.396595120429993,1.29064965248108,0.542774260044098,0.57600200176239,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,7,13,53,27,0,6,0,14,3,100,13,4,44,0,9,2,14,39,43,41,9,129,26,7,74,5,27,41,9,0,8,1.50697028636932,0.632047414779663,0.849787652492523,1.62404310703278,0.415655910968781,0.630087673664093,1.31681549549103,0.57297545671463,0.396706491708755,1.29065573215485,0.542766690254211,0.576077699661255,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,0,14,56,27,0,5,3,14,0,103,12,0,43,5,9,8,13,39,41,38,6,129,22,5,74,12,24,41,12,0,1,1.50699746608734,0.632102727890015,0.849767208099365,1.62405824661255,0.415668487548828,0.630052387714386,1.31684267520905,0.573058068752289,0.396826535463333,1.29066693782806,0.542808413505554,0.576111495494843,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,0,12,53,25,7,5,0,14,3,101,16,1,48,0,8,0,18,40,44,39,7,131,27,4,76,3,25,37,11,0,0,1.50705194473267,0.632122755050659,0.849755704402924,1.62408971786499,0.415607333183289,0.630008578300476,1.31685769557953,0.573208451271057,0.396930634975433,1.29068458080292,0.542863249778748,0.576159536838532,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,1,18,55,29,1,5,0,14,3,100,14,1,44,1,9,0,15,38,44,41,6,127,24,0,76,4,20,40,10,1,0,1.5071268081665,0.632117211818695,0.849690139293671,1.62408876419067,0.415611177682877,0.629956424236298,1.31675684452057,0.573319017887116,0.397031098604202,1.29065382480621,0.54289972782135,0.576208770275116,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,11,54,27,1,10,0,14,3,101,14,6,45,1,10,1,14,39,39,39,9,124,26,2,70,8,26,42,11,1,1,1.50718367099762,0.632158160209656,0.849626362323761,1.62409007549286,0.415605813264847,0.629903793334961,1.31661450862885,0.573380649089813,0.397063344717026,1.29059934616089,0.542929470539093,0.576267957687378,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,13,56,28,1,4,5,13,2,101,8,2,43,0,11,3,14,38,45,39,6,126,26,1,72,9,22,43,10,0,2,1.50723850727081,0.632199585437775,0.849576592445374,1.62408757209778,0.415573835372925,0.629847824573517,1.31633281707764,0.573478639125824,0.397082597017288,1.29047667980194,0.542963624000549,0.576336145401001,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,18,53,28,0,6,0,14,2,101,17,2,44,0,10,2,16,39,44,41,6,129,26,3,73,6,25,43,11,2,0,1.50730776786804,0.632220923900604,0.849462985992431,1.62410414218903,0.415588766336441,0.629799604415894,1.31599676609039,0.573581397533417,0.397220999002457,1.2903094291687,0.543006598949432,0.576439082622528,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,13,55,29,0,6,0,13,2,102,16,5,41,0,9,1,14,37,43,40,6,131,28,3,74,7,25,44,10,0,0,1.50735056400299,0.63219952583313,0.849288880825043,1.62411284446716,0.415579676628113,0.629759073257446,1.31553959846497,0.573709964752197,0.397349983453751,1.2900128364563,0.543055593967438,0.576594531536102,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,13,58,29,7,6,0,12,5,102,13,4,40,1,11,1,15,35,45,42,5,133,27,10,76,5,22,43,6,0,0,1.50735211372376,0.632253289222717,0.84908127784729,1.62416851520538,0.415592670440674,0.629718601703644,1.31484043598175,0.57396125793457,0.397434443235397,1.28960299491882,0.543192684650421,0.576744973659515,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,14,57,29,1,5,1,10,5,105,15,1,45,0,11,1,15,38,44,36,5,134,28,6,76,2,20,44,14,1,0,1.50736141204834,0.63229364156723,0.848897874355316,1.62425947189331,0.415602684020996,0.629703640937805,1.31420123577118,0.574290335178375,0.397425085306168,1.28927683830261,0.543368756771088,0.576960980892181,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,0,12,53,30,5,6,0,9,2,99,17,1,43,4,7,11,13,38,44,44,8,135,29,3,77,6,28,48,13,0,8,1.50737643241882,0.632317543029785,0.848709464073181,1.62435436248779,0.415606111288071,0.629655599594116,1.3135279417038,0.574594795703888,0.398290663957596,1.28876876831055,0.543584883213043,0.577209651470184,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,10,47,31,0,6,0,11,2,106,15,3,44,1,13,0,9,39,45,47,10,137,25,3,78,5,26,44,10,0,0,1.50744986534119,0.632311403751373,0.848423182964325,1.62442421913147,0.415642708539963,0.629610657691956,1.31254804134369,0.575143158435822,0.398603945970535,1.28827476501465,0.543858051300049,0.577497541904449,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,15,51,30,10,4,0,17,2,110,16,1,45,0,10,1,13,39,41,42,6,139,25,5,76,3,28,44,13,7,14,1.50745332241058,0.632326722145081,0.848193943500519,1.62462019920349,0.415632098913193,0.629499733448029,1.31131601333618,0.575781464576721,0.398897498846054,1.28744149208069,0.54427307844162,0.577751278877258,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,2,13,50,30,3,6,0,15,0,111,16,1,45,0,9,1,17,37,43,43,8,143,24,3,78,9,30,43,10,0,1,1.5074919462204,0.632364094257355,0.847906827926636,1.62482142448425,0.415672063827515,0.629365205764771,1.30989229679108,0.576606333255768,0.399545222520828,1.28677237033844,0.544786214828491,0.578065454959869,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
4,0,18,52,27,0,4,4,23,5,108,16,0,44,0,11,0,12,38,48,44,11,145,25,2,77,5,30,40,11,1,1,1.50751841068268,0.632380962371826,0.847610950469971,1.62503147125244,0.415641933679581,0.629309237003326,1.30790638923645,0.577767431735992,0.3998142182827,1.28563642501831,0.545680701732636,0.57874995470047,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,15,57,32,0,7,0,22,1,113,16,1,39,0,10,2,15,38,44,42,9,145,27,1,78,6,30,43,9,1,0,1.50752818584442,0.632405579090118,0.847287476062775,1.6252144575119,0.415622442960739,0.629284501075745,1.30548417568207,0.579039633274078,0.400033563375473,1.28444159030914,0.546702742576599,0.579166412353516,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,3,14,49,36,12,6,0,27,3,115,14,3,38,0,11,1,15,39,46,42,9,147,26,1,75,6,35,40,15,1,0,1.50758171081543,0.63246887922287,0.846931993961334,1.62553596496582,0.415627837181091,0.62903892993927,1.30256533622742,0.58055967092514,0.400692284107208,1.2830765247345,0.548000991344452,0.579944550991058,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,13,48,32,11,6,0,27,1,118,22,1,42,0,11,5,17,38,47,44,10,149,29,4,77,6,35,39,14,0,1,1.50764572620392,0.632485330104828,0.846611142158508,1.6257119178772,0.415659099817276,0.628852009773254,1.30000853538513,0.581801772117615,0.401224136352539,1.28194451332092,0.548990786075592,0.580520212650299,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,13,49,31,0,6,0,27,3,114,18,0,42,1,11,2,16,34,46,43,11,147,24,1,76,5,35,39,16,0,2,1.50770950317383,0.632710516452789,0.846207499504089,1.62596440315247,0.415698975324631,0.628607273101807,1.29509270191193,0.58408135175705,0.402546316385269,1.27948522567749,0.55075865983963,0.581952333450317,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,15,44,30,8,7,0,26,6,117,19,0,42,7,9,0,16,35,46,44,10,151,24,10,75,9,32,45,13,1,0,1.50781667232513,0.632857918739319,0.845856010913849,1.62611210346222,0.415711998939514,0.628422856330872,1.29176449775696,0.585596024990082,0.403583616018295,1.27779269218445,0.551821053028107,0.583010852336883,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,2,13,50,27,1,8,0,21,4,114,18,7,46,0,9,1,14,33,46,39,8,155,28,5,75,9,31,43,18,0,0,1.50794327259064,0.633058965206146,0.845422267913818,1.62635803222656,0.415784984827042,0.628120541572571,1.28664362430573,0.58756697177887,0.404485791921616,1.27536725997925,0.553325355052948,0.584534823894501,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,14,50,30,1,8,2,27,3,121,11,1,49,0,12,2,11,33,47,45,7,155,22,6,76,7,26,38,13,0,0,1.50809645652771,0.633284151554108,0.845000326633453,1.62660586833954,0.415832072496414,0.627860248088837,1.28149211406708,0.589633703231812,0.406229227781296,1.27305269241333,0.554879903793335,0.586266815662384,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,11,41,32,0,6,4,24,3,113,13,1,48,3,7,3,12,32,44,45,8,157,23,2,77,5,30,35,11,1,0,1.50826120376587,0.63350373506546,0.844590783119202,1.62682974338532,0.415871977806091,0.627520680427551,1.27604937553406,0.591830253601074,0.40806394815445,1.27064824104309,0.556478381156921,0.588078677654266,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,13,40,35,0,7,0,22,2,108,11,7,48,0,9,0,12,30,44,44,8,156,28,1,81,4,32,37,16,0,2,1.50848722457886,0.633711457252502,0.844119191169739,1.62707781791687,0.415907561779022,0.6271693110466,1.2704439163208,0.593893468379974,0.410025119781494,1.26800036430359,0.557992577552795,0.590111672878265,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,3,14,44,35,4,7,1,17,6,106,9,0,51,1,3,1,11,30,47,43,7,158,27,3,79,4,34,35,13,1,0,1.50866711139679,0.633914470672607,0.843635141849518,1.62720215320587,0.415889143943787,0.626760959625244,1.26440870761871,0.595929384231567,0.412581592798233,1.26519596576691,0.559519708156586,0.592413306236267,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,13,40,31,0,3,0,21,4,105,14,1,49,1,4,3,16,27,42,43,10,163,25,2,80,6,31,33,14,0,1,1.50892245769501,0.634168326854706,0.843190729618073,1.62738561630249,0.415913552045822,0.626340627670288,1.25819373130798,0.597884058952332,0.415495246648788,1.26225864887238,0.561054587364197,0.594917774200439,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
3,1,12,36,30,0,4,0,24,3,100,8,1,53,0,7,2,13,30,45,45,9,166,26,5,80,5,26,27,16,1,1,1.50909948348999,0.634485900402069,0.842726528644562,1.62751865386963,0.415927708148956,0.625913023948669,1.25174677371979,0.600309669971466,0.417938351631165,1.25924265384674,0.562588453292847,0.597543239593506,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,13,40,32,0,6,0,24,5,104,10,0,40,8,7,2,13,28,43,43,6,162,26,4,74,7,27,33,16,0,0,1.50940823554993,0.634722292423248,0.84234219789505,1.62754416465759,0.415937781333923,0.625473141670227,1.24504721164703,0.602303624153137,0.421092569828034,1.25640654563904,0.564143598079681,0.600402295589447,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
