S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,9,21,4,1,0,0,11,5,26,1,1,6,3,3,3,4,4,1,19,8,37,8,1,48,13,8,24,6,0,0,1.59210073947907,0.653469562530518,0.783347427845001,1.64395177364349,0.405272215604782,0.561810195446014,1.11841070652008,0.558636128902435,0.813941240310669,1.30199444293976,0.483852237462997,0.852628111839294,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,10,15,2,0,3,1,7,3,27,3,0,2,9,7,2,9,5,3,16,6,39,9,1,47,14,9,29,8,0,0,1.59231758117676,0.653466641902924,0.783782958984375,1.6441308259964,0.405288606882095,0.562056362628937,1.1179096698761,0.558831870555878,0.809406638145447,1.30090141296387,0.483810871839523,0.850354194641113,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,11,19,2,3,3,0,9,0,28,2,4,1,3,2,1,3,6,0,16,5,41,8,1,52,15,11,26,5,0,2,1.59245264530182,0.653507590293884,0.783888936042785,1.64417946338654,0.405325382947922,0.562218427658081,1.11739873886108,0.558762788772583,0.805916845798492,1.30003309249878,0.483719050884247,0.848567485809326,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,9,22,7,1,7,0,9,3,30,1,8,3,2,4,0,6,1,4,16,8,41,8,1,50,10,8,27,8,0,0,1.59288656711578,0.653534948825836,0.784525752067566,1.64411902427673,0.405298113822937,0.562565386295319,1.11675679683685,0.558482944965362,0.801073312759399,1.29873549938202,0.483445435762405,0.846009314060211,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,10,17,2,6,4,0,14,7,23,2,1,1,1,3,2,5,6,8,21,6,40,11,3,51,11,11,30,6,0,0,1.59326636791229,0.653457283973694,0.785122573375702,1.6439995765686,0.405341595411301,0.562830328941345,1.11600089073181,0.557951629161835,0.79605633020401,1.29738998413086,0.482949376106262,0.843227028846741,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,9,21,3,0,3,0,8,2,23,5,1,0,10,2,1,0,3,3,25,8,42,10,4,50,11,7,29,10,0,0,1.5932502746582,0.653379023075104,0.784949421882629,1.64384460449219,0.405461668968201,0.562937080860138,1.11550259590149,0.557543158531189,0.79205334186554,1.29645812511444,0.482627660036087,0.841107547283173,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,9,22,3,1,2,0,3,3,29,1,0,2,2,4,6,1,4,4,20,8,41,12,2,51,13,7,32,8,0,0,1.59380888938904,0.653176665306091,0.786049902439117,1.64373314380646,0.405561715364456,0.563309669494629,1.11499631404877,0.557045340538025,0.786282062530518,1.29525911808014,0.482532173395157,0.838438093662262,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,21,0,9,5,0,7,3,31,1,4,3,1,3,1,2,5,4,19,6,37,11,1,48,12,9,35,8,0,0,1.59399473667145,0.652982413768768,0.786551177501678,1.6436105966568,0.405670255422592,0.5636927485466,1.11458992958069,0.556605160236359,0.780219376087189,1.29409885406494,0.482390195131302,0.835351705551147,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,9,20,4,0,3,0,7,2,37,0,1,2,0,3,2,2,5,6,19,6,39,10,1,52,12,8,28,9,0,0,1.59416484832764,0.65280944108963,0.787019431591034,1.64350390434265,0.405694872140884,0.564220726490021,1.11426734924316,0.556234180927277,0.775612652301788,1.29321253299713,0.482088178396225,0.83280736207962,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,7,25,7,0,3,2,11,2,31,3,1,2,2,11,2,2,4,8,21,6,41,12,2,55,12,7,27,9,0,1,1.59462034702301,0.652500808238983,0.788258135318756,1.64335572719574,0.405925124883652,0.564653933048248,1.1137866973877,0.555488884449005,0.769434690475464,1.29195392131805,0.48163253068924,0.829485177993774,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,10,17,6,1,2,14,9,0,29,3,2,0,2,1,2,0,4,8,18,4,42,10,2,53,11,12,29,8,0,0,1.59464192390442,0.652223825454712,0.788921415805817,1.64319944381714,0.406095892190933,0.565221905708313,1.11326467990875,0.554682314395905,0.763186156749725,1.29067575931549,0.481152921915054,0.826123356819153,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,7,20,6,0,3,3,9,3,30,5,0,2,2,1,2,3,13,8,20,6,43,10,2,53,12,11,29,4,1,0,1.59453797340393,0.651998102664948,0.78909957408905,1.642937541008,0.406237334012985,0.56589287519455,1.11271679401398,0.554042160511017,0.75682532787323,1.28938519954681,0.480786740779877,0.822841048240662,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,6,21,9,16,0,0,7,2,40,7,0,1,2,2,1,2,6,7,21,5,42,14,2,56,15,9,32,7,0,0,1.59489035606384,0.651780843734741,0.790052831172943,1.64276278018951,0.406275391578674,0.566474616527557,1.11253106594086,0.553630292415619,0.751773953437805,1.28844559192657,0.480609744787216,0.820291638374329,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,9,21,5,0,2,1,9,1,34,2,1,9,1,1,1,3,6,7,19,4,41,10,2,53,13,5,39,7,1,0,1.59502625465393,0.651665508747101,0.790489137172699,1.64267122745514,0.406347423791885,0.566959202289581,1.11236202716827,0.553276240825653,0.744938552379608,1.28722751140594,0.480443507432938,0.816774368286133,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,10,18,7,4,1,0,5,1,39,4,0,1,2,5,2,4,5,11,23,4,39,10,1,53,13,9,35,8,0,1,1.59509456157684,0.651626706123352,0.790748536586762,1.64256644248962,0.406260937452316,0.567741692066193,1.11247193813324,0.552906095981598,0.737704634666443,1.28606379032135,0.480428665876389,0.813009262084961,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,8,18,6,5,3,1,8,1,39,4,1,3,1,3,1,4,4,9,20,7,43,8,1,53,14,9,32,3,2,0,1.59521782398224,0.651609122753143,0.791008114814758,1.64248704910278,0.406221807003021,0.568288922309876,1.11266684532166,0.552656352519989,0.732555985450745,1.28528308868408,0.48053252696991,0.810195326805115,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,7,19,8,1,3,0,6,2,39,6,3,5,2,2,3,2,9,7,21,3,52,11,2,56,19,15,32,6,0,1,1.59535014629364,0.651546478271484,0.791352093219757,1.6423887014389,0.406185984611511,0.568933248519897,1.11294865608215,0.552319586277008,0.725589632987976,1.28432428836823,0.480539798736572,0.80619478225708,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,7,19,9,1,3,0,6,2,38,0,1,2,6,4,1,0,5,10,21,7,43,10,3,56,14,11,27,8,0,0,1.5955593585968,0.651440799236298,0.791793167591095,1.64221048355103,0.406225651502609,0.569475948810577,1.11329960823059,0.552008509635925,0.718370139598846,1.28335225582123,0.48064336180687,0.802199900150299,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,9,18,6,0,2,0,6,1,38,5,1,2,1,3,2,5,6,7,20,9,45,10,2,58,12,11,31,7,0,0,1.59574604034424,0.651370704174042,0.79222047328949,1.64211118221283,0.406351536512375,0.569825112819672,1.114386677742,0.551540672779083,0.711026966571808,1.28234481811523,0.481036186218262,0.798336148262024,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,10,18,6,4,2,0,6,3,38,3,0,1,4,6,2,5,5,5,20,10,43,11,1,59,11,11,28,8,1,0,1.59579050540924,0.651358962059021,0.792398631572723,1.64196801185608,0.406388729810715,0.570083975791931,1.11431109905243,0.552075743675232,0.705357134342194,1.28161716461182,0.481259137392044,0.795195400714874,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,8,20,6,1,1,4,11,2,38,6,8,4,2,4,1,4,5,6,20,6,52,11,2,60,11,11,30,5,0,0,1.59584891796112,0.651343286037445,0.792699575424194,1.64203083515167,0.406249314546585,0.570902347564697,1.11512923240662,0.551940858364105,0.697856485843658,1.28069877624512,0.481358200311661,0.790727436542511,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,4,22,7,1,6,0,9,1,37,2,0,1,2,6,1,3,9,3,19,6,46,12,2,67,13,12,27,4,0,0,1.59583568572998,0.651317954063416,0.793079257011414,1.6417475938797,0.406399369239807,0.571225583553314,1.11587059497833,0.551785945892334,0.69068306684494,1.28001832962036,0.481289893388748,0.786203026771545,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,9,19,3,0,0,0,9,2,46,1,2,0,3,2,1,2,5,8,22,6,46,12,7,61,14,12,28,6,0,0,1.59584140777588,0.651239156723022,0.793500185012817,1.6415182352066,0.406349450349808,0.571693122386932,1.1164425611496,0.551611721515656,0.68528813123703,1.27957344055176,0.481168985366821,0.782815098762512,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,21,9,15,2,1,7,1,42,1,0,0,11,3,7,2,5,10,17,5,51,13,2,61,12,11,23,8,1,0,1.59567260742188,0.651083588600159,0.793877482414246,1.6413369178772,0.40638279914856,0.572134733200073,1.11734402179718,0.551412522792816,0.677818119525909,1.27899897098541,0.481009393930435,0.778419852256775,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,10,21,6,0,0,0,8,1,38,2,8,1,0,13,1,2,6,12,19,7,53,13,2,61,12,13,25,5,0,1,1.59552216529846,0.650928914546967,0.794332683086395,1.64111268520355,0.406360387802124,0.572723984718323,1.11862802505493,0.551343500614166,0.670150995254517,1.27836215496063,0.480974525213242,0.774074912071228,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,7,19,10,0,2,0,12,2,35,3,0,1,1,5,0,3,5,8,19,4,57,10,4,56,13,16,29,3,1,0,1.59526610374451,0.650746881961823,0.79482638835907,1.64089930057526,0.406397253274918,0.573189437389374,1.11998975276947,0.551104605197907,0.662417054176331,1.27780902385712,0.480856001377106,0.769570589065552,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,7,23,8,0,3,3,7,2,35,0,0,0,1,3,0,2,4,6,22,4,51,12,1,59,14,19,26,8,0,0,1.59495317935944,0.650664150714874,0.795019268989563,1.64063274860382,0.406492561101914,0.573426306247711,1.12119102478027,0.550960600376129,0.65689480304718,1.27747237682343,0.480564773082733,0.766211926937103,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,8,27,7,1,3,1,11,1,34,0,12,1,1,8,1,0,7,4,23,7,46,12,0,58,13,16,29,9,2,0,1.59457612037659,0.650425136089325,0.795495092868805,1.64043843746185,0.406440258026123,0.573989629745483,1.12272703647614,0.550614237785339,0.649468004703522,1.27712774276733,0.48029163479805,0.761843860149383,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,15,24,4,0,0,0,7,0,37,2,0,1,0,7,8,0,5,9,24,7,46,16,3,52,11,13,27,9,1,0,1.5940842628479,0.650235831737518,0.7957883477211,1.64015376567841,0.406477510929108,0.574295938014984,1.12434530258179,0.550361037254334,0.641855835914612,1.27672600746155,0.480162590742111,0.757579982280731,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,6,21,9,0,6,4,9,2,36,0,6,2,2,6,1,1,4,8,24,5,45,15,5,58,17,17,30,8,2,0,1.59357666969299,0.650046825408935,0.795982778072357,1.63999366760254,0.406389564275742,0.574875116348267,1.12620067596436,0.550324499607086,0.634063422679901,1.27614831924438,0.48025506734848,0.753282308578491,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,12,17,11,0,2,0,11,2,35,2,1,2,2,3,0,0,7,8,25,4,40,12,0,59,13,18,29,8,0,0,1.59311354160309,0.649914979934692,0.796095848083496,1.63992369174957,0.406230211257935,0.575362384319305,1.1276273727417,0.550383388996124,0.628276944160461,1.27580428123474,0.480339914560318,0.749884843826294,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,10,18,7,0,2,0,5,1,35,2,0,0,6,6,0,2,1,15,25,7,45,7,2,58,19,18,28,7,0,0,1.59250795841217,0.649871587753296,0.796281516551971,1.63985407352448,0.406198441982269,0.575716078281403,1.12967193126678,0.550301194190979,0.620704412460327,1.27541387081146,0.480574309825897,0.745362341403961,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,10,19,9,0,8,0,4,5,37,2,0,0,6,5,0,2,6,9,23,5,47,10,1,65,10,18,26,6,0,0,1.59197294712067,0.649743318557739,0.796448469161987,1.63971567153931,0.406191051006317,0.576034128665924,1.13165962696075,0.550251245498657,0.613040387630463,1.27516710758209,0.48071900010109,0.740794003009796,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,10,16,11,1,2,4,4,0,35,1,0,0,1,6,0,0,7,7,25,6,48,12,2,66,14,16,26,12,0,10,1.59158873558044,0.649632155895233,0.796734154224396,1.63955438137054,0.406163334846497,0.576342701911926,1.13329350948334,0.550221741199493,0.607124626636505,1.27490746974945,0.480922669172287,0.737247884273529,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,11,21,4,1,0,0,8,3,35,2,0,0,3,1,0,1,5,11,27,10,48,17,5,64,11,16,26,8,0,1,1.59104490280151,0.649583458900452,0.797016143798828,1.63931894302368,0.406002551317215,0.576898336410522,1.13578987121582,0.55020934343338,0.59910523891449,1.27465391159058,0.481458753347397,0.732343554496765,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,7,23,7,0,0,4,4,3,35,0,0,1,5,4,0,2,3,7,24,6,50,17,5,64,12,20,24,10,0,0,1.59053468704224,0.649528563022614,0.797298192977905,1.63880383968353,0.406109869480133,0.57717627286911,1.13860547542572,0.550232350826263,0.591012835502625,1.27452898025513,0.48203432559967,0.727438271045685,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,8,23,10,0,3,9,5,0,36,0,0,2,3,12,1,0,5,7,24,2,49,20,2,65,13,17,28,8,0,0,1.58995425701141,0.649431824684143,0.797447502613068,1.63844645023346,0.406041979789734,0.57771098613739,1.14154577255249,0.550233960151672,0.582960069179535,1.2745885848999,0.482444286346436,0.722577631473541,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,7,23,7,0,3,0,4,2,40,3,0,1,2,9,2,2,7,11,23,6,52,16,2,64,15,20,26,7,0,0,1.5893828868866,0.649341523647308,0.797709941864014,1.63808977603912,0.406036376953125,0.577912986278534,1.1444981098175,0.55011111497879,0.575008273124695,1.27487361431122,0.482590019702911,0.717672228813171,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,13,16,9,0,6,12,7,3,41,3,12,0,0,6,2,0,5,8,23,7,49,20,2,63,13,19,28,9,3,0,1.58885562419891,0.649269819259644,0.7978675365448,1.6377809047699,0.405979692935944,0.578185737133026,1.14703834056854,0.54996782541275,0.568852305412293,1.2751373052597,0.482860147953034,0.714027643203735,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,10,19,10,1,2,1,7,0,37,3,2,1,0,6,0,2,3,9,20,7,53,22,2,68,11,19,30,8,6,0,1.58836925029755,0.649141430854797,0.798239946365356,1.63734042644501,0.40595018863678,0.578569412231445,1.1507819890976,0.550293207168579,0.560306131839752,1.27551710605621,0.483361750841141,0.709096372127533,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,11,19,10,0,3,0,8,2,36,4,0,9,2,6,0,2,4,5,23,2,49,22,2,66,18,21,29,8,1,1,1.58802115917206,0.648989021778107,0.798806726932526,1.63678288459778,0.405742943286896,0.579231202602387,1.15554857254028,0.550768494606018,0.551659166812897,1.2761150598526,0.484069794416428,0.704450130462647,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,7,25,10,0,0,1,9,2,39,2,0,8,1,8,0,1,6,11,23,5,50,24,0,69,12,25,30,8,0,0,1.58749604225159,0.648873329162598,0.799181461334229,1.63632917404175,0.405918061733246,0.579227805137634,1.16052567958832,0.551301717758179,0.543206334114075,1.2771954536438,0.484411746263504,0.698772668838501,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,11,24,7,1,2,1,12,1,39,3,0,1,4,4,0,0,3,8,27,6,45,20,2,68,14,23,29,8,5,2,1.58706498146057,0.648688077926636,0.79922366142273,1.63605415821075,0.40587592124939,0.57966548204422,1.16417050361633,0.551578402519226,0.537099480628967,1.27806758880615,0.484760820865631,0.695105314254761,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,20,7,0,1,0,11,0,39,5,10,0,1,0,1,1,7,7,31,6,50,22,2,68,12,26,38,5,1,0,1.58631730079651,0.648647129535675,0.799483180046081,1.63576066493988,0.40581002831459,0.579947710037231,1.16899013519287,0.551894903182983,0.529005706310272,1.27940011024475,0.485370665788651,0.689814269542694,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,9,19,7,1,2,0,15,1,39,4,1,2,4,1,0,0,6,7,31,8,50,23,2,70,13,20,42,9,1,0,1.58566069602966,0.648513674736023,0.799696266651154,1.63554012775421,0.405681371688843,0.580395519733429,1.17409086227417,0.552235424518585,0.521045982837677,1.28059709072113,0.485835283994675,0.684467434883118,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,9,19,7,0,4,0,9,1,41,3,0,1,2,0,1,1,5,11,33,4,50,25,2,73,12,23,47,5,1,0,1.58499717712402,0.648373246192932,0.799812316894531,1.63528537750244,0.405690222978592,0.580674171447754,1.17936456203461,0.552814960479736,0.513225197792053,1.28186202049255,0.486533224582672,0.679219245910645,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,11,22,10,0,2,1,9,2,40,4,0,1,2,5,1,0,7,6,32,8,53,21,2,72,13,27,46,7,1,0,1.58449697494507,0.648279309272766,0.799944937229157,1.635125041008,0.405679970979691,0.580989360809326,1.18331921100616,0.553332805633545,0.507379055023193,1.28302657604218,0.486728727817535,0.675026416778564,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,10,19,6,0,4,1,16,5,41,4,1,1,2,4,0,7,6,11,29,8,60,20,2,72,14,26,43,10,0,0,1.58374655246735,0.648181915283203,0.80006355047226,1.63495671749115,0.405558854341507,0.581568539142609,1.18872225284576,0.554067730903626,0.499776750802994,1.28451299667358,0.487296432256699,0.669774234294891,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,11,22,8,0,1,0,7,4,39,10,1,0,2,3,0,4,8,10,28,8,62,24,1,67,19,23,51,8,0,0,1.58294034004211,0.648100018501282,0.80012834072113,1.63486075401306,0.405586183071137,0.581869661808014,1.19437539577484,0.554671227931976,0.491576135158539,1.28623425960541,0.487965255975723,0.664538383483887,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,13,23,4,0,0,0,9,4,36,6,2,4,2,4,2,7,7,18,27,7,72,25,0,75,14,27,55,8,1,0,1.58226573467255,0.64801025390625,0.800254225730896,1.63479447364807,0.405580788850784,0.58220499753952,1.20049154758453,0.554974734783173,0.484360277652741,1.2880744934082,0.488719612360001,0.659515261650085,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,9,23,7,0,0,0,9,2,38,8,10,1,2,6,0,4,7,16,27,6,76,21,0,78,13,27,48,9,1,0,1.58179211616516,0.647905111312866,0.800222158432007,1.63467633724213,0.405643254518509,0.582408726215362,1.20467734336853,0.556026458740234,0.47874104976654,1.28954911231995,0.489409118890762,0.655964434146881,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,11,24,9,0,11,5,8,4,37,7,0,0,0,5,0,5,6,16,26,6,60,17,1,77,15,30,49,6,13,2,1.58106577396393,0.647908329963684,0.800379037857056,1.63470721244812,0.405719220638275,0.582670152187347,1.2105405330658,0.556862473487854,0.472012281417847,1.29171633720398,0.490098536014557,0.651153683662415,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,10,22,8,1,2,3,10,3,40,5,0,1,0,9,1,4,6,12,29,8,63,21,2,87,11,29,50,11,0,0,1.58021128177643,0.647895693778992,0.800372660160065,1.63470423221588,0.40567883849144,0.583001792430878,1.2160826921463,0.557549834251404,0.46565043926239,1.29400455951691,0.490513026714325,0.646330058574677,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,17,23,9,4,2,1,10,4,38,5,0,0,2,5,0,3,3,13,26,7,63,22,2,81,15,31,57,8,1,0,1.57949411869049,0.647814452648163,0.800199627876282,1.63476204872131,0.405634641647339,0.583280503749847,1.22281563282013,0.55844247341156,0.458876430988312,1.29622828960419,0.490726262331009,0.641746640205383,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,11,23,9,0,3,0,10,6,38,8,5,1,8,9,1,0,9,10,26,7,67,14,2,79,12,25,62,6,1,0,1.57889676094055,0.64786434173584,0.800173163414001,1.63483393192291,0.40566223859787,0.583384931087494,1.2266401052475,0.559264659881592,0.454540491104126,1.2978675365448,0.491121619939804,0.638423442840576,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,15,21,9,0,13,0,13,4,39,16,9,2,3,11,1,8,5,11,27,7,58,18,2,72,14,20,60,9,0,0,1.57820808887482,0.647811472415924,0.800011396408081,1.63493490219116,0.405629545450211,0.583635807037354,1.2338639497757,0.560199022293091,0.448110491037369,1.3002347946167,0.491679042577744,0.63404256105423,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,7,27,4,1,2,0,9,0,40,9,1,0,1,5,0,11,11,11,25,9,63,12,3,81,12,25,63,9,1,15,1.57742631435394,0.647929430007935,0.799984335899353,1.63502967357636,0.405547112226486,0.583924055099487,1.24056923389435,0.561130881309509,0.442251980304718,1.30266642570496,0.49241179227829,0.629765093326569,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,10,27,8,0,2,0,10,6,43,7,0,1,2,8,1,1,7,7,28,8,62,12,11,74,15,27,59,9,0,0,1.57673633098602,0.647936880588532,0.799782156944275,1.63518381118774,0.405490338802338,0.584127068519592,1.24700558185577,0.562054395675659,0.436718642711639,1.30505645275116,0.493032872676849,0.625590920448303,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,14,30,11,0,1,1,10,3,40,4,0,1,1,8,5,2,5,9,28,4,62,13,5,73,12,28,66,10,0,0,1.57605874538422,0.648034930229187,0.799587666988373,1.6353360414505,0.405469536781311,0.584275603294373,1.25385797023773,0.563043057918549,0.431045442819595,1.30749428272247,0.493571877479553,0.621417701244354,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,13,28,12,3,2,0,9,3,41,3,0,0,2,4,1,3,6,6,28,7,57,15,0,80,12,30,60,10,0,0,1.57556664943695,0.648034751415253,0.79937744140625,1.63546466827393,0.405470281839371,0.584410488605499,1.25891780853271,0.563789308071137,0.4268838763237,1.30894613265991,0.493961900472641,0.618194162845612,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,11,28,7,0,3,2,8,3,45,8,0,0,1,5,1,6,7,5,29,9,57,11,3,82,13,30,61,5,0,0,1.57495248317719,0.648143529891968,0.799190938472748,1.63570404052734,0.405509978532791,0.58446991443634,1.26574647426605,0.564492881298065,0.421831250190735,1.31095218658447,0.494756102561951,0.613959610462189,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,8,28,7,0,3,0,9,5,44,11,0,1,1,8,1,4,5,8,27,6,59,20,0,76,12,27,64,10,0,0,1.57434260845184,0.648250222206116,0.798921942710876,1.63601315021515,0.405511409044266,0.584493935108185,1.27266204357147,0.564919769763947,0.417104691267014,1.31307399272919,0.495369791984558,0.610255002975464,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,13,28,10,0,5,1,10,6,41,6,0,1,1,5,2,3,5,12,27,8,59,12,2,74,15,25,55,9,2,0,1.57382380962372,0.648268580436706,0.798482120037079,1.63634586334229,0.405599534511566,0.584313213825226,1.27953219413757,0.565140426158905,0.412481367588043,1.31526505947113,0.495711147785187,0.606944143772125,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,28,12,0,9,0,8,5,41,9,0,4,2,6,1,6,8,13,26,9,60,14,3,74,13,30,59,12,0,1,1.57337427139282,0.648364663124085,0.798336386680603,1.63675427436829,0.405536502599716,0.584350049495697,1.28472185134888,0.565017282962799,0.409113377332687,1.31689691543579,0.495865941047668,0.604557633399963,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,22,31,8,0,3,1,7,4,43,2,0,2,2,6,1,11,8,10,28,9,57,16,1,73,14,24,58,10,0,0,1.57290267944336,0.648372888565064,0.797878861427307,1.63709092140198,0.405609011650086,0.584262073040008,1.29204213619232,0.564721524715424,0.404877573251724,1.31924152374268,0.496105313301086,0.601319253444672,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,21,30,7,1,1,0,8,10,42,4,1,1,2,11,1,11,8,12,29,7,56,13,1,73,14,25,62,12,0,0,1.57232844829559,0.648442625999451,0.797538161277771,1.63744354248047,0.405768573284149,0.584037065505981,1.29904615879059,0.564338624477387,0.400849312543869,1.32157456874847,0.496173441410065,0.598109185695648,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,32,6,0,1,0,9,10,33,7,2,1,0,9,0,14,10,10,26,8,58,15,2,69,15,25,63,12,2,1,1.57170736789703,0.648417592048645,0.797095715999603,1.63788390159607,0.405489057302475,0.584549009799957,1.30590379238129,0.563585638999939,0.397104829549789,1.32386136054993,0.495754152536392,0.594926714897156,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,18,34,7,1,3,0,9,4,34,14,0,0,2,8,1,15,7,16,26,6,58,14,1,74,13,24,61,12,0,0,1.57117283344269,0.648345172405243,0.796745598316193,1.63823080062866,0.405460327863693,0.584525287151337,1.31257283687592,0.562458574771881,0.393451482057571,1.32621574401855,0.494873046875,0.591830909252167,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
