S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,14,42,13,0,24,0,9,6,21,11,4,0,0,11,4,18,10,21,15,7,69,16,3,68,4,6,44,0,0,1,1.60495364665985,0.649077594280243,0.805776953697205,1.7217857837677,0.399747967720032,0.605505764484406,1.49471294879913,0.561293005943298,0.350289165973663,1.43134534358978,0.481738120317459,0.543136358261108,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,14,38,19,4,22,0,12,8,21,15,1,0,0,5,10,16,11,20,15,6,69,16,4,64,5,8,43,0,2,0,1.60524582862854,0.648994982242584,0.806116700172424,1.72198247909546,0.399754375219345,0.605684638023376,1.49547982215881,0.562157690525055,0.350561618804932,1.43145930767059,0.482775568962097,0.543221712112427,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,37,15,0,21,0,13,5,19,13,0,0,0,13,3,9,9,21,17,5,70,17,5,60,4,10,44,0,1,0,1.60545539855957,0.648964166641235,0.806348979473114,1.72209596633911,0.399749845266342,0.605832636356354,1.49582672119141,0.562888443470001,0.350719600915909,1.43177008628845,0.483441144227982,0.543317437171936,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,36,14,0,19,0,13,4,18,15,1,0,1,11,4,11,11,19,15,3,68,15,3,58,6,10,45,0,0,0,1.60574686527252,0.648921847343445,0.806719839572907,1.72221350669861,0.399840325117111,0.605956077575684,1.49606561660767,0.56396758556366,0.35095602273941,1.43182194232941,0.484334588050842,0.543466925621033,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,11,14,38,14,0,24,0,13,3,15,13,1,0,1,9,6,13,11,18,15,3,67,20,4,63,6,8,45,0,1,1,1.60602796077728,0.648885667324066,0.807130217552185,1.72231185436249,0.39993354678154,0.606032133102417,1.49626624584198,0.564770817756653,0.351219356060028,1.43187785148621,0.484958380460739,0.543702721595764,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,12,32,15,0,19,9,15,3,18,14,0,0,1,17,4,12,10,17,15,1,60,20,11,61,6,10,42,0,7,0,1.60637390613556,0.648897886276245,0.807284772396088,1.72237634658813,0.400066554546356,0.606102049350739,1.49633777141571,0.565365672111511,0.35140323638916,1.43187940120697,0.485506445169449,0.54390162229538,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,15,35,16,1,21,1,15,5,17,14,2,0,1,11,4,12,12,15,15,3,61,19,7,65,0,13,46,0,1,0,1.60673761367798,0.648901581764221,0.807830572128296,1.72241425514221,0.400142908096314,0.606235504150391,1.49649727344513,0.566030919551849,0.351588577032089,1.4319384098053,0.485998153686523,0.544070839881897,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,14,40,17,0,22,0,10,4,18,16,0,0,1,18,6,8,11,21,16,5,64,16,5,65,5,12,39,0,1,0,1.60705840587616,0.648888945579529,0.808299481868744,1.72244012355804,0.400169670581818,0.606409311294556,1.49674463272095,0.566664636135101,0.352042406797409,1.43185436725616,0.486704021692276,0.544411897659302,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,11,35,14,0,20,0,7,5,18,17,0,0,0,19,5,15,12,20,17,1,60,16,4,64,7,14,44,0,0,0,1.60736918449402,0.648849844932556,0.808567225933075,1.72247803211212,0.40027192234993,0.606501579284668,1.49709939956665,0.567201495170593,0.352513432502747,1.43169367313385,0.487207323312759,0.544688761234283,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,11,37,16,0,27,0,13,3,17,16,1,0,0,20,3,17,7,20,18,5,67,19,4,64,4,15,45,0,0,0,1.60766506195068,0.648837268352508,0.808878242969513,1.72250378131866,0.400264441967011,0.606699407100678,1.49721693992615,0.567588806152344,0.352870970964432,1.43159556388855,0.48749104142189,0.544947922229767,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,10,39,18,0,22,0,13,1,18,18,1,0,0,16,5,16,9,16,18,1,66,14,6,69,6,11,42,0,1,0,1.60799598693848,0.648840010166168,0.8091681599617,1.72264337539673,0.400466859340668,0.606598675251007,1.49732053279877,0.567741096019745,0.353200018405914,1.43146622180939,0.487724155187607,0.545258939266205,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,15,38,14,1,20,0,13,5,17,17,2,0,0,14,4,14,11,15,17,4,68,19,2,67,4,12,46,0,0,14,1.60824799537659,0.648840665817261,0.809341430664063,1.72264957427979,0.400492608547211,0.606759428977966,1.49744820594788,0.567769169807434,0.353506505489349,1.43134701251984,0.487934976816177,0.545531928539276,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,12,42,18,1,21,0,11,4,19,16,0,0,0,19,4,16,13,21,16,2,65,18,4,64,4,12,43,0,0,0,1.60860109329224,0.648767173290253,0.809541344642639,1.72270023822784,0.400589466094971,0.606736600399017,1.49759721755981,0.567721784114838,0.353856593370438,1.43123400211334,0.488108515739441,0.545859694480896,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,11,38,15,0,22,1,14,4,22,15,0,0,0,18,1,20,10,17,18,4,62,18,5,64,4,14,47,0,2,0,1.6088639497757,0.648673295974731,0.809862494468689,1.72278559207916,0.400710582733154,0.606708347797394,1.49789166450501,0.567713558673859,0.35424816608429,1.43106937408447,0.488257557153702,0.546198427677155,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,15,41,19,0,22,0,12,5,15,18,0,0,1,18,0,20,17,16,20,3,63,19,3,70,9,12,43,0,0,0,1.60915625095367,0.648632287979126,0.810228049755096,1.72283637523651,0.400784760713577,0.606839537620544,1.49818122386932,0.567594110965729,0.354626029729843,1.43100368976593,0.488313108682632,0.546505391597748,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,36,18,1,16,4,10,5,19,16,1,0,0,15,4,15,11,13,19,4,64,19,9,68,5,13,45,0,0,2,1.60945725440979,0.648529052734375,0.810359656810761,1.72314274311066,0.401007801294327,0.606510639190674,1.4982533454895,0.56731128692627,0.354847460985184,1.43112969398499,0.488275289535522,0.546734213829041,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,15,45,16,1,24,4,9,5,18,20,0,0,1,19,4,15,11,18,19,4,64,19,3,71,6,14,39,0,2,0,1.60967683792114,0.648445427417755,0.81062912940979,1.72319066524506,0.401086032390595,0.606571018695831,1.49838674068451,0.566922426223755,0.354940623044968,1.43131136894226,0.488264560699463,0.546973586082459,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,41,18,1,22,0,10,7,25,19,13,0,0,19,6,21,8,24,19,9,66,21,5,69,1,14,45,0,1,0,1.60980701446533,0.648370206356049,0.810920357704163,1.72309005260468,0.401199966669083,0.606721878051758,1.49843180179596,0.566589832305908,0.354833006858826,1.43167793750763,0.488371253013611,0.547224044799805,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,14,37,21,1,20,0,10,5,22,18,1,0,2,18,5,22,16,26,20,5,65,17,5,72,6,13,41,0,3,0,1.60995233058929,0.648342192173004,0.811235308647156,1.72280204296112,0.400952011346817,0.607505917549133,1.49851739406586,0.566415011882782,0.354737818241119,1.43203234672546,0.488446325063705,0.547288179397583,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,10,38,23,1,21,1,9,8,21,12,0,0,0,21,5,22,11,18,18,8,62,17,3,71,2,14,42,0,0,0,1.61003994941711,0.648299276828766,0.811438739299774,1.72278821468353,0.401055753231049,0.607492029666901,1.498659491539,0.566270589828491,0.354674249887466,1.43228304386139,0.48844388127327,0.547275841236115,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,18,38,22,0,21,0,11,4,22,16,1,0,1,18,5,18,11,23,20,4,67,16,3,72,13,13,46,0,0,0,1.61009204387665,0.648297429084778,0.811705648899078,1.72284781932831,0.40120205283165,0.607483923435211,1.49887263774872,0.566161036491394,0.354544401168823,1.43251442909241,0.488366574048996,0.54728502035141,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,13,41,17,3,20,0,11,5,23,18,5,0,0,16,6,20,7,20,22,7,68,16,12,74,9,11,47,0,2,0,1.61018884181976,0.648301661014557,0.81190425157547,1.72302031517029,0.401458293199539,0.607097208499908,1.4989321231842,0.566003262996674,0.354434698820114,1.43273210525513,0.488281786441803,0.547263562679291,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,12,40,19,0,19,3,10,6,25,17,4,0,0,23,6,22,8,25,19,5,68,17,5,72,2,13,48,0,1,0,1.61031520366669,0.648294985294342,0.811989784240723,1.72290706634521,0.401317447423935,0.607577681541443,1.49892997741699,0.565840899944305,0.354318112134934,1.43280386924744,0.488311350345612,0.547267138957977,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,13,37,15,0,21,0,11,6,23,13,1,0,0,19,3,18,11,16,19,3,68,19,6,74,6,12,50,0,0,0,1.61034524440765,0.648298859596252,0.812104642391205,1.72292375564575,0.401303440332413,0.607714414596558,1.49875140190125,0.565749168395996,0.354348510503769,1.43277132511139,0.48842316865921,0.54727691411972,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,40,18,0,19,1,11,0,20,13,5,0,7,20,5,18,13,16,20,8,71,17,2,72,7,13,49,0,2,0,1.61039578914642,0.648291647434235,0.812158584594727,1.72297358512878,0.401331752538681,0.607770025730133,1.4986869096756,0.565724551677704,0.354381620883942,1.43261384963989,0.488487035036087,0.547295570373535,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,14,39,19,0,19,0,6,7,23,13,0,0,0,22,7,18,14,19,19,5,61,15,3,72,10,13,48,0,1,0,1.6104371547699,0.648257851600647,0.812199294567108,1.72303605079651,0.401412457227707,0.607629477977753,1.49868822097778,0.565845668315887,0.354530155658722,1.43247056007385,0.48844388127327,0.547359228134155,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,14,37,16,0,26,0,10,5,25,11,0,0,1,16,0,22,17,17,21,7,65,19,5,69,5,15,49,0,0,6,1.61043548583984,0.648347139358521,0.81223052740097,1.72307884693146,0.40144607424736,0.607571601867676,1.49857461452484,0.566091537475586,0.354750126600265,1.43225944042206,0.488499402999878,0.547464907169342,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,44,20,0,22,0,10,8,19,16,1,0,2,12,3,20,11,19,21,4,73,18,3,73,6,12,47,0,2,0,1.61043000221252,0.648339867591858,0.812239050865173,1.72306311130524,0.401363253593445,0.607649087905884,1.49829399585724,0.566072285175324,0.354819148778915,1.43201124668121,0.488537222146988,0.547553420066834,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,13,40,19,0,21,0,9,7,20,12,2,0,1,16,3,19,11,22,17,6,71,18,2,72,6,13,47,0,1,0,1.61041212081909,0.648348152637482,0.812263906002045,1.72308301925659,0.401455402374268,0.60750824213028,1.49745571613312,0.566059708595276,0.354755729436874,1.43167114257813,0.488627672195435,0.547712504863739,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,20,41,15,0,19,0,6,6,24,16,8,0,0,18,3,16,7,19,19,12,70,18,0,71,4,12,47,0,2,0,1.61039280891418,0.648355662822723,0.81225860118866,1.72302234172821,0.401393741369247,0.607629418373108,1.49683737754822,0.56597226858139,0.354693442583084,1.43139064311981,0.488646477460861,0.547817528247833,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,18,36,18,1,19,0,12,9,24,12,2,0,0,17,7,14,13,19,26,7,69,14,4,70,6,9,47,0,1,1,1.61037921905518,0.648368418216705,0.81223863363266,1.72306191921234,0.401389628648758,0.607483923435211,1.49575984477997,0.565806567668915,0.354653775691986,1.43087816238403,0.488645672798157,0.547938346862793,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,14,41,17,0,21,8,11,8,22,17,4,0,3,21,5,9,10,21,21,6,66,19,5,65,7,9,46,0,2,0,1.61035668849945,0.648428022861481,0.812283098697662,1.72294533252716,0.401419997215271,0.607572138309479,1.49440371990204,0.565736472606659,0.354589700698853,1.4303765296936,0.48850205540657,0.548085272312164,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,43,17,0,17,1,9,3,24,11,0,0,1,11,3,13,10,14,22,7,66,18,5,67,4,14,47,0,11,1,1.61029660701752,0.648375689983368,0.812310338020325,1.72289943695068,0.401375353336334,0.607568979263306,1.49320769309998,0.565552532672882,0.354739338159561,1.42972993850708,0.4883913397789,0.548396050930023,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,16,36,18,0,16,0,6,5,24,13,0,0,1,5,4,16,11,13,19,7,63,18,5,67,5,14,46,0,1,14,1.61022710800171,0.648370265960693,0.812332332134247,1.72273850440979,0.40125036239624,0.607798755168915,1.49157583713532,0.565498948097229,0.354805618524551,1.42899143695831,0.488227397203445,0.548743784427643,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,19,38,18,0,15,1,11,3,24,10,0,0,0,8,4,16,12,17,21,5,67,19,0,67,3,14,46,0,1,0,1.61015617847443,0.648338854312897,0.812335669994354,1.72264730930328,0.401233315467835,0.607845664024353,1.48947477340698,0.56525069475174,0.354857206344604,1.42801427841187,0.48810213804245,0.549169898033142,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,15,37,18,0,15,1,13,3,23,10,0,0,0,7,0,18,10,18,19,4,68,16,5,67,5,15,45,0,0,2,1.61011254787445,0.648313522338867,0.812359750270844,1.72253084182739,0.40110594034195,0.607971131801605,1.48718619346619,0.564837634563446,0.354808837175369,1.42716073989868,0.487918198108673,0.549621522426605,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,14,37,17,1,17,1,10,1,23,11,0,0,0,11,3,12,10,15,13,7,66,16,4,69,4,10,47,0,0,0,1.61005103588104,0.648298978805542,0.812417209148407,1.72236347198486,0.401065289974213,0.608023941516876,1.48479187488556,0.564386367797852,0.354995012283325,1.42595672607422,0.487665295600891,0.550179243087769,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,11,36,13,0,18,0,10,2,23,12,1,0,0,7,3,10,10,14,15,4,69,18,1,66,7,16,45,0,1,0,1.60998928546906,0.64821320772171,0.812485635280609,1.72222983837128,0.401069819927216,0.607972204685211,1.482297539711,0.563967227935791,0.355375081300735,1.42478847503662,0.487356960773468,0.550916850566864,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,20,41,19,1,17,0,8,3,24,9,2,0,2,7,5,16,10,18,15,10,65,18,3,66,5,8,45,0,0,0,1.60994589328766,0.648168206214905,0.812530636787415,1.72219932079315,0.401097565889358,0.607849597930908,1.48037946224213,0.563776016235352,0.355697631835937,1.42373692989349,0.487212628126144,0.551461219787598,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,14,36,18,0,18,8,7,4,23,7,2,0,1,18,5,9,11,15,17,9,71,18,6,59,9,10,46,0,0,0,1.60987937450409,0.648153841495514,0.812578380107879,1.72213208675385,0.40106987953186,0.607823014259338,1.4776531457901,0.563457429409027,0.356048226356506,1.4223268032074,0.487008929252625,0.552306413650513,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,15,38,18,1,17,2,10,5,21,5,0,0,0,9,6,8,11,18,19,4,68,17,4,60,6,13,46,0,1,0,1.60982346534729,0.648073256015778,0.812609195709229,1.7220778465271,0.401143163442612,0.607675015926361,1.47442746162415,0.562921762466431,0.356476247310638,1.42069113254547,0.486765265464783,0.553195714950562,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,14,32,17,0,15,4,7,4,28,6,0,0,5,9,4,8,10,15,19,1,69,17,3,57,4,15,43,0,0,0,1.60976803302765,0.648009777069092,0.812699317932129,1.72203290462494,0.40116086602211,0.607487976551056,1.47118937969208,0.562383115291595,0.356937050819397,1.41904890537262,0.48647752404213,0.554261684417725,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,14,36,19,0,15,0,3,2,26,3,0,0,11,6,3,8,10,15,17,8,65,18,5,60,4,13,45,0,4,0,1.60964775085449,0.647959887981415,0.812901258468628,1.72195076942444,0.401197552680969,0.607233643531799,1.46761906147003,0.561919510364533,0.357373982667923,1.4172830581665,0.486531883478165,0.555329442024231,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,15,32,17,1,17,1,7,0,25,4,0,0,8,9,5,6,10,17,15,3,68,16,5,53,7,12,43,0,12,4,1.60958409309387,0.64789891242981,0.813094615936279,1.72174990177155,0.401198893785477,0.607236683368683,1.46423590183258,0.561332046985626,0.357955604791641,1.41548871994019,0.486417889595032,0.556450009346008,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,14,35,18,0,14,0,8,4,27,5,1,0,1,6,3,10,11,18,16,5,71,15,4,53,4,14,43,0,0,0,1.6095153093338,0.647877514362335,0.813216805458069,1.72157716751099,0.401180028915405,0.607214152812958,1.46147608757019,0.561140656471252,0.358591288328171,1.41421437263489,0.486233830451965,0.557343542575836,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,15,41,18,2,17,12,10,3,26,5,0,0,1,5,6,10,9,19,17,8,69,14,2,54,0,14,43,0,0,0,1.60945749282837,0.647808849811554,0.813302934169769,1.72135591506958,0.401122868061066,0.607212245464325,1.45789480209351,0.560810983181,0.359390616416931,1.4121915102005,0.486119031906128,0.558583617210388,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,15,35,15,1,15,9,9,3,26,8,10,0,0,10,4,15,11,20,17,5,70,10,4,50,4,13,43,0,5,0,1.60944199562073,0.647825837135315,0.813352346420288,1.72123074531555,0.401152431964874,0.607164859771729,1.45579159259796,0.560649156570435,0.359773457050323,1.4113347530365,0.485977590084076,0.559248328208923,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,36,19,0,15,0,6,4,24,5,0,0,1,12,3,11,12,18,17,10,71,17,0,56,1,11,42,0,1,0,1.6094354391098,0.647816240787506,0.813394665718079,1.72117650508881,0.40115413069725,0.607178509235382,1.45484042167664,0.56052839756012,0.35996663570404,1.41070067882538,0.485981315374374,0.559646487236023,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,13,34,12,0,14,0,10,4,22,8,4,0,1,6,2,11,13,17,18,8,69,18,3,53,6,11,39,0,1,0,1.60935986042023,0.647740066051483,0.813837945461273,1.72040379047394,0.40084370970726,0.607688307762146,1.44550251960754,0.559603095054626,0.361779689788818,1.40612840652466,0.486058205366135,0.562807559967041,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,18,33,17,6,18,8,7,0,24,6,6,0,8,3,7,13,13,17,17,6,67,16,2,47,0,11,39,0,2,0,1.60932052135468,0.647653639316559,0.814006149768829,1.72024810314178,0.401057213544846,0.607240498065949,1.44126713275909,0.559396624565125,0.362831056118011,1.40408289432526,0.486072331666946,0.564394652843475,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,14,28,19,0,10,5,8,5,22,4,1,0,13,3,5,11,11,16,16,8,69,13,3,47,4,13,37,0,0,0,1.60925364494324,0.647572994232178,0.814172565937042,1.7202353477478,0.401138514280319,0.606931984424591,1.4370334148407,0.559145748615265,0.364099383354187,1.4020049571991,0.486067056655884,0.565955698490143,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,14,36,18,0,15,3,15,6,18,7,0,0,1,2,7,10,7,20,17,7,68,8,0,49,5,12,37,0,2,5,1.60927879810333,0.647512674331665,0.814234018325806,1.71993505954742,0.401034861803055,0.607023298740387,1.43380618095398,0.559123814105987,0.365074694156647,1.40025627613068,0.486081451177597,0.567268490791321,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,18,32,18,0,18,6,9,3,24,3,1,0,1,6,6,7,12,21,17,4,68,6,2,48,6,11,37,0,0,0,1.60913717746735,0.647463500499725,0.814433813095093,1.71953666210175,0.401006370782852,0.60707825422287,1.42938351631165,0.559144973754883,0.366517603397369,1.39797556400299,0.486094176769257,0.569049835205078,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,16,30,17,0,14,5,14,2,29,4,1,0,0,8,6,10,9,20,17,6,57,9,0,50,6,12,31,0,0,0,1.6090669631958,0.647417187690735,0.81468278169632,1.71921110153198,0.401105105876923,0.606820404529572,1.42482459545136,0.559178650379181,0.368082046508789,1.39568817615509,0.486213982105255,0.570915579795837,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,15,34,17,0,14,2,10,5,31,6,0,0,0,5,9,12,13,20,20,7,39,7,2,49,5,11,27,0,0,1,1.6089848279953,0.64745819568634,0.814886808395386,1.71888446807861,0.401115477085113,0.606761574745178,1.42016637325287,0.5591681599617,0.3697909116745,1.39330279827118,0.486194610595703,0.572898089885712,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,15,32,15,0,14,0,11,5,34,2,1,0,1,6,5,7,13,20,17,5,36,8,1,48,6,16,26,0,0,13,1.60894012451172,0.647539258003235,0.815028607845306,1.71867609024048,0.401095002889633,0.606835901737213,1.41535043716431,0.559170424938202,0.371679365634918,1.39070928096771,0.485912382602692,0.575019896030426,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,14,36,12,0,12,1,7,2,35,4,5,0,0,5,9,9,12,17,15,2,35,9,3,52,4,9,23,0,2,0,1.60885643959045,0.64761745929718,0.815197110176086,1.71856498718262,0.401060074567795,0.606951892375946,1.41146278381348,0.559200584888458,0.373222947120666,1.38876283168793,0.485816091299057,0.576641738414764,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,13,41,17,2,7,0,7,2,27,6,13,0,0,5,5,5,9,18,14,6,35,8,1,48,7,16,22,0,2,0,1.6089049577713,0.647727131843567,0.81531685590744,1.71848523616791,0.401078879833221,0.606854796409607,1.40635538101196,0.559067130088806,0.375300109386444,1.38603138923645,0.485767722129822,0.579022645950317,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,15,36,17,0,7,1,8,4,33,3,0,0,1,0,5,10,15,20,11,8,38,9,5,42,4,11,21,0,0,1,1.60886299610138,0.647814929485321,0.815648138523102,1.71836709976196,0.401188760995865,0.606699645519257,1.40072381496429,0.558980226516724,0.377507209777832,1.38315391540527,0.486012071371079,0.581502258777618,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,13,37,17,0,10,1,10,4,31,6,2,0,0,4,5,4,15,17,10,5,39,3,2,45,3,12,19,0,1,0,1.60880076885223,0.64786034822464,0.815869808197022,1.71829950809479,0.401257038116455,0.606626629829407,1.39529931545258,0.559018969535828,0.379686444997787,1.38047242164612,0.48633223772049,0.583985865116119,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,19,34,17,1,13,1,13,4,30,6,1,0,9,4,4,6,11,13,16,5,37,5,2,45,5,14,18,0,0,6,1.60878694057465,0.647864818572998,0.816028654575348,1.71802175045013,0.40109395980835,0.606758058071137,1.38982236385345,0.559240102767944,0.382010489702225,1.37766146659851,0.486820161342621,0.586588978767395,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,13,35,19,0,11,0,7,8,29,6,2,0,1,6,7,5,7,15,16,5,31,8,2,43,5,17,17,0,1,1,1.60874271392822,0.647898375988007,0.816167593002319,1.71788954734802,0.40110245347023,0.606736719608307,1.38569056987762,0.55949467420578,0.383861929178238,1.37562549114227,0.487146079540253,0.58842396736145,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,38,19,0,10,0,9,11,29,3,2,0,0,8,5,10,11,16,18,2,35,12,3,47,5,16,14,0,1,0,1.60868942737579,0.647911965847015,0.816322386264801,1.71767699718475,0.401200115680695,0.606422305107117,1.38004326820374,0.559847116470337,0.386298716068268,1.37304413318634,0.487457752227783,0.59092390537262,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,12,33,18,1,10,1,8,7,30,5,0,0,0,4,4,6,9,15,14,2,31,5,3,46,5,11,14,0,1,0,1.60866451263428,0.647905945777893,0.816508412361145,1.71745657920837,0.401254445314407,0.606188356876373,1.37384903430939,0.5600426197052,0.388894200325012,1.37034916877747,0.487829595804215,0.593628466129303,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,15,33,15,2,9,0,9,2,25,0,0,0,0,5,7,13,9,11,12,3,31,11,2,45,5,11,14,0,1,0,1.60859417915344,0.647931635379791,0.816688477993012,1.71723103523254,0.401289910078049,0.606022000312805,1.36738348007202,0.560058414936066,0.391597956418991,1.36762893199921,0.488051056861877,0.596386432647705,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,12,34,15,0,13,1,7,3,26,6,1,0,9,8,5,6,8,13,13,0,29,6,1,44,5,13,18,0,0,0,1.60854613780975,0.647915482521057,0.816826164722443,1.71704304218292,0.401271671056747,0.60593581199646,1.36077773571014,0.560084998607636,0.394459754228592,1.36489403247833,0.487891525030136,0.599183857440949,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
