S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,
3,3,12,0,5,6,11,5,41,3,8,6,0,8,0,0,0,0,1,33,1,9,12,99,7,4,59,0,4,136,0,11,-0.964150608,0.62586087,-0.17097646,-1.088321328,0.428460717,0.032779545,-0.724636853,0.556706667,0.295143038,-0.765839517,0.54211551,0.079420753,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,1,7,1,4,6,17,5,47,3,7,10,1,10,1,2,0,0,0,33,0,0,11,93,9,2,64,1,8,128,0,11,-0.963862658,0.625919044,-0.170679063,-1.088320971,0.428446621,0.0326753,-0.731704772,0.556152046,0.298372895,-0.768128157,0.542544246,0.081987783,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,0,10,8,2,0,13,10,50,4,7,8,0,7,0,0,0,1,5,38,0,1,12,102,10,3,66,3,5,133,1,12,-0.963925421,0.625841737,-0.170436367,-1.088320613,0.428441286,0.03258146,-0.737208962,0.555760443,0.300911486,-0.769875765,0.542874753,0.083940387,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,10,4,3,0,14,5,53,6,10,7,1,8,0,1,0,0,0,36,3,2,12,97,10,2,68,2,6,137,4,10,-0.963672578,0.625848711,-0.170107737,-1.088327527,0.428393662,0.032454498,-0.744309068,0.555305183,0.30412671,-0.772319674,0.543338299,0.086647876,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,1,10,2,5,5,14,6,55,3,9,5,0,8,0,4,1,0,0,33,0,1,11,96,7,2,63,4,6,141,2,12,-0.963174284,0.625746846,-0.169755593,-1.088452458,0.428438544,0.032465283,-0.751581967,0.555279255,0.307231903,-0.774908841,0.543848574,0.089299895,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,0,10,0,13,0,10,5,55,5,10,6,5,11,1,2,1,1,1,32,0,16,13,102,11,1,63,1,5,130,0,10,-0.963027,0.62586081,-0.169619843,-1.088533163,0.428447932,0.032582745,-0.758279741,0.555251777,0.310261786,-0.777617693,0.544249773,0.091961585,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,0,11,0,2,4,11,8,53,6,8,6,0,11,2,0,0,1,5,36,1,0,15,102,9,4,64,2,8,137,0,11,-0.962902129,0.625904441,-0.169372454,-1.088730454,0.428474903,0.032899436,-0.764335752,0.556048512,0.313331693,-0.780317187,0.544610083,0.094556414,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,8,11,0,6,4,10,3,57,4,10,6,0,12,0,0,1,1,0,36,0,0,9,101,8,2,66,1,7,134,0,11,-0.962933004,0.626008749,-0.16922079,-1.088488102,0.428550094,0.032791726,-0.769106865,0.556198001,0.315606773,-0.782440424,0.544880927,0.096438088,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,11,14,1,10,1,11,5,52,4,8,2,2,12,0,0,1,0,0,36,0,0,13,103,9,6,69,1,8,145,0,10,-0.962641954,0.625946462,-0.169191763,-1.087873697,0.428358167,0.032224815,-0.775713682,0.556389689,0.318451166,-0.785018206,0.545589805,0.098813087,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,4,12,1,7,2,11,5,51,7,9,0,0,7,0,4,0,0,0,39,1,1,16,104,7,0,70,1,9,145,2,16,-0.962468684,0.625917077,-0.169144541,-1.087666631,0.42862004,0.032798711,-0.782941282,0.556327045,0.321145713,-0.788314462,0.545809329,0.101454727,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,1,13,0,7,3,9,7,49,2,9,5,7,11,0,4,13,2,0,38,1,2,14,105,9,2,71,1,9,147,0,13,-0.962277591,0.625942886,-0.169037089,-1.086906791,0.428430676,0.031758379,-0.79048425,0.556758821,0.324225813,-0.791352272,0.546069562,0.103931554,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,0,11,0,0,4,13,9,53,6,9,2,0,16,0,2,1,1,3,40,0,14,13,100,8,2,73,2,10,137,0,14,-0.962111235,0.626013339,-0.168865293,-1.086304069,0.428275943,0.031265099,-0.796084404,0.557390094,0.326584131,-0.793840826,0.546199977,0.105835482,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,0,11,1,6,5,14,10,50,6,7,3,6,8,0,1,0,1,0,41,1,0,15,108,5,7,72,0,7,144,1,9,-0.961978137,0.626103759,-0.168680534,-1.085908532,0.428167969,0.030937783,-0.803511322,0.557735324,0.329144269,-0.796959579,0.54623735,0.108282179,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,7,0,5,3,13,14,53,7,10,3,2,7,0,4,0,1,1,43,0,0,12,121,8,6,71,12,9,150,0,16,-0.961753011,0.626149952,-0.168364197,-1.085595608,0.428145975,0.03063049,-0.810770154,0.558276653,0.331579745,-0.800340474,0.546309233,0.110643856,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,1,12,0,5,6,15,16,51,5,11,4,1,8,0,5,0,0,0,38,0,0,13,121,10,10,70,8,7,150,4,13,-0.961446106,0.62624222,-0.168095231,-1.085345626,0.428092957,0.030383714,-0.817891061,0.558398247,0.333506167,-0.803768575,0.546484411,0.113015324,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
12,0,13,14,10,3,15,19,52,3,5,3,5,7,0,11,0,1,14,45,0,1,15,128,8,6,70,2,6,151,2,17,-0.961072683,0.626348436,-0.16784063,-1.085082412,0.428010255,0.030088276,-0.825480938,0.558696389,0.335451394,-0.807682216,0.546801388,0.115532361,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
10,0,11,0,1,4,14,17,50,3,8,1,4,10,1,8,1,1,3,44,0,0,13,126,11,4,73,2,8,151,2,16,-0.960716665,0.626444399,-0.167561367,-1.084935546,0.428043276,0.02989804,-0.831242561,0.559484482,0.337325454,-0.81049937,0.547129333,0.117358036,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,4,11,0,1,3,23,18,54,6,11,6,1,14,0,0,0,0,0,48,0,0,14,126,7,1,74,1,9,149,6,17,-0.960283041,0.626480937,-0.167341322,-1.084748983,0.428108275,0.029674642,-0.839376152,0.56009531,0.338876486,-0.814210534,0.547416031,0.119695649,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
10,0,12,0,6,2,17,16,42,4,11,0,1,12,0,8,3,3,13,42,0,0,13,125,11,7,79,0,7,148,8,16,-0.95989126,0.626622856,-0.166981876,-1.084578276,0.428127527,0.029452056,-0.848073125,0.560866714,0.340942591,-0.817996085,0.547726035,0.121830367,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,15,0,9,5,16,18,43,4,9,2,1,11,1,3,2,0,0,40,0,0,12,131,10,0,79,9,10,144,3,17,-0.959524751,0.626657486,-0.166908965,-1.084478855,0.428151965,0.029200884,-0.856854916,0.561483264,0.342421204,-0.821909428,0.54793781,0.124021083,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
10,0,15,0,5,7,14,24,47,3,11,0,1,9,0,4,2,1,0,44,13,0,14,123,11,3,82,2,10,147,1,16,-0.959065199,0.626623213,-0.166547865,-1.084355712,0.428146333,0.029034123,-0.865965843,0.561107874,0.343084306,-0.825958669,0.548136532,0.126182184,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,0,9,14,7,6,20,19,45,4,17,4,11,9,0,3,3,3,7,49,0,0,12,128,11,6,83,1,11,151,5,18,-0.958526552,0.62667948,-0.166097119,-1.084220052,0.428111762,0.028823661,-0.876796961,0.562487125,0.344884425,-0.830952346,0.548447013,0.128749847,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,1,11,0,5,7,15,20,51,4,13,4,0,8,0,0,0,1,0,52,3,0,13,139,9,2,83,2,11,155,4,17,-0.958316684,0.626723051,-0.165908769,-1.084156513,0.428073168,0.02872549,-0.880517423,0.562532365,0.345326632,-0.83289063,0.548511982,0.1297618,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,18,1,10,7,23,19,46,4,11,1,1,7,0,4,11,1,0,55,0,0,11,146,7,1,85,1,19,157,4,19,-0.957995653,0.626772523,-0.165529877,-1.08404851,0.428015649,0.02862392,-0.889460802,0.562565923,0.345846921,-0.836717188,0.548738122,0.131655902,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,1,13,1,9,3,22,20,47,6,11,6,1,11,0,3,3,1,1,51,0,0,13,138,9,4,84,0,8,160,4,18,-0.957679331,0.626815021,-0.165138587,-1.083948851,0.427961349,0.028587723,-0.898936152,0.562461138,0.345875949,-0.840343773,0.548921883,0.13338609,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,14,0,9,9,23,26,48,5,19,3,0,10,1,5,6,0,0,53,0,0,14,141,11,5,85,2,10,154,1,22,-0.957400799,0.626928806,-0.164789259,-1.083889365,0.427890867,0.028518826,-0.908103466,0.562603295,0.345969856,-0.84411341,0.549002886,0.134921044,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,1,13,0,7,8,21,22,51,4,14,1,7,6,1,7,7,1,0,57,1,0,12,135,10,9,83,2,11,159,3,17,-0.957062483,0.627099633,-0.16436477,-1.08381176,0.427775502,0.028407594,-0.917224824,0.562497258,0.345886976,-0.847960114,0.548770308,0.136483341,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,12,3,9,8,21,24,47,5,7,3,1,7,0,3,4,1,0,52,0,1,14,132,12,7,85,3,11,155,3,19,-0.956793606,0.627194226,-0.163814083,-1.083856583,0.427755535,0.028317697,-0.92651993,0.562158704,0.34514907,-0.851630211,0.548720121,0.137994632,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,0,10,1,8,2,24,24,37,10,14,6,2,9,0,4,4,0,0,55,1,0,15,123,12,8,84,13,10,158,4,20,-0.956754088,0.62739563,-0.163368776,-1.08392477,0.427690685,0.028241258,-0.933151245,0.561741829,0.344403863,-0.854287982,0.548630655,0.139185742,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,2,13,0,10,1,16,28,33,6,19,2,0,3,5,8,3,14,0,58,0,0,14,128,13,4,84,5,11,161,1,22,-0.956503451,0.62753123,-0.16277501,-1.084073901,0.427598387,0.028127618,-0.941913426,0.561152518,0.343519032,-0.858187973,0.548508883,0.140745893,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,0,13,1,7,8,19,16,37,5,22,4,1,2,3,7,5,0,0,55,0,0,14,118,12,10,80,3,9,164,2,24,-0.956407964,0.6277349,-0.162096485,-1.084380627,0.427637607,0.028095908,-0.950187564,0.560660362,0.34257105,-0.861900091,0.548180878,0.142196625,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,1,14,2,6,9,18,23,37,4,20,5,1,7,0,7,8,1,0,57,0,0,12,117,14,4,83,3,8,167,4,20,-0.956299484,0.627939761,-0.161501557,-1.084733605,0.427581877,0.028011378,-0.958576858,0.560042024,0.341733366,-0.865336478,0.547882795,0.143455848,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,13,0,8,7,21,28,31,2,15,1,1,5,0,5,3,0,0,56,0,0,12,123,13,7,83,1,10,162,5,25,-0.956085563,0.628234386,-0.160286084,-1.085309625,0.427496344,0.027901333,-0.973993659,0.558842719,0.33961007,-0.872484565,0.547275662,0.145847008,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,0,11,0,2,11,16,32,30,7,19,2,0,5,2,8,5,0,1,58,0,0,11,129,14,5,83,1,10,166,3,26,-0.956085563,0.628234386,-0.160286084,-1.085309625,0.427496344,0.027901333,-0.973993659,0.558842719,0.33961007,-0.872484565,0.547275662,0.145847008,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,0,11,0,13,5,17,40,31,6,21,2,1,1,1,3,3,1,0,59,1,11,11,126,13,5,88,3,11,166,3,29,-0.956014156,0.628406942,-0.159732074,-1.085711241,0.4274019,0.0278822,-0.981655955,0.558272779,0.338509768,-0.875453532,0.547009706,0.147206202,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,15,1,6,4,12,34,31,5,15,10,0,5,1,6,6,1,0,57,0,0,9,131,13,10,87,3,10,165,2,25,-0.955920279,0.628520787,-0.159271762,-1.086111903,0.427346766,0.027869405,-0.987198114,0.557613611,0.336921424,-0.878049433,0.546751857,0.148141965,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,0,13,0,4,5,17,34,34,5,17,0,0,3,2,11,7,1,1,61,1,1,9,126,15,7,83,1,14,161,8,25,-0.955838084,0.628611863,-0.158661485,-1.086613417,0.427427173,0.027832154,-0.994162917,0.556583941,0.335889935,-0.88148278,0.546429574,0.14921239,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,14,11,0,13,7,21,37,33,1,17,5,1,7,3,13,5,1,0,51,0,1,15,128,12,7,84,2,11,158,3,25,-0.955789804,0.628747463,-0.158065423,-1.086553574,0.427004009,0.026916068,-1.000903249,0.556247056,0.335457861,-0.885127783,0.546333015,0.150222033,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
8,0,10,0,10,7,21,29,33,9,19,11,1,3,1,8,4,0,0,56,0,14,15,126,7,3,88,2,16,161,3,25,-0.955652475,0.628900647,-0.1575225,-1.087059617,0.42692703,0.026770664,-1.007995009,0.556107998,0.334866911,-0.888723552,0.546237051,0.151261345,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,0,13,1,11,17,21,34,33,4,18,4,1,2,2,6,5,4,1,52,5,0,14,137,9,9,83,10,17,155,5,22,-0.955741584,0.629000425,-0.157003045,-1.087494254,0.42694664,0.026656751,-1.014636397,0.555577874,0.333846152,-0.892266572,0.546118438,0.152254716,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
8,0,16,1,12,22,17,36,35,3,19,2,2,8,3,6,6,1,1,56,0,3,15,138,13,10,88,2,17,157,11,27,-0.955787301,0.629200161,-0.156417742,-1.088035583,0.426876783,0.026468871,-1.021549225,0.555078924,0.332563728,-0.896036744,0.546039343,0.153143451,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,0,15,0,5,10,16,38,34,6,20,3,1,5,1,4,8,0,8,60,1,1,15,141,10,5,85,0,19,161,6,28,-0.955835044,0.629395962,-0.155838147,-1.088469625,0.426749587,0.026306007,-1.027871966,0.554675877,0.331736267,-0.899914443,0.546137869,0.153982714,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,1,15,0,11,19,15,40,31,1,21,3,3,10,3,6,5,2,0,62,0,0,13,146,10,9,90,3,13,157,5,28,-0.955848515,0.629483938,-0.155361474,-1.088788271,0.426703334,0.026209218,-1.032380939,0.55458504,0.331210434,-0.902797341,0.546102405,0.154773325,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,0,11,1,12,10,17,42,32,3,21,1,0,6,4,4,2,0,0,65,0,1,19,153,13,6,90,2,20,147,7,31,-0.955993712,0.629607737,-0.154832616,-1.089370847,0.426675409,0.026139069,-1.038509965,0.55468154,0.330447674,-0.906602859,0.546287894,0.155603647,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
10,0,9,0,9,8,17,45,27,3,18,4,3,2,2,6,4,0,0,66,1,0,13,157,11,6,87,3,18,154,5,27,-0.95610851,0.629713893,-0.154290408,-1.08981657,0.426570028,0.026054889,-1.044577241,0.554602981,0.329645246,-0.909755051,0.546403348,0.156238526,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
8,1,19,1,11,22,16,42,29,3,15,3,0,2,4,4,6,0,0,58,0,0,15,158,15,7,88,3,14,147,4,30,-0.956168175,0.629730642,-0.153682485,-1.090208769,0.42649737,0.025918361,-1.050067663,0.554392874,0.328174502,-0.912877381,0.546574771,0.156853214,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
12,0,18,0,12,23,17,41,27,4,19,3,3,11,7,7,4,0,0,58,0,2,18,155,13,5,85,5,13,145,12,33,-0.956259906,0.629831135,-0.153147846,-1.090625286,0.426389217,0.02580566,-1.055911183,0.5543015,0.326950878,-0.91616106,0.547048271,0.157493412,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,0,13,2,14,14,15,39,30,3,20,2,2,4,3,9,5,2,0,57,2,0,16,160,11,8,89,3,21,142,11,27,-0.956402659,0.629844129,-0.152592719,-1.090946674,0.42620042,0.025609119,-1.062297106,0.554110408,0.32450062,-0.918737769,0.547661364,0.158125162,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
8,1,14,0,11,20,14,44,28,3,21,2,3,2,4,9,5,1,0,58,0,0,20,158,10,12,84,4,17,139,13,32,-0.956377149,0.629782975,-0.152033314,-1.091271996,0.426100731,0.025479123,-1.067481756,0.554182053,0.323203266,-0.921888113,0.547788084,0.158597976,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,0,14,0,11,28,14,44,21,6,19,5,7,2,5,7,9,0,0,62,1,0,26,161,13,7,82,3,15,161,13,32,-0.95645088,0.629751801,-0.151574522,-1.091746211,0.426016986,0.02545454,-1.073381066,0.553575516,0.319782883,-0.924777031,0.547974348,0.159080639,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
12,0,11,7,12,29,16,46,26,2,18,4,6,4,5,7,6,0,1,61,1,0,23,157,13,11,80,2,15,159,9,33,-0.956464171,0.629725635,-0.151131362,-1.092142582,0.425953686,0.025303658,-1.077787161,0.5537588,0.32008177,-0.927533805,0.547877491,0.159457073,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,1,17,0,14,21,14,49,27,1,19,4,0,3,0,7,5,1,1,58,0,6,27,158,5,7,81,9,23,169,9,33,-0.956424952,0.629727364,-0.150707409,-1.092454672,0.425927877,0.025182191,-1.081632853,0.554695785,0.320261985,-0.930374205,0.548027575,0.159863859,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,1,14,0,13,17,13,55,23,4,23,0,3,2,5,10,5,1,1,61,0,0,29,158,9,2,81,3,18,175,9,33,-0.956415713,0.629751563,-0.150547966,-1.092770934,0.425857246,0.025106668,-1.084793687,0.555076599,0.319641173,-0.932323158,0.548207879,0.160066068,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
10,0,11,0,11,22,14,48,26,2,20,1,3,6,5,10,9,1,3,64,0,0,27,160,10,9,73,0,20,164,8,28,-0.95639205,0.629787445,-0.150279924,-1.093108296,0.425792336,0.024973307,-1.088680387,0.554226935,0.317751616,-0.934431195,0.548350275,0.160227895,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,1,17,1,19,17,14,43,30,6,19,5,2,2,4,5,9,0,0,66,0,0,25,151,13,7,80,1,21,161,14,31,-0.956429362,0.629800439,-0.149936736,-1.093455791,0.425797313,0.024881769,-1.093897462,0.554453135,0.315519184,-0.937232792,0.548573792,0.160298109,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
7,1,14,0,11,10,15,44,26,4,21,5,3,2,4,6,5,0,14,64,0,1,27,150,13,7,81,5,22,159,14,32,-0.956589401,0.629893541,-0.149712637,-1.093951464,0.425867051,0.02490202,-1.093327999,0.552057862,0.31321311,-0.939820826,0.548915148,0.16035977,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
16,12,16,0,21,6,14,39,26,3,20,7,3,2,1,7,6,0,3,66,0,0,23,144,11,7,79,2,19,160,10,39,-0.956670761,0.62999928,-0.149507388,-1.094232321,0.425874412,0.024815662,-1.092775106,0.554440975,0.307550699,-0.942390442,0.549209177,0.160413712,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
15,0,16,1,12,18,14,42,24,1,23,7,3,4,5,9,1,1,1,66,1,0,30,145,11,11,80,1,15,173,7,37,-0.956734717,0.630063534,-0.149258137,-1.094429255,0.425870806,0.02471924,-1.091722727,0.554246128,0.300144315,-0.944893777,0.549384534,0.160451591,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
11,2,25,0,13,16,10,45,25,2,24,8,3,1,2,5,6,0,0,65,0,0,27,147,9,9,82,5,24,184,9,42,-0.956792295,0.630119741,-0.148946971,-1.094625592,0.425861269,0.024650326,-1.098723769,0.546425223,0.296259165,-0.94684875,0.549689353,0.160358459,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
10,1,17,2,16,14,13,48,27,2,23,7,1,3,12,6,5,0,0,68,0,1,23,142,10,4,80,6,16,174,11,36,-0.956892431,0.630201936,-0.148673445,-1.094768405,0.42584607,0.02459904,-1.102645278,0.552342474,0.298750281,-0.948848009,0.549820244,0.160406202,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,0,16,0,13,17,16,53,25,4,24,3,3,1,11,8,4,1,1,62,1,0,18,146,11,7,74,5,21,187,12,39,-0.956958711,0.630142272,-0.148379296,-1.095014215,0.425845325,0.024584131,-1.11479187,0.552712023,0.302717805,-0.950847268,0.549641311,0.160411075,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
14,0,18,3,12,33,17,47,25,0,24,6,3,0,8,9,5,0,1,63,1,0,22,150,12,8,78,2,20,175,13,41,-0.956997097,0.630124807,-0.148063764,-1.094920158,0.425685167,0.024469186,-1.122406483,0.554888844,0.300986856,-0.952862382,0.549661815,0.160342693,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,0,17,0,10,35,17,45,24,0,24,3,4,1,4,5,1,4,1,64,0,0,23,148,12,8,78,4,24,167,15,43,-0.957023978,0.630106449,-0.147854418,-1.095047593,0.425632954,0.024504552,-1.125237942,0.555060565,0.29868567,-0.953988254,0.549554169,0.160299942,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
12,0,15,2,12,21,16,60,25,0,29,23,5,0,1,7,5,2,0,64,0,0,21,149,13,11,75,6,22,186,11,44,-0.956874609,0.629962504,-0.14744018,-1.095184445,0.425544709,0.024670942,-1.128526688,0.555011213,0.296423882,-0.955716789,0.549053967,0.160372406,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
13,0,15,0,18,36,15,64,24,1,30,15,5,0,1,6,4,3,0,62,0,13,24,146,12,11,76,1,22,192,11,37,-0.956789672,0.62981081,-0.147051156,-1.095292091,0.425501406,0.024688346,-1.131478667,0.554746807,0.294492602,-0.957224309,0.548538148,0.160391673,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
13,0,10,9,11,17,12,56,25,2,32,6,2,0,6,11,7,4,0,66,4,1,27,146,15,10,80,2,20,172,10,43,-0.956703067,0.629637301,-0.146755427,-1.095329046,0.425461113,0.02461173,-1.133850455,0.554559767,0.292570502,-0.958400607,0.548116982,0.160407439,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
13,0,15,0,15,20,16,57,25,0,31,1,3,0,1,10,5,0,0,66,1,0,23,147,14,11,77,2,21,186,10,38,-0.956532061,0.629439294,-0.146444872,-1.095198154,0.425331116,0.02436756,-1.136372209,0.554198563,0.29103446,-0.959792614,0.547417462,0.160431623,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
17,0,17,0,14,29,13,65,24,1,30,7,2,1,5,11,7,0,9,62,0,0,22,144,13,10,75,4,21,134,8,43,-0.956380188,0.629272044,-0.146105319,-1.095215201,0.425293714,0.024362242,-1.138563275,0.554456294,0.289465159,-0.960943878,0.546851337,0.160481155,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
15,0,14,0,18,27,15,60,26,6,27,12,2,1,13,7,8,1,1,66,0,1,24,149,13,13,74,10,21,138,10,42,-0.956263065,0.629155755,-0.145822972,-1.095224619,0.42521885,0.024240274,-1.140603185,0.552581728,0.287270099,-0.962256968,0.546215475,0.160633028,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
14,1,18,14,15,28,15,61,25,0,31,6,1,1,5,9,6,6,9,61,1,3,26,149,14,10,76,2,18,164,7,35,-0.956125677,0.629107416,-0.145607561,-1.095238328,0.425061554,0.02413748,-1.143006563,0.552465439,0.285864025,-0.963174701,0.54585892,0.160672247,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
11,0,18,0,11,28,15,64,25,1,42,8,13,0,5,6,6,1,2,57,1,0,29,146,18,13,77,2,20,173,4,41,-0.956074297,0.629104316,-0.145565569,-1.095221877,0.425021529,0.024118602,-1.145259738,0.553520858,0.284575641,-0.964124143,0.545472682,0.160764247,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
14,0,17,1,13,27,19,60,23,6,30,9,3,4,5,7,13,1,0,54,7,0,30,141,11,11,75,0,22,181,4,36,-0.95601666,0.62912333,-0.145457238,-1.095175266,0.425011605,0.024094483,-1.147356987,0.553071082,0.282740861,-0.965125978,0.545631111,0.160473272,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
17,1,19,0,33,21,13,66,23,7,35,7,3,0,4,7,7,0,0,56,1,0,26,147,16,10,78,0,21,171,7,43,-0.95606941,0.629167259,-0.14523679,-1.095157385,0.424935818,0.024055412,-1.149512649,0.552657664,0.281069279,-0.966334641,0.545418441,0.16021575,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
11,0,17,0,22,19,14,63,24,5,33,5,8,4,4,8,5,0,1,60,0,0,30,147,15,13,74,1,20,186,6,45,-0.956135035,0.629308462,-0.145217091,-1.095144987,0.42492339,0.023918999,-1.151478887,0.552651882,0.27902016,-0.967346311,0.54556787,0.160168737,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
11,0,19,2,18,22,11,68,21,0,35,8,2,1,4,3,13,1,1,66,1,0,29,145,20,17,74,0,17,192,7,41,-0.956240237,0.629461467,-0.145212457,-1.095174551,0.424966872,0.023861974,-1.15351522,0.551885486,0.27725473,-0.968495548,0.545139909,0.159984112,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
15,12,23,0,15,27,15,62,21,3,35,5,4,2,6,6,2,2,0,64,10,1,36,145,17,11,75,2,22,195,11,42,-0.956319988,0.629591227,-0.1452353,-1.095151305,0.424959958,0.023869347,-1.155399203,0.552182853,0.275758326,-0.969246209,0.54577148,0.159507111,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
13,0,22,0,23,29,16,61,25,5,33,7,3,0,5,4,7,0,4,61,0,0,29,144,18,14,76,0,17,179,10,43,-0.956406951,0.629738271,-0.145244837,-1.095115542,0.424982995,0.024053857,-1.156650543,0.552127361,0.274298549,-0.970146894,0.546002388,0.159126788,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
13,1,19,0,17,28,18,58,24,0,33,5,6,0,5,7,0,0,0,60,0,1,31,147,17,11,72,1,19,184,10,42,-0.956477523,0.629851341,-0.145294443,-1.09508419,0.425043911,0.02398013,-1.15708673,0.551974058,0.273430824,-0.970725,0.546233237,0.158936426,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
16,10,19,0,30,33,15,58,23,1,32,7,0,1,6,7,1,0,0,64,0,0,36,141,19,12,76,2,17,202,14,48,-0.956470847,0.629949272,-0.14540343,-1.094940901,0.425052345,0.02381767,-1.157871366,0.552671909,0.272130519,-0.970879257,0.546244681,0.158793196,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
