S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
18,17,18,0,17,0,4,7,3,1,2,0,0,2,0,1,0,14,8,9,9,22,7,11,6,1,3,0,0.0765116363763809,-0.171733051538467,0.126809284090996,-0.188292622566223,-0.331170290708542,0.576193451881409,0.008854585699737,-0.456886619329453,0.307621359825134,-0.0913169756531715,-0.143364265561104,0.241177394986153,29_Jan_2024_11_15
18,22,17,0,16,0,3,0,11,5,3,0,0,1,0,1,8,16,6,11,7,21,10,11,7,0,2,0,0.0765096619725227,-0.171730801463127,0.126809850335121,-0.188338935375214,-0.331143200397491,0.576171636581421,0.0088091762736439,-0.456863969564438,0.307619273662567,-0.0913342013955116,-0.14336733520031,0.241166442632675,29_Jan_2024_11_15
20,21,18,0,15,0,4,1,2,0,0,0,0,0,0,1,2,17,1,11,10,19,8,12,4,0,3,2,0.0764865577220916,-0.171725273132324,0.126806199550629,-0.188405096530914,-0.331104874610901,0.576139807701111,0.0087280636653304,-0.456815123558044,0.307604134082794,-0.0913581103086471,-0.14336621761322,0.241147771477699,29_Jan_2024_11_15
19,21,17,2,14,1,2,1,0,1,2,5,2,2,0,0,9,20,6,12,9,17,10,13,4,0,6,1,0.0764945223927497,-0.17173407971859,0.126809597015381,-0.188449963927269,-0.331085860729217,0.576120793819428,0.0086788814514875,-0.45678237080574,0.307589024305344,-0.0913744568824768,-0.143367797136307,0.241133347153664,29_Jan_2024_11_15
19,21,17,0,16,1,7,0,1,11,1,1,1,7,0,0,10,15,6,13,5,20,9,10,6,0,3,14,0.0764632597565651,-0.17169526219368,0.126809298992157,-0.188532248139381,-0.331108301877975,0.576181292533875,0.0086062224581837,-0.456738978624344,0.307567596435547,-0.0913970097899437,-0.143367022275925,0.241116374731064,29_Jan_2024_11_15
17,20,14,1,13,1,6,0,5,0,2,2,2,5,0,0,6,16,7,11,8,20,9,10,2,1,5,0,0.0764526277780532,-0.171683073043823,0.126802280545235,-0.188564732670784,-0.33108177781105,0.576159775257111,0.0085568251088261,-0.456712365150452,0.307548522949219,-0.0914110541343689,-0.143365398049354,0.241109490394592,29_Jan_2024_11_15
21,20,18,0,14,0,8,1,0,6,6,0,3,0,0,0,6,16,5,9,10,22,8,13,7,1,2,0,0.0764218419790268,-0.171652287244797,0.126812040805817,-0.188603699207306,-0.331052869558334,0.576127290725708,0.0084914220497012,-0.456678807735443,0.307525098323822,-0.0914423763751983,-0.143338099122047,0.241092026233673,29_Jan_2024_11_15
22,19,17,0,12,6,3,0,4,0,2,0,2,6,7,1,5,11,6,10,6,21,8,11,2,1,5,1,0.0763461962342262,-0.171570837497711,0.126796305179596,-0.188668176531792,-0.331022441387177,0.576091885566711,0.0084192818030714,-0.45664381980896,0.30750298500061,-0.091476172208786,-0.143299385905266,0.241067975759506,29_Jan_2024_11_15
17,20,19,1,14,0,6,0,1,5,0,0,2,3,0,1,6,15,8,10,9,21,11,13,5,0,3,1,0.076312743127346,-0.171538457274437,0.12678849697113,-0.188721239566803,-0.33098977804184,0.576067984104157,0.008345391601324,-0.456617444753647,0.307485103607178,-0.091498963534832,-0.14328470826149,0.241052508354187,29_Jan_2024_11_15
18,21,18,0,16,1,7,0,5,1,0,7,9,1,0,2,7,15,5,12,10,21,6,18,6,7,5,0,0.0763080567121505,-0.171521171927452,0.126782760024071,-0.188813805580139,-0.330928266048431,0.576028764247894,0.0082584079355001,-0.456581681966782,0.307462513446808,-0.0915361866354942,-0.14328245818615,0.241032317280769,29_Jan_2024_11_15
19,22,19,0,13,0,6,0,2,5,8,1,0,0,1,0,6,17,7,10,6,22,11,11,2,0,7,0,0.0762965902686119,-0.171505868434906,0.126781433820724,-0.18885849416256,-0.330890625715256,0.576009333133698,0.0082087479531764,-0.456559270620346,0.307451397180557,-0.0915554389357566,-0.143280357122421,0.241020292043686,29_Jan_2024_11_15
18,22,15,1,16,7,5,0,0,3,0,0,2,3,0,6,5,17,7,11,8,21,9,10,5,0,5,0,0.076285719871521,-0.17153850197792,0.126787394285202,-0.188935443758965,-0.330839842557907,0.575973212718964,0.0081477453932166,-0.456528604030609,0.307440161705017,-0.0915738120675087,-0.143263518810272,0.241001710295677,29_Jan_2024_11_15
18,18,17,0,13,0,4,0,3,3,2,0,2,11,0,0,4,18,5,8,11,22,7,8,6,9,0,1,0.0762821584939956,-0.17156708240509,0.126800179481506,-0.18898156285286,-0.33080917596817,0.575951516628265,0.0081165693700313,-0.456510275602341,0.307438731193542,-0.091585673391819,-0.143245607614517,0.24098864197731,29_Jan_2024_11_15
18,22,18,0,15,0,6,2,6,1,2,0,0,0,1,1,3,17,6,11,15,23,9,13,1,0,4,0,0.0763317868113517,-0.171656265854836,0.126804828643799,-0.189045071601868,-0.330768227577209,0.575925171375275,0.0080779399722814,-0.456486701965332,0.307441771030426,-0.0916077047586441,-0.143204063177109,0.240976437926292,29_Jan_2024_11_15
12,19,17,0,13,9,7,0,0,0,0,0,2,9,0,2,8,14,5,12,9,17,8,13,4,0,5,1,0.076302945613861,-0.171647846698761,0.126792430877685,-0.189098864793777,-0.33073565363884,0.575905561447144,0.0080470843240618,-0.456468999385834,0.307446628808975,-0.0916364416480064,-0.143163293600082,0.240965232253075,29_Jan_2024_11_15
19,21,16,0,15,1,6,1,1,3,1,0,9,3,0,2,2,18,2,12,10,22,7,8,7,1,3,0,0.0762902721762657,-0.171626552939415,0.126790195703506,-0.189129248261452,-0.330715537071228,0.575892090797424,0.0080304322764277,-0.456460535526276,0.307449519634247,-0.0916546955704689,-0.143138080835342,0.24095419049263,29_Jan_2024_11_15
16,19,14,1,14,0,6,0,7,3,4,0,2,0,0,0,3,16,5,12,6,20,9,12,6,0,8,0,0.0762327313423156,-0.171501889824867,0.126790061593056,-0.189174383878708,-0.33069184422493,0.575871467590332,0.008005877956748,-0.456451267004013,0.307453662157059,-0.0916768908500671,-0.143106192350387,0.240936636924744,29_Jan_2024_11_15
16,21,18,0,15,0,7,0,2,0,0,1,1,5,0,2,7,15,5,11,11,19,4,12,6,0,3,3,0.0762307345867157,-0.17145362496376,0.126779675483704,-0.189204677939415,-0.330678105354309,0.575859069824219,0.0079913092777132,-0.45644599199295,0.307454317808151,-0.0916891619563102,-0.143089830875397,0.240928426384926,29_Jan_2024_11_15
16,21,19,1,15,0,5,1,3,0,2,0,1,1,0,1,6,14,7,11,6,20,9,10,2,0,6,0,0.0762693285942077,-0.171439081430435,0.126776829361916,-0.189231231808662,-0.330659657716751,0.575849413871765,0.0079767042770981,-0.456439763307571,0.307457387447357,-0.0917008817195892,-0.143071442842483,0.24092361330986,29_Jan_2024_11_15
20,22,19,0,15,1,7,1,1,11,0,1,0,1,1,1,5,17,5,11,10,20,8,11,7,0,3,1,0.0762603506445884,-0.171433225274086,0.126781895756722,-0.189247518777847,-0.330648928880691,0.575844705104828,0.007967947050929,-0.456435799598694,0.307460129261017,-0.0917019248008728,-0.143061384558678,0.240922257304192,29_Jan_2024_11_15
18,21,16,1,13,1,5,0,3,4,0,3,4,1,1,1,6,14,6,13,8,19,9,13,4,1,10,0,0.0762425884604454,-0.171449914574623,0.126787766814232,-0.189271047711372,-0.330634266138077,0.575838208198547,0.0079590044915676,-0.456431001424789,0.307468146085739,-0.0916980057954788,-0.14304593205452,0.240921810269356,29_Jan_2024_11_15
17,22,16,1,13,0,3,0,2,6,5,0,2,3,1,9,5,16,5,9,11,21,9,9,6,1,0,0,0.0762589499354362,-0.171494379639625,0.126797214150429,-0.189286321401596,-0.330625712871552,0.575833439826965,0.0079558007419109,-0.456428408622742,0.307473480701446,-0.0916966870427131,-0.143034011125565,0.240922316908836,29_Jan_2024_11_15
15,18,18,0,13,0,5,0,9,2,1,2,3,3,0,6,6,15,5,11,10,18,10,11,5,0,3,0,0.0762558579444885,-0.171519726514816,0.126790314912796,-0.189308986067772,-0.330621838569641,0.575834155082703,0.0079542435705661,-0.456424355506897,0.3074791431427,-0.091696448624134,-0.143016383051872,0.240923702716827,29_Jan_2024_11_15
18,22,19,0,16,4,8,5,5,1,0,0,0,1,0,2,5,15,5,13,8,18,8,14,5,0,3,0,0.076253592967987,-0.171511754393578,0.126783385872841,-0.189328238368034,-0.33062869310379,0.575839221477509,0.0079552261158823,-0.456420511007309,0.307482808828354,-0.0916937664151191,-0.142997711896896,0.240922182798386,29_Jan_2024_11_15
15,19,15,0,14,0,7,0,1,4,2,0,0,0,0,1,4,16,5,10,10,21,8,10,5,0,3,0,0.0762441307306289,-0.171484559774399,0.126784607768059,-0.189339637756348,-0.330635547637939,0.57584285736084,0.0079579949378967,-0.456418633460998,0.307486414909363,-0.0916899666190147,-0.142985478043556,0.240920335054397,29_Jan_2024_11_15
12,16,18,0,13,0,13,0,1,2,0,1,4,0,0,0,5,18,5,7,10,22,9,9,6,0,2,0,0.0762417688965797,-0.171424344182014,0.12677825987339,-0.189358025789261,-0.330640524625778,0.575843572616577,0.0079637980088591,-0.456416130065918,0.307492464780807,-0.0916861742734909,-0.142969995737076,0.24091736972332,29_Jan_2024_11_15
16,19,19,1,9,0,7,0,1,2,0,1,3,1,0,0,6,14,7,13,8,17,8,13,4,0,2,2,0.0762585625052452,-0.171415567398071,0.126781135797501,-0.189373433589935,-0.330641448497772,0.575843393802643,0.0079693598672747,-0.456413060426712,0.307497084140778,-0.0916863456368446,-0.142961800098419,0.240918040275574,29_Jan_2024_11_15
17,20,19,0,11,7,5,0,1,2,3,1,1,3,2,0,6,14,5,13,8,18,8,13,7,0,2,0,0.0762461796402931,-0.171412348747253,0.126790344715118,-0.189402058720589,-0.330641657114029,0.575841903686523,0.0080176843330264,-0.456411153078079,0.307521402835846,-0.0916866958141326,-0.142950937151909,0.240919664502144,29_Jan_2024_11_15
20,20,19,0,14,0,8,1,1,0,1,0,0,1,1,1,4,17,5,10,10,20,8,9,6,2,0,5,0.0762385874986648,-0.171398311853409,0.126783743500709,-0.189413651823998,-0.330641686916351,0.57584023475647,0.0080567887052893,-0.456409394741058,0.307539224624634,-0.0916856974363327,-0.142942920327187,0.240919500589371,29_Jan_2024_11_15
16,20,19,0,12,0,0,0,1,0,0,1,0,2,8,1,2,17,8,11,10,19,9,12,3,0,5,0,0.0762743204832077,-0.171431228518486,0.126782655715942,-0.189424633979797,-0.330641806125641,0.575835406780243,0.0081050973385572,-0.456407636404038,0.307558357715607,-0.0916832163929939,-0.142930656671524,0.240916192531586,29_Jan_2024_11_15
18,22,17,1,15,4,5,2,4,2,1,0,0,3,0,2,6,17,6,13,13,20,9,12,6,0,4,0,0.0762460902333259,-0.17142491042614,0.126781821250915,-0.189435854554176,-0.330636918544769,0.575830578804016,0.008140055462718,-0.456411421298981,0.30757063627243,-0.0916870981454849,-0.142919570207596,0.240910977125168,29_Jan_2024_11_15
15,19,17,0,13,0,2,0,1,2,0,4,6,3,0,0,4,15,5,12,12,21,8,15,6,3,2,0,0.0762424767017364,-0.171433582901955,0.126774564385414,-0.189436182379723,-0.330631613731384,0.575827777385712,0.0081504257395863,-0.456416785717011,0.307576835155487,-0.0916862562298774,-0.142910048365593,0.240908116102219,29_Jan_2024_11_15
16,24,17,0,13,0,0,0,5,6,4,0,2,0,0,2,7,16,4,17,11,22,7,16,6,1,1,0,0.076261967420578,-0.171454235911369,0.126770704984665,-0.189439222216606,-0.330627113580704,0.575823664665222,0.0081460503861308,-0.45642226934433,0.307578980922699,-0.0916769653558731,-0.142896041274071,0.240902692079544,29_Jan_2024_11_15
17,20,17,2,13,0,3,4,2,1,1,5,4,2,0,0,4,17,6,10,10,21,9,8,7,3,1,0,0.0762716084718704,-0.171442985534668,0.126771941781044,-0.189436987042427,-0.330625802278519,0.575822293758392,0.0081426724791526,-0.456422954797745,0.307580798864365,-0.0916678085923194,-0.142889380455017,0.24090139567852,29_Jan_2024_11_15
16,17,14,1,13,0,5,0,0,2,3,0,1,6,1,2,4,15,5,14,7,25,9,11,5,14,2,1,0.0762923061847686,-0.17142790555954,0.126782685518265,-0.1894341558218,-0.330626308917999,0.575822353363037,0.0081371329724788,-0.456418484449387,0.307582587003708,-0.0916529968380928,-0.142881736159325,0.240908533334732,29_Jan_2024_11_15
12,17,18,0,10,0,3,0,7,6,2,0,1,0,0,1,4,16,6,13,9,18,9,11,6,1,3,0,0.0762845054268837,-0.171403095126152,0.126786112785339,-0.189432129263878,-0.330626398324966,0.575821876525879,0.0081260483711957,-0.456410795450211,0.307575225830078,-0.091644175350666,-0.142878815531731,0.240918174386024,29_Jan_2024_11_15
18,20,17,15,11,1,4,0,2,2,3,0,0,2,0,1,6,13,5,8,10,22,8,8,5,6,0,0,0.0762735977768898,-0.171374723315239,0.126777067780495,-0.189422398805618,-0.330621927976608,0.575820446014404,0.0081071043387055,-0.456404507160187,0.307559281587601,-0.0916293933987617,-0.142875671386719,0.240933030843735,29_Jan_2024_11_15
17,21,17,0,14,2,4,0,5,1,2,0,2,4,0,2,5,16,6,11,8,23,9,10,4,11,3,1,0.076273962855339,-0.171382695436478,0.126771628856659,-0.189407080411911,-0.330615222454071,0.575820624828339,0.0080958884209394,-0.456406384706497,0.307547241449356,-0.0916178449988365,-0.142869099974632,0.24093946814537,29_Jan_2024_11_15
16,18,15,0,18,0,5,0,1,6,2,0,1,2,3,0,5,16,4,15,11,21,7,15,6,4,0,0,0.076303482055664,-0.171433061361313,0.126787468791008,-0.189368903636932,-0.330600380897522,0.575823366641998,0.0080823609605431,-0.456415325403214,0.307525396347046,-0.0916001722216606,-0.142848923802376,0.240941390395164,29_Jan_2024_11_15
16,18,17,0,13,0,1,0,1,1,1,0,4,1,0,0,8,17,6,10,11,20,8,10,6,1,2,0,0.0762830153107643,-0.171430185437202,0.126788064837456,-0.189318925142288,-0.330580294132233,0.5758256316185,0.0080683147534728,-0.456424236297607,0.307497054338455,-0.091605007648468,-0.142823293805122,0.240945607423782,29_Jan_2024_11_15
16,19,17,0,13,0,4,0,0,2,0,1,4,3,0,0,4,16,6,10,7,20,8,14,4,13,4,3,0.0762781649827957,-0.171419128775597,0.126787140965462,-0.189283266663551,-0.3305703997612,0.575828075408936,0.0080639366060495,-0.456431478261948,0.307474941015243,-0.0916128233075141,-0.142804563045502,0.240944385528564,29_Jan_2024_11_15
18,21,18,1,16,1,7,0,1,11,0,0,11,2,1,0,6,17,2,18,9,17,9,11,13,0,4,0,0.0762471482157707,-0.171334952116012,0.126749455928803,-0.189243406057358,-0.330560594797134,0.57582700252533,0.0080716013908386,-0.45644411444664,0.307439655065536,-0.0916194766759872,-0.142780154943466,0.240936234593391,29_Jan_2024_11_15
18,19,19,0,19,0,4,0,1,2,7,0,1,8,0,10,5,18,6,10,8,21,7,10,7,0,2,0,0.0762854814529419,-0.171277984976769,0.126753300428391,-0.189200565218925,-0.33054780960083,0.575826168060303,0.0080805104225873,-0.4564548432827,0.307405978441238,-0.091613695025444,-0.142762586474419,0.240933373570442,29_Jan_2024_11_15
16,20,20,0,14,0,2,0,9,2,2,0,0,1,1,1,8,16,5,8,10,22,7,8,7,2,1,0,0.0763073414564132,-0.171257227659225,0.126759365200996,-0.189180567860603,-0.330557465553284,0.575855433940887,0.0080901365727186,-0.456463813781738,0.307389110326767,-0.0916001796722412,-0.142758190631866,0.240939021110535,29_Jan_2024_11_15
19,21,17,1,15,2,3,0,1,11,0,0,5,2,0,7,8,16,3,11,9,18,8,12,5,0,3,0,0.0763780623674392,-0.171244964003563,0.126769006252289,-0.18916355073452,-0.330536246299744,0.575863420963287,0.0081076016649603,-0.456479161977768,0.307369977235794,-0.0915685296058654,-0.142756685614586,0.240966811776161,29_Jan_2024_11_15
17,21,15,7,15,0,8,1,1,1,0,0,2,3,0,0,3,16,4,7,11,22,6,16,6,0,13,0,0.0763514712452888,-0.171293511986732,0.126767218112946,-0.189135208725929,-0.330517500638962,0.575862288475037,0.0081199863925576,-0.456490367650986,0.307360887527466,-0.0915401801466941,-0.142759308218956,0.240986555814743,29_Jan_2024_11_15
19,23,15,2,13,0,6,1,3,0,0,0,1,3,0,1,5,15,7,11,6,21,10,12,1,0,8,0,0.0763604491949081,-0.171363934874535,0.126777291297913,-0.189108923077583,-0.330518811941147,0.575858771800995,0.0081297196447849,-0.456506788730621,0.307352989912033,-0.0915008932352066,-0.142761647701263,0.241011023521423,29_Jan_2024_11_15
18,22,18,1,15,0,3,0,8,1,1,10,0,9,1,1,6,18,4,10,10,21,7,9,6,3,0,0,0.0763320997357368,-0.171431452035904,0.126797363162041,-0.189091622829437,-0.330524325370789,0.575859427452087,0.0081362193450331,-0.456520438194275,0.307353019714355,-0.0914828404784202,-0.14276210963726,0.241023644804954,29_Jan_2024_11_15
19,23,18,0,15,0,3,3,5,1,2,2,1,2,0,1,4,17,5,9,9,22,9,11,9,1,2,0,0.076329119503498,-0.171454876661301,0.126796081662178,-0.189065307378769,-0.330538123846054,0.575865983963013,0.0081325862556695,-0.456535279750824,0.307342410087585,-0.0914698392152786,-0.142762690782547,0.241040408611298,29_Jan_2024_11_15
18,18,23,0,10,0,3,0,2,11,1,0,2,3,2,3,4,16,9,10,10,22,8,7,7,2,2,0,0.0763409510254859,-0.171452268958092,0.12679785490036,-0.189039811491966,-0.330555945634842,0.575874924659729,0.0081287464126944,-0.456554621458054,0.307330876588821,-0.0914648175239563,-0.142764151096344,0.241052702069282,29_Jan_2024_11_15
19,21,16,1,15,0,2,4,8,1,1,1,4,0,0,0,10,15,5,9,9,22,7,11,7,0,2,1,0.0763536840677261,-0.171433985233307,0.126792192459106,-0.189021795988083,-0.330569565296173,0.575880765914917,0.0081286542117595,-0.456574022769928,0.307327628135681,-0.0914601534605026,-0.14276796579361,0.241058319807053,29_Jan_2024_11_15
18,21,20,0,15,4,4,0,1,1,1,4,8,0,0,1,6,17,4,11,11,21,5,11,8,0,3,0,0.0763711482286453,-0.171428561210632,0.126806572079659,-0.188991114497185,-0.3305943608284,0.575890719890595,0.0081157758831977,-0.456605792045593,0.307306051254272,-0.091445043683052,-0.142773061990738,0.24107064306736,29_Jan_2024_11_15
19,22,18,0,15,0,5,1,0,0,0,0,2,2,0,2,5,15,5,15,7,21,11,9,5,0,3,0,0.0763744339346885,-0.171439826488495,0.126795917749405,-0.188958242535591,-0.330612123012543,0.57590240240097,0.0081098899245262,-0.456626832485199,0.307289063930511,-0.0914318114519119,-0.142776191234589,0.241082713007927,29_Jan_2024_11_15
17,19,17,0,12,0,4,1,1,3,2,0,1,6,8,0,5,15,5,9,11,22,4,11,8,0,2,0,0.0763508975505828,-0.1714728474617,0.126804262399673,-0.188913226127625,-0.330640912055969,0.575916349887848,0.0080985920503735,-0.456653237342835,0.30726021528244,-0.0914095714688301,-0.14277870953083,0.241099417209625,29_Jan_2024_11_15
12,19,17,0,13,0,13,0,6,5,3,0,0,0,0,1,8,15,11,12,10,20,4,11,7,1,1,0,0.0763458907604217,-0.171503812074661,0.126802831888199,-0.188886314630508,-0.330661922693252,0.575923085212708,0.0080915112048387,-0.4566710293293,0.307241916656494,-0.0913936793804168,-0.142779424786568,0.241109579801559,29_Jan_2024_11_15
17,24,18,0,15,0,5,4,5,0,1,11,2,2,0,2,6,17,3,11,10,22,7,12,7,10,1,9,0.0763396546244621,-0.171514436602592,0.126797989010811,-0.188852846622467,-0.330701589584351,0.575935304164887,0.008087926544249,-0.456704914569855,0.307222247123718,-0.0913703814148902,-0.142780557274818,0.241126865148544,29_Jan_2024_11_15
17,19,15,0,15,0,4,0,0,1,1,3,2,0,0,0,6,12,6,14,8,22,9,15,4,0,2,0,0.0763553828001022,-0.171536892652512,0.126811027526855,-0.188819617033005,-0.330744922161102,0.575953543186188,0.0080838585272431,-0.456737846136093,0.307206004858017,-0.0913427025079727,-0.142782106995583,0.241153821349144,29_Jan_2024_11_15
18,21,18,0,15,0,3,0,1,0,3,0,4,7,3,0,6,21,8,10,16,21,9,9,6,0,0,0,0.0763543993234634,-0.171545833349228,0.126816362142563,-0.188800305128097,-0.330773651599884,0.575966119766235,0.0080864205956459,-0.456769645214081,0.307198792695999,-0.091326855123043,-0.142779976129532,0.241173297166824,29_Jan_2024_11_15
21,21,16,0,10,0,4,0,1,2,7,0,1,0,0,2,2,16,4,8,10,22,5,11,8,0,4,0,0.0763377547264099,-0.171524673700333,0.126813918352127,-0.188744425773621,-0.330848336219788,0.575996696949005,0.0080939549952745,-0.456827163696289,0.307195335626602,-0.0913030505180358,-0.142775818705559,0.24120058119297,29_Jan_2024_11_15
16,17,18,0,20,0,3,0,4,1,1,0,1,0,0,9,9,18,8,11,14,20,11,10,4,0,5,0,0.0763616934418678,-0.171540528535843,0.126818284392357,-0.188713639974594,-0.330891638994217,0.576012372970581,0.0081041725352406,-0.456867456436157,0.307194828987122,-0.091285265982151,-0.142773300409317,0.241217195987701,29_Jan_2024_11_15
18,19,17,3,17,0,3,0,0,1,5,0,2,0,2,1,5,16,5,13,13,19,4,9,8,0,3,0,0.0763805285096168,-0.171540901064873,0.12682318687439,-0.188675343990326,-0.330949127674103,0.576034784317017,0.0081216935068368,-0.456922560930252,0.307196170091629,-0.0912601202726364,-0.142775371670723,0.241243720054626,29_Jan_2024_11_15
16,19,17,0,15,2,5,1,2,0,0,0,1,3,0,3,6,14,4,9,10,21,10,13,5,0,3,0,0.0764046311378479,-0.17157456278801,0.126834705471993,-0.188655748963356,-0.330982863903046,0.576048493385315,0.0081322891637682,-0.456956088542938,0.307197511196136,-0.0912419632077217,-0.14277820289135,0.241263836622238,29_Jan_2024_11_15
20,23,17,0,15,1,5,2,6,1,3,0,0,0,0,1,5,17,5,13,9,18,8,12,6,1,2,0,0.0764584839344024,-0.171626374125481,0.126847431063652,-0.188626617193222,-0.33103284239769,0.576067686080933,0.0081440499052405,-0.457005769014359,0.307200402021408,-0.0912145376205444,-0.142784297466278,0.241293743252754,29_Jan_2024_11_15
18,21,21,0,14,2,5,0,1,1,8,0,2,8,2,0,4,16,4,10,10,20,8,8,6,3,0,0,0.0764701962471008,-0.171686038374901,0.126856058835983,-0.188612774014473,-0.331085801124573,0.576079726219177,0.0081566032022237,-0.457056492567062,0.307206302881241,-0.0911870673298835,-0.142787709832191,0.241317763924599,29_Jan_2024_11_15
21,15,19,0,21,0,3,0,0,2,1,0,1,1,0,1,4,13,5,13,9,20,9,14,5,0,5,0,0.0764860063791275,-0.171718582510948,0.126847982406616,-0.188587784767151,-0.33110100030899,0.576086163520813,0.0081664035096764,-0.457087486982346,0.307205885648727,-0.0911706835031509,-0.142789199948311,0.241330787539482,29_Jan_2024_11_15
19,22,17,0,15,2,4,0,0,1,1,0,1,2,1,1,1,14,7,10,12,21,10,9,5,0,3,0,0.0764973163604736,-0.171743541955948,0.126841127872467,-0.188556477427483,-0.331135034561157,0.576096892356873,0.0081840567290782,-0.457134753465652,0.307208836078644,-0.0911473557353019,-0.142790302634239,0.241350576281547,29_Jan_2024_11_15
17,19,17,0,15,5,4,1,0,1,0,4,2,0,0,1,5,16,5,11,10,20,8,9,6,0,3,1,0.076494462788105,-0.171735659241676,0.126839637756348,-0.188534080982208,-0.331159800291061,0.576104521751404,0.0081949383020401,-0.457164943218231,0.307210087776184,-0.0911304652690887,-0.142791733145714,0.241365924477577,29_Jan_2024_11_15
19,21,16,2,15,1,5,0,1,2,1,1,2,1,0,5,3,18,3,12,12,20,7,12,6,0,5,1,0.0764882415533065,-0.171698942780495,0.126850798726082,-0.188501924276352,-0.331195831298828,0.576111912727356,0.0082067055627703,-0.45720848441124,0.307203769683838,-0.091106966137886,-0.142797261476517,0.241380289196968,29_Jan_2024_11_15
16,19,23,0,10,1,3,0,7,3,3,1,0,0,0,1,0,13,5,12,5,19,12,10,7,0,4,0,0.0764845833182334,-0.171682402491569,0.126859411597252,-0.188480317592621,-0.331215560436249,0.576112866401672,0.0082141971215605,-0.457234889268875,0.307200103998184,-0.0910877659916877,-0.142806172370911,0.24139004945755,29_Jan_2024_11_15
16,18,17,13,18,0,3,0,0,2,1,0,1,1,1,0,6,16,5,8,11,21,8,10,8,0,4,0,0.0765168964862823,-0.171712517738342,0.126848414540291,-0.188448011875153,-0.331239551305771,0.576112806797028,0.0082291364669799,-0.457275897264481,0.307195723056793,-0.0910583138465881,-0.142820611596107,0.24140453338623,29_Jan_2024_11_15
14,19,15,0,16,1,3,0,0,1,2,4,4,1,0,0,7,16,3,11,12,23,4,11,8,1,4,0,0.0765466913580894,-0.171758994460106,0.126844570040703,-0.188420996069908,-0.33126175403595,0.576115310192108,0.0082449214532971,-0.457313895225525,0.307191699743271,-0.0910302028059959,-0.142836257815361,0.241427913308144,29_Jan_2024_11_15
18,22,18,2,16,0,3,0,2,1,0,0,3,7,0,1,6,13,5,13,9,20,10,11,3,0,4,0,0.0765543282032013,-0.171781927347183,0.12684740126133,-0.18840491771698,-0.331278622150421,0.576117515563965,0.0082618724554777,-0.457342237234116,0.30719268321991,-0.09101003408432,-0.142853632569313,0.241446614265442,29_Jan_2024_11_15
18,21,17,0,16,1,3,0,6,2,1,7,9,0,0,0,6,16,6,13,9,21,10,10,2,0,2,0,0.0765733122825622,-0.171852722764015,0.126855820417404,-0.188384354114532,-0.331304460763931,0.576119720935822,0.0082808332517743,-0.457380503416061,0.307197988033295,-0.0909809991717338,-0.14287406206131,0.241467177867889,29_Jan_2024_11_15
14,17,18,0,14,0,11,0,4,7,5,1,1,0,1,2,8,18,5,12,14,19,7,11,5,0,3,1,0.0765814632177352,-0.171895563602448,0.126848846673965,-0.188373416662216,-0.331320852041244,0.57612019777298,0.0082955108955502,-0.457403630018234,0.30720254778862,-0.0909634679555893,-0.142883643507957,0.241478860378265,29_Jan_2024_11_15
18,21,15,0,13,0,13,0,0,0,1,1,3,2,1,3,3,19,3,12,11,22,6,10,4,11,4,1,0.0765758380293846,-0.171916291117668,0.126856163144112,-0.188359051942825,-0.331345766782761,0.576121926307678,0.0082989111542701,-0.457436710596085,0.307190239429474,-0.0909411162137985,-0.142895996570587,0.241498157382011,29_Jan_2024_11_15
