S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
61,19,11,0,4,0,4,0,12,3,8,7,6,3,39,0,8,5,9,23,37,190,9,60,3,6,24,1,0.24152036011219,-0.312787711620331,0.457815676927566,-0.207938313484192,-0.328932791948318,0.573057174682617,-0.0197098795324563,-0.459609061479569,0.31427139043808,0.0952152758836746,-0.166405662894249,0.452218800783157,29_Jan_2024_11_07
61,14,13,1,4,0,3,0,9,6,2,0,2,0,40,0,6,4,7,21,32,187,7,58,8,4,25,2,0.24449111521244,-0.310041785240173,0.457627564668655,-0.207947507500648,-0.329157084226608,0.5730841755867,-0.0196478683501482,-0.459712982177734,0.314273923635483,0.0952776968479156,-0.166282296180725,0.452193588018417,29_Jan_2024_11_07
56,17,11,0,3,1,3,0,10,4,8,2,2,0,41,0,6,4,9,21,35,187,7,58,1,5,25,4,0.246558651328087,-0.308303028345108,0.457413673400879,-0.207954242825508,-0.329314053058624,0.573103666305542,-0.0196000300347805,-0.459780067205429,0.314279586076736,0.0953089892864227,-0.166203334927559,0.452166616916657,29_Jan_2024_11_07
60,13,12,0,3,0,3,0,11,7,4,6,4,2,40,9,10,7,12,24,34,186,8,59,6,5,27,0,0.249379396438599,-0.305391103029251,0.45727875828743,-0.207958728075027,-0.329559028148651,0.573132216930389,-0.0195206720381975,-0.459878265857696,0.314289689064026,0.0953380167484283,-0.166089996695519,0.452096372842789,29_Jan_2024_11_07
59,14,9,1,3,0,5,0,9,5,5,1,1,0,37,0,13,5,7,23,33,189,9,62,2,4,23,0,0.251917958259583,-0.302553474903107,0.456876277923584,-0.207965224981308,-0.32977369427681,0.573155879974365,-0.0194220412522554,-0.459965139627457,0.314307928085327,0.0953756719827652,-0.165974333882332,0.4519964158535,29_Jan_2024_11_07
60,13,10,0,4,1,4,1,15,4,7,7,2,1,36,0,7,5,7,23,38,187,9,61,2,3,25,0,0.254046142101288,-0.30069836974144,0.456931173801422,-0.207956522703171,-0.329892814159393,0.573177397251129,-0.0193536635488271,-0.460015654563904,0.314322620630264,0.0954112261533737,-0.165909603238106,0.451895892620087,29_Jan_2024_11_07
60,16,12,0,5,0,1,0,8,6,7,1,1,0,37,1,16,4,9,23,37,184,12,59,2,3,25,0,0.256673336029053,-0.297900438308716,0.456739991903305,-0.207942068576813,-0.330071866512299,0.573202073574066,-0.0192612558603286,-0.460083544254303,0.31433966755867,0.0954729169607162,-0.165814563632011,0.451710343360901,29_Jan_2024_11_07
55,11,9,2,5,0,8,2,12,3,3,0,0,1,37,0,9,5,7,22,37,186,10,62,2,4,25,0,0.258424073457718,-0.295862972736359,0.45638781785965,-0.20793317258358,-0.330221205949783,0.573217988014221,-0.0192009042948484,-0.460125744342804,0.314349919557571,0.0955223366618156,-0.165750280022621,0.45157054066658,29_Jan_2024_11_07
58,15,10,1,2,0,3,0,10,5,4,5,0,0,40,0,8,6,9,22,36,183,8,59,1,4,27,0,0.260889142751694,-0.292886078357696,0.456015825271606,-0.207911074161529,-0.330428123474121,0.573238015174866,-0.0191118326038122,-0.460187405347824,0.314362049102783,0.0956201925873756,-0.165655881166458,0.451306402683258,29_Jan_2024_11_07
62,16,11,1,2,12,0,6,8,4,5,3,1,0,36,3,8,5,8,22,35,185,6,56,1,4,28,2,0.263214558362961,-0.289885640144348,0.455532789230347,-0.20786839723587,-0.330602526664734,0.573254287242889,-0.0190250761806964,-0.460249751806259,0.314367383718491,0.0957188159227371,-0.165553852915764,0.451016485691071,29_Jan_2024_11_07
56,16,11,0,4,0,5,0,9,8,6,3,10,2,40,0,6,2,7,23,36,188,11,60,3,3,27,0,0.264649242162704,-0.28818216919899,0.455287218093872,-0.207830309867859,-0.330707550048828,0.573260486125946,-0.0189699996262788,-0.460294961929321,0.314365118741989,0.0957938879728317,-0.165485396981239,0.450809299945831,29_Jan_2024_11_07
59,17,12,0,3,13,3,0,9,1,6,0,1,0,38,0,8,7,7,23,37,187,8,61,6,5,25,0,0.267079710960388,-0.284781336784363,0.454614847898483,-0.207753643393516,-0.330873817205429,0.573267936706543,-0.0188902430236339,-0.460368037223816,0.314357906579971,0.0959289222955703,-0.165384978055954,0.450441271066666,29_Jan_2024_11_07
58,13,7,0,3,0,2,0,12,0,6,2,11,1,41,0,8,5,6,23,39,184,8,60,2,7,26,0,0.268623203039169,-0.282848656177521,0.454359650611877,-0.207691714167595,-0.330903798341751,0.573282659053803,-0.0188387278467416,-0.460414081811905,0.314351767301559,0.0960185602307319,-0.165318503975868,0.450148969888687,29_Jan_2024_11_07
64,14,11,0,4,0,5,0,8,3,4,3,1,0,40,0,6,3,7,22,37,183,7,58,2,4,27,0,0.270904958248138,-0.279812961816788,0.453789919614792,-0.207613945007324,-0.330972135066986,0.573282420635223,-0.0187620762735605,-0.460491746664047,0.314337491989136,0.0961854085326194,-0.165210351347923,0.449673473834991,29_Jan_2024_11_07
61,17,11,0,4,1,1,0,11,5,7,4,0,0,38,2,7,5,7,23,38,182,8,60,0,1,27,0,0.273161500692367,-0.276717156171799,0.453319638967514,-0.207466438412666,-0.331244468688965,0.573322594165802,-0.0186835192143917,-0.460573554039001,0.314327031373978,0.0964015796780586,-0.165122613310814,0.44916245341301,29_Jan_2024_11_07
58,14,11,2,5,3,3,0,10,2,5,5,6,2,41,1,6,0,7,24,40,185,8,60,2,7,26,1,0.274622142314911,-0.274554461240768,0.452988564968109,-0.207366406917572,-0.331379622220993,0.573346257209778,-0.0186324939131736,-0.460627794265747,0.314321398735046,0.0965667366981506,-0.165087521076202,0.448816329240799,29_Jan_2024_11_07
61,15,9,0,4,0,5,0,10,3,4,6,3,4,39,0,9,6,7,24,34,183,8,60,1,0,27,0,0.276909470558166,-0.271363973617554,0.452556699514389,-0.20722071826458,-0.331508368253708,0.573369324207306,-0.0185616873204708,-0.460709482431412,0.314309656620026,0.0968257337808609,-0.165072813630104,0.448316872119904,29_Jan_2024_11_07
69,14,7,3,4,4,4,0,8,3,12,6,1,5,42,0,8,6,8,24,40,184,10,57,2,4,25,1,0.278392910957336,-0.26934427022934,0.452259927988052,-0.207122221589088,-0.331585764884949,0.573379278182983,-0.0185189452022314,-0.460764795541763,0.314301609992981,0.0970122367143631,-0.165042638778686,0.448040425777435,29_Jan_2024_11_07
58,14,10,2,3,0,3,0,9,3,5,7,0,15,41,1,9,7,6,21,37,184,8,58,1,3,32,0,0.280464798212051,-0.266136974096298,0.451687544584274,-0.206955224275589,-0.331721365451813,0.573398470878601,-0.0184607170522212,-0.460848867893219,0.314278930425644,0.0972756668925285,-0.165017858147621,0.447640657424927,29_Jan_2024_11_07
65,15,11,0,4,0,3,6,10,4,7,9,2,1,42,0,3,3,8,23,40,187,8,60,4,5,28,0,0.282492727041245,-0.26319146156311,0.451245218515396,-0.206771090626717,-0.331840574741364,0.573420584201813,-0.018406743183732,-0.460939109325409,0.314249366521835,0.0975290164351463,-0.165013074874878,0.447223365306854,29_Jan_2024_11_07
65,17,12,1,0,14,4,0,10,6,5,5,3,5,42,0,11,5,9,23,40,184,10,61,2,2,28,0,0.28365620970726,-0.26101478934288,0.450780600309372,-0.206647530198097,-0.33187210559845,0.573432803153992,-0.0183717142790555,-0.461007952690125,0.314230799674988,0.0976990312337875,-0.165001466870308,0.446943879127502,29_Jan_2024_11_07
64,15,9,0,1,0,0,0,8,4,5,3,4,0,45,0,6,0,7,22,39,188,9,61,2,5,29,0,0.285486817359924,-0.257941633462906,0.450252830982208,-0.206465989351272,-0.331920146942139,0.573448240756989,-0.0183159783482551,-0.461115330457687,0.314195781946182,0.0979547277092933,-0.164945304393768,0.446541249752045,29_Jan_2024_11_07
66,15,12,0,5,0,1,0,10,5,8,9,1,1,44,0,10,3,5,17,41,185,7,56,5,4,28,0,0.287261039018631,-0.254970103502273,0.449853181838989,-0.206259682774544,-0.331996768712997,0.573470652103424,-0.0182655975222587,-0.461238235235214,0.314171195030212,0.0982144773006439,-0.164863422513008,0.446145713329315,29_Jan_2024_11_07
70,16,12,0,0,0,0,14,10,3,8,7,3,2,43,0,9,7,10,22,41,188,10,61,8,4,28,1,0.288406670093536,-0.252918154001236,0.449501752853393,-0.206107839941978,-0.332039058208466,0.573485195636749,-0.0182238146662712,-0.461323499679565,0.314154058694839,0.0983878970146179,-0.164796024560928,0.445899367332459,29_Jan_2024_11_07
72,16,11,0,3,1,11,2,9,0,7,4,2,8,40,0,8,8,11,24,42,188,9,63,2,3,36,0,0.29006415605545,-0.249813944101334,0.448859661817551,-0.205887213349342,-0.332055777311325,0.573493897914887,-0.0181453377008438,-0.461463689804077,0.314124882221222,0.0986504778265953,-0.164671540260315,0.445577055215836,29_Jan_2024_11_07
68,19,17,0,6,1,3,1,9,6,5,8,1,0,42,1,8,4,8,20,41,188,5,60,3,5,28,0,0.291688948869705,-0.247502699494362,0.448608607053757,-0.205656453967094,-0.332118332386017,0.573515176773071,-0.0180504489690065,-0.46163022518158,0.314093053340912,0.0989011898636818,-0.16453430056572,0.445282340049744,29_Jan_2024_11_07
65,16,12,0,3,0,2,0,13,3,6,3,1,1,41,0,7,1,12,23,41,186,13,61,3,4,29,0,0.292668104171753,-0.2454863935709,0.448195785284042,-0.205488786101341,-0.332178443670273,0.573540091514587,-0.0179915502667427,-0.461736619472504,0.314067721366882,0.0990562140941619,-0.16443245112896,0.445107638835907,29_Jan_2024_11_07
70,12,11,0,3,0,3,0,8,2,2,0,2,3,41,0,8,5,8,20,41,186,7,56,1,4,28,0,0.293905586004257,-0.242866009473801,0.44769898056984,-0.205221623182297,-0.332246541976929,0.573581755161285,-0.0179122723639011,-0.461891114711762,0.314030855894089,0.0992647036910057,-0.164246141910553,0.444872558116913,29_Jan_2024_11_07
70,15,12,10,3,0,3,0,9,3,8,7,2,0,41,2,8,7,10,22,40,188,8,58,0,3,25,0,0.295005321502685,-0.240386664867401,0.447124481201172,-0.204966574907303,-0.332321047782898,0.573621213436127,-0.0178264491260051,-0.462039470672607,0.313995957374573,0.0994214937090873,-0.163986817002296,0.444638282060623,29_Jan_2024_11_07
71,16,13,0,5,0,5,0,10,2,5,1,4,0,44,9,9,7,11,23,44,193,8,61,3,4,25,4,0.296010047197342,-0.238294184207916,0.446837693452835,-0.204790741205215,-0.332373559474945,0.573647141456604,-0.0177746620029211,-0.462131410837173,0.313970923423767,0.099503681063652,-0.163794159889221,0.444478541612625,29_Jan_2024_11_07
70,14,11,3,5,1,3,0,9,3,4,3,1,0,45,0,7,5,9,22,42,193,10,61,4,8,26,0,0.297188341617584,-0.235853746533394,0.446431756019592,-0.204522132873535,-0.332399517297745,0.573683559894562,-0.0177013389766216,-0.462266266345978,0.313928604125976,0.0996365025639534,-0.163491427898407,0.444286435842514,29_Jan_2024_11_07
65,16,11,0,5,0,0,0,7,11,7,5,1,2,46,0,9,6,11,19,43,195,7,57,9,11,31,0,0.298118829727173,-0.23363384604454,0.446132332086563,-0.204354479908943,-0.332423776388168,0.5737025141716,-0.0176515206694602,-0.462355643510819,0.313898593187332,0.0997452139854431,-0.163277566432953,0.444187462329865,29_Jan_2024_11_07
71,17,11,2,3,0,4,0,12,7,5,7,1,0,45,1,4,0,12,18,42,196,6,56,3,4,31,0,0.299414545297623,-0.231154292821884,0.445729434490204,-0.204104274511337,-0.332503318786621,0.573736190795898,-0.0175697430968284,-0.462489515542984,0.313862174749374,0.0998579859733581,-0.162783458828926,0.444091439247131,29_Jan_2024_11_07
69,12,9,1,4,0,2,0,8,2,8,0,4,0,43,2,7,6,9,22,42,195,11,59,4,8,28,0,0.300494611263275,-0.228827774524689,0.445092558860779,-0.20385505259037,-0.332563042640686,0.573776006698608,-0.0174827203154563,-0.462616473436356,0.313819289207458,0.100001394748688,-0.162395134568214,0.444088190793991,29_Jan_2024_11_07
71,12,7,3,5,0,3,0,11,4,6,10,2,0,48,8,7,5,7,19,42,197,11,62,2,4,32,3,0.301167696714401,-0.227124899625778,0.444737136363983,-0.203694194555283,-0.332593262195587,0.57380211353302,-0.0174246970564126,-0.462697952985763,0.313786536455154,0.100131779909134,-0.162179440259933,0.444168239831924,29_Jan_2024_11_07
71,15,10,0,0,0,2,0,8,4,5,5,0,0,40,0,4,5,9,23,44,198,9,61,3,4,32,0,0.301981270313263,-0.224701642990112,0.444156259298325,-0.203465223312378,-0.332656800746918,0.573841094970703,-0.0173392482101917,-0.462824106216431,0.313739150762558,0.100319154560566,-0.161860644817352,0.444357365369797,29_Jan_2024_11_07
68,16,12,0,3,0,2,0,11,6,4,0,1,1,41,0,12,4,10,22,45,202,11,60,2,5,29,0,0.302750498056412,-0.22275473177433,0.443576186895371,-0.203223288059235,-0.33276578783989,0.573884606361389,-0.0172721035778522,-0.462944120168686,0.313691765069961,0.100469276309013,-0.161533117294311,0.444571048021316,29_Jan_2024_11_07
69,15,11,0,3,0,5,0,12,7,3,1,3,0,42,0,8,6,10,22,44,198,12,60,3,6,29,1,0.303275316953659,-0.221028164029121,0.44324141740799,-0.203068822622299,-0.332785487174988,0.573911190032959,-0.0172344036400318,-0.463032424449921,0.313664585351944,0.100544489920139,-0.161300748586655,0.444719463586807,29_Jan_2024_11_07
72,16,10,0,2,0,5,0,12,3,6,4,7,0,40,0,7,5,6,25,46,195,11,59,2,5,28,0,0.303948968648911,-0.218622997403145,0.442756682634354,-0.202838987112045,-0.33286041021347,0.57396537065506,-0.0171841569244861,-0.463150292634964,0.313625186681747,0.100643418729305,-0.160951405763626,0.444943785667419,29_Jan_2024_11_07
71,15,9,0,3,0,3,0,10,3,2,4,2,0,45,0,6,0,4,25,45,196,7,54,3,7,29,0,0.30453896522522,-0.215874716639519,0.442271828651428,-0.202617630362511,-0.332974195480347,0.57403039932251,-0.0171307865530252,-0.463244438171387,0.313588887453079,0.10069565474987,-0.160525187849998,0.445159047842026,29_Jan_2024_11_07
71,12,8,1,3,0,4,0,10,4,6,6,4,2,43,0,9,6,8,20,47,195,10,61,3,5,28,0,0.305011719465256,-0.21406315267086,0.442130446434021,-0.20247657597065,-0.333050757646561,0.574070334434509,-0.0170910619199275,-0.463295370340347,0.313561856746674,0.100704111158848,-0.160198077559471,0.445297658443451,29_Jan_2024_11_07
69,15,10,13,2,0,4,0,8,4,8,4,3,4,45,0,6,5,8,19,46,203,8,59,2,7,29,0,0.305598855018616,-0.211323246359825,0.442023605108261,-0.20227700471878,-0.333089172840118,0.574108064174652,-0.0170148517936468,-0.463372439146042,0.313526511192322,0.100702606141567,-0.159654065966606,0.445500195026398,29_Jan_2024_11_07
72,13,11,0,4,0,5,0,11,4,10,4,3,1,50,0,5,1,9,22,48,200,10,62,2,5,32,2,0.306121081113815,-0.208239063620567,0.442060172557831,-0.202085986733436,-0.333109259605408,0.574133098125458,-0.016944671049714,-0.463438928127289,0.313484787940979,0.100671596825123,-0.159058272838592,0.445718884468079,29_Jan_2024_11_07
70,17,9,0,1,0,3,0,8,3,4,1,2,1,46,0,6,7,8,21,47,200,17,61,2,7,27,0,0.306508094072342,-0.206124112010002,0.442184686660767,-0.201964631676674,-0.333126127719879,0.574149429798126,-0.0169041585177183,-0.463478475809097,0.313456326723099,0.100635342299938,-0.158646389842033,0.445871084928513,29_Jan_2024_11_07
73,15,9,0,3,1,2,1,7,2,5,1,1,0,46,0,7,5,5,24,46,202,10,59,2,6,25,0,0.30691134929657,-0.203000694513321,0.442318499088287,-0.201781660318375,-0.333169668912888,0.574184060096741,-0.0168520919978618,-0.463539570569992,0.313417255878448,0.100564152002335,-0.158017039299011,0.44610258936882,29_Jan_2024_11_07
73,17,11,0,2,4,5,1,5,4,5,1,2,0,41,1,14,11,5,22,50,204,11,62,5,5,29,13,0.307276457548141,-0.200918093323707,0.442528337240219,-0.201657980680466,-0.333178162574768,0.574206411838532,-0.0168177094310522,-0.463585615158081,0.313394606113434,0.100500397384167,-0.157568097114563,0.446260422468185,29_Jan_2024_11_07
70,14,8,0,3,4,4,6,8,3,5,4,1,1,45,0,5,13,9,20,48,202,8,65,2,3,29,0,0.307623296976089,-0.197787046432495,0.442820638418198,-0.201474666595459,-0.333130657672882,0.574229955673218,-0.0167719386518001,-0.463648110628128,0.313349843025208,0.100382514297962,-0.156849250197411,0.446477919816971,29_Jan_2024_11_07
73,16,12,0,4,2,2,0,10,3,3,5,0,1,40,0,7,4,7,26,50,203,7,64,2,5,29,1,0.307975113391876,-0.194069743156433,0.443302363157272,-0.201299220323563,-0.333118259906769,0.574246048927307,-0.0167217478156089,-0.463697403669357,0.313304603099823,0.100215427577496,-0.156091541051865,0.446669071912766,29_Jan_2024_11_07
79,13,8,1,1,0,4,0,7,2,5,5,5,0,44,0,6,7,11,21,48,203,15,62,2,4,27,0,0.308125585317612,-0.191762626171112,0.44359889626503,-0.201176181435585,-0.333158224821091,0.574268460273743,-0.0166836585849523,-0.463726133108139,0.313275992870331,0.100091747939587,-0.155574455857277,0.446808815002441,29_Jan_2024_11_07
73,17,12,0,2,0,4,0,9,3,4,5,1,2,43,1,2,6,9,22,46,204,13,63,2,4,32,0,0.30829855799675,-0.18817575275898,0.444080770015716,-0.200990796089172,-0.333216965198517,0.574305355548859,-0.0166180990636348,-0.463766306638718,0.313217878341675,0.0998440235853195,-0.154682189226151,0.447024881839752,29_Jan_2024_11_07
73,13,10,0,5,1,4,0,6,5,6,3,0,1,45,0,7,4,9,22,49,206,11,62,3,8,26,0,0.308446615934372,-0.184481844305992,0.444700539112091,-0.200814440846443,-0.333233833312988,0.57433557510376,-0.0165441762655973,-0.463803231716156,0.313191711902618,0.0995494723320007,-0.153733253479004,0.447245478630066,29_Jan_2024_11_07
73,18,12,0,1,3,1,13,7,0,6,0,2,0,43,2,8,4,8,18,47,205,8,59,3,6,28,0,0.308489978313446,-0.182129830121994,0.445090264081955,-0.200685501098633,-0.333293288946152,0.574355006217957,-0.0164958983659744,-0.463826596736908,0.313177406787872,0.0993751510977745,-0.153124287724495,0.447392135858536,29_Jan_2024_11_07
77,10,9,1,8,0,4,0,8,2,6,5,7,2,43,0,8,5,8,20,50,207,9,56,3,5,24,0,0.308440029621124,-0.178453773260117,0.445447355508804,-0.200493827462196,-0.33327916264534,0.574385464191437,-0.0164182297885417,-0.463866770267487,0.313149005174637,0.0990792214870452,-0.152151122689247,0.447605013847351,29_Jan_2024_11_07
74,18,11,1,3,0,0,0,4,8,4,1,1,0,46,0,7,6,8,20,47,207,10,60,1,4,26,14,0.308310687541962,-0.174924820661545,0.445870190858841,-0.200320601463318,-0.333255738019943,0.57439911365509,-0.0163411330431699,-0.463906496763229,0.313109040260315,0.0987840294837951,-0.15113653242588,0.44783541560173,29_Jan_2024_11_07
75,13,12,1,3,1,4,0,8,6,7,9,2,0,45,0,2,4,9,22,50,212,16,57,3,6,28,0,0.308126211166382,-0.172622114419937,0.445930480957031,-0.20021590590477,-0.333191782236099,0.574407577514648,-0.0162980370223522,-0.463926911354065,0.313081413507461,0.0985942259430885,-0.150486901402473,0.447987794876099,29_Jan_2024_11_07
80,15,11,14,2,0,3,0,7,3,11,6,0,2,45,0,7,6,8,22,51,215,11,60,3,6,31,2,0.308050900697708,-0.169620424509048,0.446302890777588,-0.20010831952095,-0.333020687103271,0.574418067932129,-0.0162414852529764,-0.463945597410202,0.313035607337952,0.0983054414391517,-0.149522379040718,0.448223322629929,29_Jan_2024_11_07
80,16,9,1,4,1,8,1,8,5,6,7,4,2,43,0,6,5,8,22,47,217,11,60,3,7,26,0,0.308155089616776,-0.167971432209015,0.446700572967529,-0.20003154873848,-0.332944959402084,0.574432790279388,-0.0162042267620563,-0.463949412107468,0.313001960515976,0.0981197953224182,-0.148930802941322,0.448397219181061,29_Jan_2024_11_07
78,14,10,0,4,0,5,0,9,5,5,3,4,0,43,0,4,12,7,20,50,212,9,60,0,2,26,0,0.307975500822067,-0.165317267179489,0.44673490524292,-0.199916362762451,-0.332873970270157,0.574460089206696,-0.0161531381309032,-0.463946998119354,0.31295982003212,0.097873605787754,-0.148160234093666,0.448676973581314,29_Jan_2024_11_07
78,17,11,0,2,0,4,0,6,6,4,3,2,0,46,0,7,1,8,20,47,214,9,59,0,5,27,0,0.307890802621841,-0.163240909576416,0.44693398475647,-0.199806094169617,-0.332845628261566,0.574494242668152,-0.0161077938973903,-0.463934391736984,0.31292325258255,0.0976165458559989,-0.147397890686989,0.44899845123291,29_Jan_2024_11_07
78,13,6,23,3,0,1,0,7,2,6,8,2,0,43,1,4,2,13,23,49,216,13,58,7,8,27,0,0.307728350162506,-0.161916986107826,0.446788668632507,-0.199732571840286,-0.332843840122223,0.574516177177429,-0.0160801969468593,-0.463922113180161,0.312903046607971,0.0974362790584564,-0.146860614418983,0.449218928813934,29_Jan_2024_11_07
78,18,11,18,1,0,2,0,9,5,12,3,2,1,45,0,8,7,8,22,50,218,7,57,2,6,26,0,0.307945251464844,-0.160596713423729,0.447154402732849,-0.199616491794586,-0.332851558923721,0.574556827545166,-0.0160392131656408,-0.463898718357086,0.312874972820282,0.0971807986497879,-0.146136343479157,0.449566543102264,29_Jan_2024_11_07
81,15,14,20,3,0,3,0,10,3,7,5,2,1,42,0,8,3,10,22,48,219,11,61,4,6,26,1,0.307955652475357,-0.159176647663116,0.447375327348709,-0.199483662843704,-0.332942247390747,0.574601888656616,-0.0159868728369474,-0.463873594999313,0.312858760356903,0.0968501269817352,-0.145263731479645,0.449904263019562,29_Jan_2024_11_07
76,16,10,19,2,0,3,0,7,3,6,11,6,1,49,2,7,7,9,24,48,218,11,62,3,6,25,0,0.307554721832275,-0.158181965351105,0.447198480367661,-0.199414446949959,-0.332995682954788,0.574631333351135,-0.0159537643194198,-0.463849991559982,0.312852054834366,0.0966077297925949,-0.144692569971085,0.450124204158783,29_Jan_2024_11_07
76,15,10,15,3,0,3,2,8,5,10,6,3,2,45,0,5,4,4,18,50,214,9,59,0,6,28,0,0.307192385196686,-0.157020658254623,0.447189927101135,-0.199349313974381,-0.332994520664215,0.574686348438263,-0.0159015655517578,-0.463804423809052,0.31282365322113,0.0962354615330696,-0.143850520253181,0.45044606924057,29_Jan_2024_11_07
79,17,9,17,3,0,3,0,14,7,5,2,4,2,44,0,5,1,13,21,48,216,11,61,2,2,28,0,0.306982398033142,-0.156190112233162,0.447341114282608,-0.199299201369286,-0.333008050918579,0.574736654758453,-0.015852864831686,-0.463722378015518,0.312795639038086,0.095842033624649,-0.143022745847702,0.450737506151199,29_Jan_2024_11_07
80,17,12,15,3,0,3,0,7,1,7,2,2,1,47,1,8,9,7,23,47,219,10,62,2,6,24,0,0.306664943695068,-0.155719131231308,0.447349667549133,-0.199275076389313,-0.333019703626633,0.574764966964722,-0.0158231407403945,-0.463654637336731,0.312771916389465,0.0955345407128334,-0.142356663942337,0.450923174619675,29_Jan_2024_11_07
79,17,9,17,0,0,3,0,5,2,4,0,2,2,44,15,6,4,6,19,48,214,9,59,4,5,24,0,0.306193917989731,-0.155205965042114,0.447379469871521,-0.199263006448746,-0.333039611577988,0.574800431728363,-0.0157783981412649,-0.46354079246521,0.312739878892898,0.0950599387288093,-0.14149272441864,0.451157242059708,29_Jan_2024_11_07
