S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
1,15,7,5,68,16,3,13,2,107,13,14,4,13,162,22,-0.737543881,0.400337398,-0.021919848,-0.99150902,0.117854588,-0.047193106,-0.821610332,0.622971177,0.168138638,-0.983304262,0.300596863,0.066199236,28_Jun_2023_08_53
1,0,10,7,71,18,4,12,1,104,13,10,0,13,168,25,-0.385283917,-0.024299266,0.166141197,1.616659403,-1.318298697,0.304623365,1.098105907,-0.055691883,0.031050975,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,10,6,66,19,5,12,1,102,12,12,6,13,169,23,-0.385253817,-0.024304986,0.166117728,1.616659403,-1.318298697,0.304623365,1.098056793,-0.055717699,0.030985462,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,2,9,4,69,18,3,11,0,107,12,12,5,13,164,20,-0.737474501,0.401005238,-0.021395242,-0.992043614,0.11858312,-0.047372248,-0.821802497,0.623089612,0.1690768,-0.983726084,0.301311344,0.066312097,28_Jun_2023_08_53
4,1,6,8,71,19,10,11,0,107,14,16,8,10,159,18,-0.737526715,0.401296526,-0.021298496,-0.992775798,0.119303264,-0.047596466,-0.821683943,0.623241723,0.169541836,-0.984027326,0.301805705,0.066322327,28_Jun_2023_08_53
0,0,10,4,71,18,2,8,0,107,11,12,4,17,162,25,-0.737545967,0.401701421,-0.021257136,-0.993359566,0.120106131,-0.047722895,-0.821365416,0.623349011,0.169950247,-0.98427695,0.302408516,0.066463828,28_Jun_2023_08_53
9,1,9,7,72,20,4,13,2,104,11,10,2,15,166,22,-0.737573624,0.402023405,-0.02118752,-0.994034708,0.120906144,-0.047934618,-0.821212053,0.623696387,0.170030266,-0.984588981,0.302981228,0.066470899,28_Jun_2023_08_53
0,0,6,8,71,21,3,12,3,107,14,10,9,12,177,22,-0.385272741,-0.024319401,0.166171387,1.616659403,-1.318298697,0.304623365,1.098052382,-0.055764291,0.031054564,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,10,10,67,19,4,11,2,107,14,14,0,8,173,26,-0.737459898,0.402877808,-0.020873051,-0.995693803,0.12243332,-0.048002128,-0.820533276,0.6236642,0.171323717,-0.9852314,0.304196656,0.066920131,28_Jun_2023_08_53
0,1,9,4,69,18,3,12,1,103,12,14,4,15,171,21,-0.737265348,0.403374195,-0.020562569,-0.996100068,0.123070255,-0.047707956,-0.820350409,0.623701632,0.171946511,-0.985343158,0.304706007,0.067375883,28_Jun_2023_08_53
0,0,9,7,71,21,0,12,2,106,15,10,1,13,173,24,-0.385302961,-0.024310252,0.166194201,1.616659403,-1.318298697,0.304623365,1.098119855,-0.055731941,0.031001545,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,12,6,8,71,22,2,13,1,105,15,14,1,12,180,25,-0.736999333,0.404007405,-0.019953351,-0.996118128,0.123733848,-0.047246572,-0.819883227,0.624275267,0.17277883,-0.985286772,0.305347472,0.067916647,28_Jun_2023_08_53
0,0,9,6,70,21,2,9,1,110,14,14,3,14,183,24,-0.7369138,0.40388459,-0.019547729,-0.996007681,0.123890802,-0.047204182,-0.819892526,0.624286056,0.17310226,-0.985277057,0.305475086,0.068045773,28_Jun_2023_08_53
0,0,6,7,71,22,3,12,5,105,11,13,6,12,176,24,-0.385303885,-0.024304997,0.166130096,1.616659403,-1.318298697,0.304623365,1.098094225,-0.055721588,0.030967526,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
4,1,10,8,71,22,2,12,0,108,10,12,4,9,182,24,-0.736997902,0.403568774,-0.018888097,-0.995533228,0.123273201,-0.046475448,-0.820352376,0.624316871,0.173207462,-0.985223532,0.305096537,0.068454884,28_Jun_2023_08_53
1,0,11,6,70,23,3,12,0,105,14,14,4,13,185,25,-0.737248003,0.403334618,-0.018861055,-0.995378911,0.12273778,-0.046128988,-0.820681274,0.624057412,0.173204064,-0.98530525,0.304662198,0.068625674,28_Jun_2023_08_53
0,1,5,7,70,19,3,12,1,109,9,14,5,9,181,20,-0.737468362,0.402988762,-0.018914785,-0.995417058,0.122222394,-0.045912549,-0.821154356,0.623954475,0.17300199,-0.98552537,0.304315418,0.068594895,28_Jun_2023_08_53
0,0,10,7,67,22,4,9,0,107,12,10,6,14,184,24,-0.737673461,0.402731627,-0.01924229,-0.995506525,0.121753998,-0.045933057,-0.821604967,0.623839617,0.17254515,-0.985711336,0.303897232,0.068391874,28_Jun_2023_08_53
0,0,12,4,71,21,8,12,1,108,14,13,1,11,182,22,-0.737814963,0.402392924,-0.019497596,-0.995590925,0.12125694,-0.046095211,-0.822159886,0.623943329,0.17163378,-0.985765338,0.303442985,0.068141073,28_Jun_2023_08_53
0,1,8,5,69,22,5,14,3,108,14,12,7,12,178,24,-0.737944663,0.402123481,-0.019816237,-0.995202005,0.120578699,-0.045995187,-0.822365761,0.62372005,0.171325132,-0.985625982,0.302857935,0.068036042,28_Jun_2023_08_53
0,6,11,4,69,19,6,11,0,109,13,14,5,11,178,20,-0.738039255,0.401849449,-0.020155633,-0.994489312,0.119833246,-0.045834694,-0.822491407,0.623407841,0.171056151,-0.98521626,0.302253991,0.068135135,28_Jun_2023_08_53
0,0,8,7,71,17,4,8,1,107,11,13,5,15,179,24,-0.738015592,0.401572555,-0.020506917,-0.993740141,0.119081557,-0.045545876,-0.822657764,0.623395681,0.170291767,-0.984830678,0.301612705,0.068108745,28_Jun_2023_08_53
0,0,8,8,70,19,3,12,1,105,14,11,5,13,182,23,-0.737913787,0.401322693,-0.020841576,-0.993408144,0.118581071,-0.045480892,-0.822689474,0.623090267,0.169887736,-0.984611094,0.301238984,0.068014011,28_Jun_2023_08_53
0,0,9,10,65,18,10,12,1,107,8,12,4,13,179,20,-0.737709284,0.401088983,-0.021141633,-0.993198931,0.118210301,-0.045553215,-0.822638988,0.623302937,0.169183657,-0.984336078,0.301101536,0.067719348,28_Jun_2023_08_53
0,0,9,7,70,16,4,11,1,106,9,14,0,10,181,23,-0.737496257,0.400893986,-0.021396836,-0.99297601,0.118135765,-0.045691118,-0.822414935,0.623459995,0.168713555,-0.984107852,0.301083833,0.06740649,28_Jun_2023_08_53
0,1,4,7,64,16,0,9,1,103,11,15,2,12,186,24,-0.737294436,0.400777578,-0.021601828,-0.992711723,0.118141033,-0.045904621,-0.822139144,0.623715758,0.168281063,-0.983860791,0.301105708,0.067143716,28_Jun_2023_08_53
0,1,10,8,68,19,3,10,1,104,14,13,4,10,183,19,-0.737093091,0.400634348,-0.021698272,-0.992456257,0.118277714,-0.046047945,-0.821474731,0.623658299,0.167817503,-0.983615935,0.301263511,0.067003869,28_Jun_2023_08_53
15,0,12,8,71,19,0,9,0,105,10,14,4,13,182,19,-0.736928284,0.40053466,-0.0218211,-0.992435277,0.118546516,-0.046171114,-0.821110904,0.623751283,0.167575896,-0.983466208,0.3014265,0.066848531,28_Jun_2023_08_53
0,0,11,10,69,19,3,11,0,100,13,12,4,14,179,24,-0.73678726,0.400505275,-0.021778909,-0.993005693,0.118979752,-0.04631741,-0.820890427,0.62371093,0.167525038,-0.9835639,0.301857442,0.066809796,28_Jun_2023_08_53
1,0,7,6,65,17,2,14,1,86,14,13,8,13,182,22,-0.736608505,0.400693685,-0.021638969,-0.99469769,0.120693237,-0.046786822,-0.82017386,0.624098003,0.169005722,-0.984021604,0.3029989,0.067152582,28_Jun_2023_08_53
0,1,2,9,59,17,2,7,0,85,13,11,2,13,186,21,-0.736673236,0.400986254,-0.021228381,-1.000895619,0.12581487,-0.050290037,-0.819220483,0.625285506,0.170498088,-0.987019956,0.305978715,0.066571131,28_Jun_2023_08_53
0,0,5,8,61,14,2,9,1,80,13,9,5,14,183,22,-0.736849964,0.401435047,-0.020523343,-1.013565898,0.134408802,-0.055258669,-0.818090737,0.625896096,0.172896534,-0.991820514,0.310496777,0.065268777,28_Jun_2023_08_53
1,0,6,7,69,14,2,9,1,86,13,10,3,8,180,24,-0.385239452,-0.02431811,0.166152582,1.616659403,-1.318298697,0.304623365,1.098018408,-0.055734459,0.030996038,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,5,9,69,17,0,11,1,93,15,16,4,13,187,23,-0.735421836,0.40242219,-0.017908027,-1.053785682,0.162928075,-0.06855014,-0.814294577,0.626700222,0.176779568,-1.010116577,0.326055914,0.06304428,28_Jun_2023_08_53
15,1,3,6,70,19,0,12,3,92,15,17,4,7,182,30,-0.733494282,0.403065205,-0.016625168,-1.082855582,0.184770063,-0.071306527,-0.810599267,0.627422154,0.17806533,-1.021819115,0.337889224,0.064996101,28_Jun_2023_08_53
0,0,4,2,64,19,1,7,2,100,15,18,6,13,176,30,-0.731402159,0.403778136,-0.015274644,-1.114522338,0.21616365,-0.073477618,-0.805241644,0.628959835,0.180030838,-1.034871101,0.35434109,0.068614416,28_Jun_2023_08_53
2,0,1,1,69,19,8,14,0,116,11,20,5,13,186,36,-0.385247707,-0.02434006,0.166188926,1.616659403,-1.318298697,0.304623365,1.098098874,-0.055716325,0.031020518,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,0,2,58,16,8,11,1,124,7,23,11,11,191,44,-0.725826502,0.404692888,-0.012970196,-1.171161175,0.298621833,-0.073785484,-0.792894006,0.632460535,0.18203178,-1.058935165,0.398035079,0.077299848,28_Jun_2023_08_53
0,3,1,0,42,10,1,14,1,115,8,24,8,11,184,37,-0.722065449,0.405010939,-0.011897198,-1.196124077,0.346188754,-0.068148226,-0.786317706,0.634147286,0.182545289,-1.069099426,0.425128818,0.083387241,28_Jun_2023_08_53
4,2,2,0,36,13,5,11,0,119,11,28,9,8,185,38,-0.38530156,-0.024325922,0.166168302,1.616659403,-1.318298697,0.304623365,1.098124146,-0.055695243,0.031044561,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
5,1,2,6,28,12,6,17,0,123,12,26,10,10,192,38,-0.718227863,0.406064421,-0.010719882,-1.23107481,0.44748345,-0.05213869,-0.774818301,0.638204098,0.184088379,-1.082599759,0.483659089,0.094952531,28_Jun_2023_08_53
0,0,4,7,24,10,4,19,1,129,10,28,12,12,180,37,-0.717723191,0.406807512,-0.01073218,-1.239817262,0.495830148,-0.042148389,-0.77025795,0.639927208,0.184676006,-1.084632158,0.510369241,0.100717984,28_Jun_2023_08_53
6,0,4,8,22,9,7,17,2,130,10,26,12,14,192,44,-0.385311693,-0.024306592,0.16618748,1.616659403,-1.318298697,0.304623365,1.098095179,-0.055726964,0.031040955,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
6,0,6,6,20,14,0,23,2,132,6,25,12,14,194,49,-0.717698216,0.408260047,-0.011895548,-1.245712042,0.571284652,-0.02242953,-0.76593256,0.642095208,0.185449377,-1.084871531,0.551615119,0.11156261,28_Jun_2023_08_53
0,0,2,12,15,12,4,20,5,133,0,20,20,9,184,54,-0.717959404,0.409062922,-0.013150427,-1.246101856,0.600551426,-0.011159593,-0.765792608,0.642975569,0.185495809,-1.084349036,0.568114698,0.117612585,28_Jun_2023_08_53
1,1,2,12,11,9,5,24,6,126,6,14,18,13,103,63,-0.385253817,-0.024304986,0.166117728,1.616659403,-1.318298697,0.304623365,1.098120093,-0.055727098,0.031020658,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,0,6,7,6,3,20,4,118,3,11,24,12,95,59,-0.718865216,0.410092264,-0.017015822,-1.250862002,0.641533017,0.025856405,-0.766643107,0.644670188,0.183844998,-1.083550692,0.59069407,0.138748199,28_Jun_2023_08_53
0,8,2,5,6,10,2,19,3,108,1,7,27,12,94,52,-0.720267236,0.410243452,-0.019344321,-1.254561067,0.651680887,0.052316949,-0.765387356,0.646306574,0.182762757,-1.081929207,0.596601903,0.154043064,28_Jun_2023_08_53
1,2,0,0,6,9,2,19,7,110,2,8,26,7,93,55,-0.721824706,0.409997165,-0.021684436,-1.257467985,0.653134584,0.081134811,-0.76362294,0.647504032,0.180435449,-1.078869104,0.596981943,0.17040506,28_Jun_2023_08_53
0,0,0,9,7,9,2,19,5,112,5,4,29,11,88,52,-0.723419607,0.409478009,-0.023815919,-1.260802507,0.647358596,0.115157932,-0.761085093,0.648620784,0.178465322,-1.074495792,0.593073726,0.188029811,28_Jun_2023_08_53
9,0,0,3,5,8,3,22,6,109,6,3,29,14,87,57,-0.385245413,-0.024309026,0.166124254,1.616659403,-1.318298697,0.304623365,1.098086357,-0.055740185,0.031020781,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
8,16,5,2,6,9,2,22,7,95,3,10,33,10,88,53,-0.725202858,0.407581568,-0.027752381,-1.263259292,0.626311541,0.182362691,-0.757286787,0.649558127,0.173233569,-1.063358903,0.581314623,0.218056232,28_Jun_2023_08_53
2,10,0,4,6,5,1,17,7,85,1,10,32,9,90,48,-0.726022005,0.406788021,-0.029887777,-1.263215423,0.617567122,0.218934372,-0.756230891,0.650443792,0.170783281,-1.058361411,0.5787974,0.230366543,28_Jun_2023_08_53
0,0,3,0,6,6,1,19,8,81,1,8,30,15,93,41,-0.385255963,-0.024335142,0.166181862,1.616659403,-1.318298697,0.304623365,1.098106503,-0.055693693,0.03104393,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,4,1,1,5,6,0,20,8,80,2,1,29,9,91,42,-0.728914857,0.405701369,-0.033378795,-1.256087422,0.595329165,0.278849125,-0.756850958,0.65199703,0.166664436,-1.049658656,0.571192741,0.249647707,28_Jun_2023_08_53
0,0,0,9,8,12,2,22,12,77,2,7,31,2,90,39,-0.731106699,0.4056032,-0.034811974,-1.250605822,0.58285886,0.30017072,-0.758069396,0.652001679,0.166031376,-1.045517921,0.563918173,0.259576917,28_Jun_2023_08_53
0,0,0,3,3,10,10,20,2,85,1,11,33,4,100,37,-0.385306478,-0.024295572,0.166170746,1.616659403,-1.318298697,0.304623365,1.098070621,-0.055682361,0.030992461,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,1,0,9,2,3,20,6,88,4,5,28,11,108,28,-0.736355305,0.405831158,-0.036260273,-1.241650462,0.564662337,0.334890485,-0.761276662,0.650709212,0.167062849,-1.041371226,0.554158509,0.273695409,28_Jun_2023_08_53
0,4,2,0,13,8,5,19,5,85,2,1,29,10,110,31,-0.738516271,0.406063944,-0.036253322,-1.24008584,0.560348034,0.343594283,-0.762525976,0.650139928,0.168309271,-1.041475892,0.552340031,0.277106792,28_Jun_2023_08_53
1,1,1,3,10,6,6,18,10,90,1,4,22,8,114,34,-0.739878654,0.40606308,-0.036007255,-1.242215157,0.55852133,0.342972487,-0.763682663,0.650018394,0.169233784,-1.043116808,0.551094472,0.277581632,28_Jun_2023_08_53
1,1,1,3,14,4,2,19,7,89,1,9,23,11,117,32,-0.740344286,0.405881763,-0.035466619,-1.248090863,0.556765139,0.334046721,-0.764855146,0.649744749,0.169844478,-1.047341943,0.550675094,0.273278832,28_Jun_2023_08_53
0,0,2,9,4,5,0,14,9,86,2,15,10,11,115,36,-0.740515828,0.405746937,-0.034628406,-1.25693965,0.554472566,0.316359431,-0.765324414,0.649371386,0.170934513,-1.053889513,0.55057317,0.262928098,28_Jun_2023_08_53
0,0,0,9,9,0,1,16,8,86,3,25,10,9,115,38,-0.740298033,0.405736864,-0.033817381,-1.266521454,0.551226497,0.290970236,-0.765016019,0.649020851,0.171640277,-1.060530901,0.548377633,0.250347584,28_Jun_2023_08_53
0,0,0,9,11,4,1,14,2,89,0,28,9,13,118,46,-0.739466965,0.406159341,-0.032807525,-1.275716901,0.547996819,0.259965509,-0.764601409,0.648367047,0.172902763,-1.067695498,0.546212196,0.234925732,28_Jun_2023_08_53
1,0,1,11,9,0,1,11,1,92,3,32,8,11,118,38,-0.738772571,0.406627029,-0.03144208,-1.284621835,0.544956148,0.218584478,-0.764074862,0.647772253,0.174712628,-1.07518971,0.544659495,0.21371837,28_Jun_2023_08_53
0,1,1,10,16,6,1,13,7,90,1,30,8,16,135,36,-0.738763452,0.407339066,-0.029711658,-1.28973639,0.538306534,0.170444816,-0.763413072,0.647165239,0.17779164,-1.081208587,0.540211082,0.190060005,28_Jun_2023_08_53
0,1,7,9,27,3,2,12,0,105,4,44,8,14,141,35,-0.739458144,0.408567518,-0.027478591,-1.286605358,0.521604955,0.1097885,-0.762403607,0.645750225,0.182859391,-1.083346963,0.5312621,0.159709603,28_Jun_2023_08_53
1,0,2,9,33,0,4,12,0,101,4,51,6,18,146,30,-0.739764035,0.409730256,-0.025054011,-1.273337841,0.505159259,0.042546511,-0.763006926,0.643599749,0.187137708,-1.081502795,0.521760404,0.125620335,28_Jun_2023_08_53
1,0,5,6,33,4,4,14,2,102,7,49,5,18,154,34,-0.740937591,0.410691381,-0.022550154,-1.254315138,0.493460566,-0.012336507,-0.764199436,0.641762972,0.191881523,-1.075671434,0.513925493,0.095081471,28_Jun_2023_08_53
0,1,2,9,38,5,9,12,2,107,6,45,7,16,158,34,-0.741363883,0.411535323,-0.020192154,-1.227125645,0.487180918,-0.068650782,-0.767207801,0.639978051,0.195325583,-1.065731049,0.509082139,0.063530207,28_Jun_2023_08_53
0,0,0,9,41,2,6,14,5,91,6,35,11,20,155,29,-0.385259181,-0.024320124,0.166158631,1.616659403,-1.318298697,0.304623365,1.098027825,-0.055715635,0.030970028,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,0,13,58,3,2,13,4,92,10,30,10,12,166,26,-0.73808533,0.411868215,-0.017684421,-1.166007042,0.484748721,-0.158111185,-0.775774658,0.637479424,0.196597204,-1.042430639,0.50545007,0.010502062,28_Jun_2023_08_53
1,0,1,10,42,3,8,12,3,86,11,27,11,15,155,27,-0.735933006,0.412065983,-0.017038606,-1.131127238,0.489513308,-0.196045935,-0.780784547,0.636716545,0.194978684,-1.029212832,0.509139359,-0.013352169,28_Jun_2023_08_53
7,0,4,9,55,4,5,11,2,98,10,25,5,14,151,24,-0.734452307,0.412054688,-0.01633581,-1.096562505,0.497154444,-0.225972623,-0.784791827,0.6357463,0.194470122,-1.015900731,0.51340723,-0.032466844,28_Jun_2023_08_53
0,4,1,8,74,3,9,13,3,88,6,17,8,9,128,21,-0.732943594,0.412076324,-0.015801318,-1.057049751,0.504959524,-0.252519071,-0.788380444,0.635332584,0.193470731,-1.001497388,0.518831134,-0.048894294,28_Jun_2023_08_53
0,0,11,7,79,7,5,14,2,89,9,14,11,13,121,16,-0.731817603,0.412100703,-0.015271081,-1.003936052,0.508446872,-0.273590982,-0.790642619,0.635343492,0.192641467,-0.986367702,0.524176776,-0.062691525,28_Jun_2023_08_53
0,16,0,10,68,6,10,11,3,85,11,18,10,13,140,20,-0.731886387,0.411933213,-0.014397536,-0.955806732,0.509328842,-0.282236755,-0.792942226,0.63498503,0.192113638,-0.973123372,0.525689125,-0.07160309,28_Jun_2023_08_53
4,1,0,3,83,10,8,13,3,96,9,19,11,12,115,18,-0.732337415,0.411772877,-0.013416364,-0.914634168,0.513960004,-0.284825683,-0.795509517,0.634263635,0.191728175,-0.959904253,0.526171088,-0.079158768,28_Jun_2023_08_53
0,1,3,3,61,8,10,17,2,92,11,22,6,13,122,19,-0.731752455,0.411777318,-0.012650786,-0.882297754,0.519313753,-0.284685731,-0.797373593,0.633749366,0.191075996,-0.949001729,0.528084874,-0.085747197,28_Jun_2023_08_53
0,0,2,2,61,5,9,24,3,105,10,17,11,11,114,18,-0.731041729,0.411721259,-0.011833227,-0.855069518,0.520627022,-0.28052026,-0.79845196,0.633561075,0.190747008,-0.940403521,0.530852079,-0.089931801,28_Jun_2023_08_53
0,0,5,3,61,6,6,24,5,103,11,23,10,13,116,22,-0.730528235,0.411877245,-0.011192557,-0.83305335,0.521299601,-0.274932146,-0.798756659,0.633569896,0.190883532,-0.932292283,0.531835318,-0.092031956,28_Jun_2023_08_53
1,0,1,3,56,8,4,18,2,105,9,24,8,11,119,20,-0.385298252,-0.024308143,0.166175276,1.616659403,-1.318298697,0.304623365,1.098025918,-0.055782001,0.031013425,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,4,3,65,3,10,16,5,105,10,20,11,14,120,23,-0.730289221,0.411723197,-0.009319093,-0.819385707,0.520695686,-0.264179647,-0.79716295,0.633218884,0.192769647,-0.929012477,0.527944982,-0.089125834,28_Jun_2023_08_53
0,0,2,3,45,0,13,15,3,101,10,23,10,12,113,23,-0.730259359,0.411659002,-0.008719994,-0.828246117,0.518030226,-0.264527857,-0.79553926,0.633072376,0.193989977,-0.933439493,0.527638853,-0.086645871,28_Jun_2023_08_53
0,3,0,3,31,4,13,14,2,106,11,20,7,5,108,19,-0.385271668,-0.024341507,0.166143507,1.616659403,-1.318298697,0.304623365,1.098064184,-0.055691667,0.031031504,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,14,2,2,27,8,7,14,0,110,9,25,12,8,112,21,-0.731395841,0.411318451,-0.00874056,-0.863514125,0.513986945,-0.271467358,-0.79313314,0.632926464,0.195179999,-0.947525084,0.526737392,-0.080769524,28_Jun_2023_08_53
1,1,4,2,24,9,5,15,2,115,10,23,11,10,101,20,-0.732505023,0.411083549,-0.009199752,-0.887018502,0.511840761,-0.272989988,-0.792530239,0.632747948,0.195591331,-0.957730591,0.525102258,-0.076325513,28_Jun_2023_08_53
0,0,4,2,16,5,11,13,4,114,7,25,10,13,98,26,-0.385267317,-0.024313038,0.166161686,1.616659403,-1.318298697,0.304623365,1.098080397,-0.055694927,0.031004634,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,3,5,13,7,5,11,2,115,11,21,9,9,103,30,-0.73389864,0.410430193,-0.01091086,-0.944203258,0.509301603,-0.268207252,-0.790705323,0.631882012,0.195120454,-0.983286381,0.521427691,-0.063179195,28_Jun_2023_08_53
0,16,2,0,13,6,8,14,0,103,11,24,14,11,105,29,-0.734732985,0.410476983,-0.012210507,-0.978714287,0.510944664,-0.26208356,-0.789055765,0.631760657,0.195000619,-0.997881234,0.522012591,-0.053929459,28_Jun_2023_08_53
4,0,2,4,10,7,7,12,2,104,11,29,11,10,112,29,-0.385267556,-0.024308536,0.166154534,1.616659403,-1.318298697,0.304623365,1.09812057,-0.055701498,0.030986795,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
10,0,10,0,17,5,9,10,0,101,10,32,10,13,110,32,-0.735008955,0.410752743,-0.014672136,-1.057384729,0.509973764,-0.235242635,-0.784933567,0.631730318,0.193900928,-1.029384017,0.518370569,-0.027988786,28_Jun_2023_08_53
0,0,2,5,18,6,9,14,3,100,8,29,10,13,113,36,-0.735130131,0.410749078,-0.015647503,-1.094975948,0.506355762,-0.213576257,-0.783149719,0.631504774,0.192803562,-1.043479443,0.51544106,-0.011448449,28_Jun_2023_08_53
1,0,1,2,13,3,8,19,1,98,11,27,12,15,107,34,-0.385293096,-0.02428481,0.16613616,1.616659403,-1.318298697,0.304623365,1.098093629,-0.055768337,0.030970657,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,2,2,16,5,6,19,5,85,11,34,13,14,111,31,-0.735865414,0.410913795,-0.01772845,-1.160436869,0.50745368,-0.158455551,-0.779256463,0.631915212,0.191687465,-1.067989826,0.513205111,0.028076477,28_Jun_2023_08_53
0,0,2,4,19,5,8,17,1,91,10,35,13,13,119,30,-0.385250658,-0.024320243,0.166141748,1.616659403,-1.318298697,0.304623365,1.098079085,-0.055709198,0.030984867,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,3,4,21,5,53,18,2,90,6,34,12,11,109,35,-0.739565849,0.412160903,-0.017723063,-1.216927052,0.510329962,-0.088835903,-0.775901258,0.631600678,0.195210397,-1.082516074,0.512386203,0.069852382,28_Jun_2023_08_53
1,0,3,1,8,7,2,21,1,86,8,31,11,7,109,41,-0.741049826,0.412840456,-0.017058367,-1.24023807,0.51156652,-0.049413513,-0.773933113,0.631862462,0.197808802,-1.087948084,0.511787415,0.092814296,28_Jun_2023_08_53
0,1,2,0,18,2,2,22,0,100,6,34,9,13,107,41,-0.385284394,-0.024332302,0.166157395,1.616659403,-1.318298697,0.304623365,1.098115563,-0.055706754,0.030975306,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,0,4,8,10,11,19,0,100,10,32,9,11,105,39,-0.742620766,0.41217646,-0.018780928,-1.273441792,0.515075028,0.041072622,-0.769793749,0.634629726,0.194282055,-1.093062043,0.512555301,0.143982768,28_Jun_2023_08_53
0,1,9,6,7,0,6,18,11,102,6,30,15,10,105,41,-0.744347095,0.411317855,-0.020483628,-1.283183336,0.517437577,0.090595901,-0.767980576,0.636256695,0.191470817,-1.091868877,0.51382339,0.170507401,28_Jun_2023_08_53
1,0,2,6,4,6,2,20,1,105,7,24,14,12,101,38,-0.385262609,-0.024337895,0.166151673,1.616659403,-1.318298697,0.304623365,1.098065138,-0.055686422,0.030998096,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
9,1,0,2,14,7,5,20,0,110,8,26,15,11,98,36,-0.748273194,0.409449935,-0.023147665,-1.283729434,0.518493593,0.177590504,-0.764471591,0.638558924,0.186856613,-1.081264138,0.514002323,0.215855435,28_Jun_2023_08_53
0,0,1,2,12,2,0,25,2,115,8,23,13,15,98,37,-0.749776602,0.408477277,-0.024701921,-1.277634263,0.515922368,0.219409376,-0.763545871,0.639694452,0.184164762,-1.07280767,0.511761069,0.235866651,28_Jun_2023_08_53
