time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1169.91,5.71,0.79,1.92,-0.28,-0.7,0.65,0.16,0.55,-0.29,0,0,0,0,202,365,69,247,0,2
1170.02,0.61,-0.44,0.89,-0.27,-0.7,0.65,0.16,0.55,-0.29,0,0,0,1,202,368,70,256,0,2
1170.12,3.87,0.58,1.17,-0.27,-0.69,0.66,0.16,0.55,-0.29,0,0,0,0,204,367,70,252,0,2
1170.23,4.69,-0.17,2.18,-0.27,-0.7,0.66,0.16,0.55,-0.28,0,0,0,0,204,368,70,253,0,2
1170.33,6.15,0.17,1.64,-0.27,-0.71,0.66,0.16,0.55,-0.28,0,0,0,0,204,368,69,252,0,2
1170.44,5.46,0.91,0.35,-0.28,-0.69,0.65,0.16,0.55,-0.28,0,0,0,0,203,368,68,257,0,2
1170.54,2.26,-0.13,0.76,-0.27,-0.69,0.63,0.16,0.55,-0.29,0,0,0,0,200,368,69,261,0,2
1170.65,2.91,0.88,0.49,-0.27,-0.69,0.65,0.16,0.56,-0.29,0,0,0,0,200,368,70,254,0,2
1170.75,3.44,0.1,2.43,-0.27,-0.71,0.67,0.16,0.55,-0.29,0,0,0,0,200,368,70,252,0,2
1170.86,7.65,1.56,2.13,-0.27,-0.69,0.67,0.16,0.55,-0.28,0,1,0,0,198,369,73,258,0,2
1170.96,3.38,-0.12,0.76,-0.28,-0.67,0.64,0.16,0.55,-0.29,0,0,0,0,198,369,73,253,0,2
1171.07,0.09,-4.12,5.17,-0.27,-0.7,0.67,0.16,0.55,-0.29,0,0,0,0,201,369,75,240,0,2
1171.18,3.85,-2.51,1.94,-0.27,-0.71,0.65,0.16,0.55,-0.29,0,0,0,0,200,366,76,229,0,2
1171.28,2.73,0.28,1.72,-0.26,-0.69,0.62,0.16,0.55,-0.29,0,0,0,0,198,361,76,225,0,2
1171.39,8.24,2.36,4.11,-0.26,-0.7,0.64,0.16,0.55,-0.28,0,0,0,0,197,362,75,220,0,2
1171.49,6.31,1.71,3.87,-0.27,-0.73,0.65,0.17,0.55,-0.29,1,0,0,0,197,365,76,219,0,2
1171.6,6.92,1.61,0.73,-0.27,-0.72,0.65,0.17,0.55,-0.29,0,0,0,0,198,367,77,225,0,2
1171.7,2.27,0.45,-0.91,-0.25,-0.68,0.64,0.17,0.55,-0.28,0,0,0,0,200,368,77,222,1,2
1171.81,1.86,-1.12,3.46,-0.25,-0.71,0.64,0.16,0.55,-0.28,0,0,0,0,199,369,76,223,0,2
1171.91,3.73,-0.67,2.07,-0.27,-0.73,0.64,0.17,0.55,-0.29,0,0,0,0,195,369,75,231,0,2
1172.02,4.75,-0.23,0.17,-0.27,-0.71,0.63,0.17,0.55,-0.28,0,0,0,0,184,367,73,238,0,2
1172.12,4.3,-0.89,0.75,-0.26,-0.7,0.63,0.17,0.55,-0.29,0,0,0,0,191,367,73,240,0,2
1172.23,0.45,-1.98,2.44,-0.24,-0.71,0.64,0.16,0.55,-0.29,1,0,0,1,194,369,74,242,0,2
1172.34,4.16,1.28,2.82,-0.26,-0.72,0.64,0.16,0.55,-0.29,0,0,0,0,196,372,76,244,0,2
1172.44,5.14,2.16,2.25,-0.26,-0.72,0.64,0.17,0.55,-0.29,0,0,0,0,201,373,76,242,0,2
1172.55,5.91,-0.44,1.18,-0.26,-0.72,0.65,0.17,0.55,-0.29,0,0,0,0,202,371,76,242,0,2
1172.65,2.21,-0.88,0.25,-0.25,-0.7,0.63,0.17,0.55,-0.28,0,0,0,0,201,372,76,243,0,2
1172.76,3.33,0.23,1.9,-0.25,-0.71,0.64,0.17,0.55,-0.28,0,0,0,0,201,370,76,235,0,2
1172.86,4.05,-0.28,1.53,-0.25,-0.72,0.63,0.17,0.55,-0.29,0,0,1,0,202,366,75,234,0,2
1172.97,3.31,1.54,2.26,-0.26,-0.71,0.64,0.17,0.55,-0.29,0,0,0,0,201,369,73,243,0,2
1173.07,3.54,0.3,1.81,-0.26,-0.72,0.65,0.17,0.55,-0.28,0,0,0,0,200,369,75,235,1,2
1173.18,5.19,0.26,2.49,-0.26,-0.71,0.66,0.17,0.55,-0.29,0,0,0,0,200,368,75,233,0,2
1173.29,3.52,-1.64,1.94,-0.25,-0.72,0.64,0.17,0.55,-0.29,0,0,1,0,198,365,75,222,0,2
1173.39,2.47,-0.05,1.91,-0.26,-0.72,0.63,0.17,0.54,-0.29,0,0,0,0,200,363,76,225,0,2
1173.5,4.74,0.22,0.56,-0.23,-0.72,0.63,0.17,0.55,-0.29,0,0,0,0,202,363,76,222,1,2
1173.6,3.73,1,0.61,-0.27,-0.71,0.62,0.17,0.55,-0.28,0,0,0,0,207,366,76,220,0,2
1173.71,3.83,2.76,1.64,-0.25,-0.69,0.63,0.17,0.55,-0.28,0,0,0,0,208,367,76,229,0,2
1173.81,-0.03,-0.52,0.74,-0.26,-0.71,0.65,0.17,0.55,-0.28,0,0,1,0,217,368,74,223,0,2
1173.92,0.83,-0.13,0.36,-0.26,-0.72,0.65,0.17,0.54,-0.29,0,0,0,0,229,371,78,224,1,2
1174.02,1.84,-0.82,0.24,-0.25,-0.71,0.64,0.17,0.54,-0.28,0,0,0,0,234,375,78,224,0,2
1174.13,2.66,0.11,1.95,-0.24,-0.7,0.64,0.17,0.55,-0.29,0,0,0,0,236,375,79,224,0,2
1174.23,4.03,0.56,2.7,-0.25,-0.71,0.64,0.17,0.55,-0.28,0,0,0,0,235,371,77,224,0,2
1174.34,3.11,0,2.46,-0.25,-0.72,0.65,0.17,0.55,-0.29,0,0,0,0,226,370,77,225,0,2
1174.45,6.25,0.69,3.18,-0.26,-0.73,0.65,0.17,0.55,-0.29,0,0,0,0,229,369,76,225,0,2
1174.55,4.17,0.3,2.9,-0.25,-0.71,0.64,0.17,0.55,-0.28,0,0,0,0,228,370,74,223,0,2
