time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1222.31,2.97,-2.14,1.60,-0.43,-0.78,0.47,-0.24,0.60,0.07,0,0,236,380,285,563,464,457,0,1
1222.41,3.21,-0.23,0.52,-0.42,-0.78,0.47,-0.24,0.60,0.07,0,0,236,379,278,564,465,456,0,1
1222.52,4.43,0.26,1.01,-0.42,-0.76,0.47,-0.24,0.60,0.07,0,0,236,381,278,562,464,454,0,1
1222.62,4.26,-0.23,2.00,-0.42,-0.77,0.48,-0.24,0.60,0.07,0,0,237,379,278,565,464,454,0,1
1222.73,5.12,0.63,1.39,-0.42,-0.79,0.49,-0.24,0.60,0.08,0,0,236,379,278,565,464,450,0,1
1222.83,4.90,-0.04,0.52,-0.40,-0.78,0.49,-0.24,0.60,0.07,0,0,237,381,283,564,466,455,0,1
1222.94,3.63,-0.60,1.66,-0.43,-0.79,0.48,-0.24,0.60,0.08,0,0,239,380,282,565,466,456,0,1
1223.04,3.31,0.80,1.01,-0.43,-0.76,0.46,-0.24,0.60,0.07,0,0,239,380,278,565,466,455,0,1
1223.15,4.51,-0.06,0.73,-0.42,-0.77,0.48,-0.24,0.60,0.08,0,0,240,380,277,562,465,456,0,1
1223.26,3.30,0.50,1.39,-0.42,-0.76,0.46,-0.24,0.60,0.07,0,0,241,379,278,562,466,455,0,1
1223.36,4.68,0.56,2.07,-0.42,-0.78,0.48,-0.24,0.60,0.08,0,0,241,379,278,563,465,452,0,1
1223.47,2.69,-0.72,2.04,-0.43,-0.77,0.47,-0.24,0.59,0.07,0,0,240,378,278,563,465,449,0,1
1223.57,4.22,0.38,-0.18,-0.41,-0.77,0.47,-0.24,0.60,0.07,0,0,240,376,278,562,465,445,0,1
1223.68,1.24,-0.31,2.33,-0.43,-0.77,0.46,-0.24,0.60,0.08,0,0,241,379,278,564,466,453,0,1
1223.78,4.13,0.25,0.10,-0.42,-0.78,0.47,-0.24,0.60,0.08,0,0,241,377,277,565,467,454,0,1
1223.89,3.82,-0.38,0.22,-0.42,-0.78,0.48,-0.24,0.60,0.07,0,0,241,376,277,564,465,455,0,1
1223.99,2.53,-1.92,2.00,-0.43,-0.77,0.47,-0.24,0.60,0.08,0,0,241,376,276,564,466,452,0,1
1224.10,3.26,-0.25,-0.25,-0.43,-0.77,0.48,-0.24,0.60,0.08,0,0,238,374,276,563,466,452,0,1
1224.20,4.00,-0.56,2.35,-0.41,-0.77,0.47,-0.24,0.59,0.08,0,0,238,374,275,564,464,447,0,1
1224.31,5.35,0.52,2.93,-0.43,-0.78,0.48,-0.24,0.60,0.08,0,0,239,374,276,564,464,444,0,1
1224.42,5.05,-0.35,2.02,-0.42,-0.80,0.48,-0.23,0.60,0.08,0,0,240,375,276,564,465,442,0,1
