time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1108.6,3.05,-0.32,1.28,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,83,395,46,208,0,0
1108.71,3.62,0.25,1.41,0.37,0.22,0.86,-0.14,0.27,-0.49,0,0,0,1,82,395,46,209,0,0
1108.81,2.7,-0.11,1.08,0.38,0.2,0.86,-0.14,0.27,-0.48,1,0,0,0,78,398,47,212,0,0
1108.92,3.13,0.25,1.1,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,70,399,47,212,0,0
1109.02,3.49,0.23,1.17,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,1,67,397,50,212,0,0
1109.13,3.33,-0.28,1.43,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,0,1,64,394,49,209,0,0
1109.23,2.72,-0.17,1.16,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,62,393,48,208,0,0
1109.34,3.39,-0.2,1.31,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,57,392,50,207,0,0
1109.45,2.91,0.11,1.22,0.38,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,56,393,47,207,1,0
1109.55,3.88,-0.18,1.55,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,60,394,52,209,0,0
1109.66,3.56,0.08,1.26,0.37,0.22,0.85,-0.14,0.26,-0.49,0,0,0,0,60,395,50,209,0,0
1109.76,3.85,0,1.32,0.37,0.21,0.86,-0.15,0.26,-0.5,0,0,0,0,61,396,51,209,0,0
1109.87,2.75,-0.11,1.55,0.37,0.22,0.86,-0.14,0.27,-0.49,0,0,0,0,61,396,49,208,0,0
1109.97,3.86,0.17,1.49,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,62,394,49,208,0,0
1110.08,3.12,-0.06,1.3,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,61,394,48,208,0,0
1110.19,3.55,-0.15,1.27,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,61,392,47,207,0,0
1110.29,3.45,0.55,1.35,0.38,0.21,0.87,-0.14,0.26,-0.49,0,0,0,0,62,393,47,208,0,0
1110.4,3.97,-0.04,1.37,0.37,0.21,0.85,-0.14,0.27,-0.49,0,0,0,0,61,396,49,209,0,0
1110.5,3.47,-0.13,1.43,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,61,395,49,209,0,0
1110.61,3.54,0.05,1.3,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,56,394,45,208,0,0
1110.71,3.32,0.18,1.34,0.37,0.22,0.86,-0.14,0.26,-0.48,0,0,0,0,54,393,42,207,1,0
1110.82,3.89,0.17,1.19,0.38,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,53,393,40,208,0,0
1110.92,3.22,0.27,1.45,0.37,0.22,0.86,-0.14,0.27,-0.48,0,0,1,0,45,391,39,205,0,0
1111.03,3.46,0.41,1.46,0.37,0.22,0.86,-0.14,0.27,-0.49,0,0,0,0,42,389,39,204,0,0
1111.13,3.75,-0.24,0.93,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,41,390,39,205,0,0
1111.24,3.37,0.02,1.15,0.37,0.21,0.87,-0.14,0.26,-0.49,0,0,1,0,55,393,47,208,0,0
1111.34,3.16,0.14,1.03,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,61,393,46,211,1,0
1111.45,4.61,0.52,1.37,0.37,0.21,0.85,-0.14,0.26,-0.49,0,0,1,0,66,395,46,213,0,0
1111.56,3.79,-0.09,1.39,0.37,0.21,0.85,-0.14,0.27,-0.49,0,0,0,1,71,397,47,213,0,0
1111.66,4.02,0.11,1.1,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,81,397,47,213,0,0
1111.77,4.21,0.02,1.26,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,89,398,49,214,0,0
1111.87,3.84,0.54,1.18,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,94,399,52,229,0,0
1111.98,3.96,0.13,1.05,0.37,0.21,0.86,-0.14,0.27,-0.5,0,0,0,0,95,399,53,221,0,0
1112.08,3.84,-0.02,1.12,0.38,0.2,0.86,-0.14,0.26,-0.49,0,0,0,0,98,402,54,235,0,0
1112.19,2.05,0,1.41,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,98,400,51,216,0,0
1112.3,4.3,0.19,1.36,0.37,0.21,0.87,-0.14,0.27,-0.49,0,0,1,0,92,397,49,213,0,0
1112.4,3.18,0,1.45,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,80,396,47,212,0,0
1112.51,2.97,-0.08,1.33,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,72,392,44,210,0,0
1112.61,3.23,-0.28,1.23,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,67,389,45,209,0,0
1112.72,3.12,-0.08,1.2,0.37,0.21,0.85,-0.14,0.26,-0.49,0,0,0,1,62,388,43,207,0,0
1112.82,3.16,-0.28,1.37,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,65,391,44,208,0,0
