S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
27,44,15,0,10,11,2,0,1,4,0,3,2,1,0,3,1,9,4,4,31,49,14,16,3,1,5,0,0.08985880762338638,-0.16760915517807007,0.12309250235557556,-0.17463752627372742,-0.326762855052948,0.5636244416236877,0.010403532534837723,-0.4487892687320709,0.3106067180633545,-0.08109025657176971,-0.14064466953277588,0.2222510725259781,29_Jan_2024_11_11
24,41,11,1,11,1,6,1,2,3,0,0,2,0,0,0,3,5,5,6,33,53,8,16,4,2,4,0,0.08986587077379227,-0.16760917007923126,0.12311908602714539,-0.1746586412191391,-0.32677575945854187,0.5636203289031982,0.010362496599555016,-0.44880497455596924,0.31058889627456665,-0.08111009001731873,-0.14065860211849213,0.22223854064941406,29_Jan_2024_11_11
23,43,12,2,11,0,2,0,0,3,0,1,0,2,0,1,3,11,4,2,34,53,9,19,3,2,12,1,0.08985255658626556,-0.16760367155075073,0.12310262024402618,-0.17468734085559845,-0.3267969787120819,0.5636172890663147,0.010303049348294735,-0.44882932305336,0.310558557510376,-0.08112453669309616,-0.1406831592321396,0.2222285270690918,29_Jan_2024_11_11
25,45,14,0,11,0,1,0,0,0,1,0,0,0,1,0,6,10,4,4,33,51,8,18,6,1,0,0,0.08982685953378677,-0.16761747002601624,0.12308758497238159,-0.17470577359199524,-0.32681116461753845,0.5636146068572998,0.01026424765586853,-0.44884228706359863,0.31053879857063293,-0.08114739507436752,-0.14069300889968872,0.22221839427947998,29_Jan_2024_11_11
21,41,10,0,9,1,1,0,0,6,0,4,0,5,0,0,2,9,7,5,31,52,4,18,3,2,4,0,0.08982577919960022,-0.16762632131576538,0.12309852987527847,-0.17473559081554413,-0.32684752345085144,0.563614547252655,0.010206600651144981,-0.44885390996932983,0.3105069398880005,-0.08118083328008652,-0.14070814847946167,0.2222050577402115,29_Jan_2024_11_11
22,44,13,0,9,13,3,0,0,2,0,1,0,0,0,4,0,11,6,5,29,48,8,19,7,2,6,0,0.08983102440834045,-0.16763119399547577,0.12312562763690948,-0.1747564971446991,-0.326860249042511,0.56360924243927,0.010170836001634598,-0.4488609731197357,0.3104872405529022,-0.0812046229839325,-0.1407182663679123,0.22219599783420563,29_Jan_2024_11_11
22,43,11,0,11,0,3,0,0,4,0,5,1,1,1,9,0,10,4,5,30,48,8,17,4,4,4,0,0.08982592076063156,-0.16763079166412354,0.12312661856412888,-0.17477628588676453,-0.32685527205467224,0.5635948181152344,0.01011835690587759,-0.44887521862983704,0.3104551136493683,-0.08123791962862015,-0.14072607457637787,0.22217342257499695,29_Jan_2024_11_11
23,43,14,0,7,0,1,0,0,5,1,2,2,1,4,1,3,11,5,8,29,51,13,20,2,1,10,8,0.08981464058160782,-0.1676415652036667,0.12313006073236465,-0.17478984594345093,-0.32686305046081543,0.5635861754417419,0.010084347799420357,-0.44888830184936523,0.31043270230293274,-0.0812566876411438,-0.14072878658771515,0.22215551137924194,29_Jan_2024_11_11
26,44,14,0,7,5,0,15,0,3,2,2,0,2,0,0,3,9,4,5,32,53,7,15,1,0,4,0,0.08979620784521103,-0.16769079864025116,0.12310910224914551,-0.1748030185699463,-0.32687267661094666,0.5635735988616943,0.010037509724497795,-0.44891357421875,0.31039461493492126,-0.0812835544347763,-0.14074276387691498,0.22212272882461548,29_Jan_2024_11_11
22,41,12,0,11,0,4,1,1,4,1,1,0,2,0,4,4,8,2,1,33,52,9,17,3,2,10,0,0.08977840095758438,-0.16769644618034363,0.12311379611492157,-0.17480435967445374,-0.3268818259239197,0.5635654330253601,0.010005916468799114,-0.4489518105983734,0.31035420298576355,-0.08131358027458191,-0.14076116681098938,0.22208543121814728,29_Jan_2024_11_11
22,41,10,1,9,0,1,1,4,4,3,1,1,2,8,0,6,9,4,4,32,54,7,15,2,1,5,0,0.08977916836738586,-0.16767056286334991,0.12312346696853638,-0.17480354011058807,-0.3268865942955017,0.5635566115379333,0.009989448823034763,-0.4489850401878357,0.3103254735469818,-0.08133868128061295,-0.1407770961523056,0.22205772995948792,29_Jan_2024_11_11
22,43,12,0,11,0,1,0,1,6,0,3,2,0,0,1,3,8,4,2,33,52,6,20,2,2,4,0,0.08971120417118073,-0.1676967740058899,0.12308862805366516,-0.17479613423347473,-0.3268783688545227,0.5635393857955933,0.009967038407921791,-0.44903242588043213,0.31028395891189575,-0.08137987554073334,-0.1407826840877533,0.22201892733573914,29_Jan_2024_11_11
28,41,13,0,10,5,4,1,6,4,0,1,3,2,7,0,3,7,3,3,33,52,9,18,3,1,9,0,0.08967948704957962,-0.16767176985740662,0.12308917939662933,-0.17479342222213745,-0.32686546444892883,0.5635284781455994,0.009942905977368355,-0.4490633010864258,0.3102511167526245,-0.08140525966882706,-0.14077085256576538,0.22199329733848572,29_Jan_2024_11_11
23,42,14,0,11,0,1,0,0,12,0,1,0,0,0,0,2,4,3,3,32,52,5,21,2,2,5,0,0.0897209569811821,-0.16764530539512634,0.1231323704123497,-0.17480699717998505,-0.32686927914619446,0.5635077357292175,0.009912339970469475,-0.4491029679775238,0.3102097809314728,-0.08143717795610428,-0.14075690507888794,0.22196252644062042,29_Jan_2024_11_11
21,41,13,0,11,3,0,6,0,2,0,1,0,0,0,0,2,8,2,0,33,53,8,18,5,6,4,0,0.08967998623847961,-0.16764186322689056,0.12311165034770966,-0.17481037974357605,-0.3268573582172394,0.5634980797767639,0.009898382239043713,-0.4491257965564728,0.31018778681755066,-0.08145494014024734,-0.1407504826784134,0.22194550931453705,29_Jan_2024_11_11
24,44,14,0,10,0,2,0,2,5,0,5,1,2,1,0,2,12,4,1,32,52,7,19,3,1,4,0,0.08968568593263626,-0.16764220595359802,0.12312833964824677,-0.1748349815607071,-0.3268646001815796,0.5634788870811462,0.009882251732051373,-0.4491546154022217,0.3101637661457062,-0.08147917687892914,-0.1407434344291687,0.22192665934562683,29_Jan_2024_11_11
19,41,14,1,10,0,0,0,0,0,0,0,0,6,0,0,0,8,4,5,31,51,6,18,4,1,7,1,0.08967345207929611,-0.16765087842941284,0.1231200248003006,-0.17483648657798767,-0.32683852314949036,0.5634728074073792,0.009873932227492332,-0.4491707980632782,0.3101499378681183,-0.08149313926696777,-0.14073991775512695,0.22191476821899414,29_Jan_2024_11_11
25,45,13,0,10,2,2,0,1,1,0,0,0,0,1,1,5,8,0,8,33,53,12,18,2,1,5,0,0.08965906500816345,-0.16766177117824554,0.12312724441289902,-0.17484846711158752,-0.3268069624900818,0.5634586811065674,0.0098615363240242,-0.4491916298866272,0.31013303995132446,-0.08151959627866745,-0.14073556661605835,0.22189295291900635,29_Jan_2024_11_11
19,41,10,1,11,0,3,2,0,3,0,2,0,1,0,1,1,11,4,0,33,53,8,17,4,2,5,0,0.08961407840251923,-0.16767938435077667,0.12310763448476791,-0.17487230896949768,-0.3267822265625,0.5634401440620422,0.009838330559432507,-0.4492066204547882,0.31011998653411865,-0.08156916499137878,-0.14073333144187927,0.2218603491783142,29_Jan_2024_11_11
22,37,20,0,9,0,1,0,2,3,0,1,0,2,8,0,1,8,5,1,33,52,9,19,2,1,4,0,0.08959541469812393,-0.1676667034626007,0.12312240153551102,-0.1748904436826706,-0.3267660140991211,0.5634246468544006,0.009821362793445587,-0.4492153823375702,0.31011009216308594,-0.08160922676324844,-0.1407306045293808,0.22183482348918915,29_Jan_2024_11_11
24,39,13,1,10,0,3,3,2,6,0,3,1,1,0,0,2,10,10,7,29,50,8,18,4,2,2,0,0.08956758677959442,-0.16767768561840057,0.1231088638305664,-0.17492085695266724,-0.32674387097358704,0.5633977651596069,0.009791059419512749,-0.4492337107658386,0.31008780002593994,-0.08167384564876556,-0.14072659611701965,0.22179380059242249,29_Jan_2024_11_11
20,41,13,7,13,1,3,1,0,6,0,1,8,2,1,0,4,9,5,4,34,54,8,15,3,1,5,2,0.0895264521241188,-0.16769848763942719,0.12308762967586517,-0.17494407296180725,-0.3267196714878082,0.5633640289306641,0.009770979173481464,-0.44924673438072205,0.31007134914398193,-0.08171676099300385,-0.14072324335575104,0.22176221013069153,29_Jan_2024_11_11
24,44,14,1,9,0,7,0,1,0,0,0,0,0,0,0,1,7,3,2,32,52,10,18,5,8,3,0,0.08950822055339813,-0.16768784821033478,0.12311384826898575,-0.1749788522720337,-0.326687216758728,0.5633100867271423,0.0097378334030509,-0.44925856590270996,0.31004655361175537,-0.0817791298031807,-0.140742689371109,0.22169098258018494,29_Jan_2024_11_11
24,45,14,0,9,1,1,0,0,0,0,0,0,1,0,0,2,7,5,0,32,55,10,19,2,0,6,0,0.08949566632509232,-0.1677154153585434,0.12310215085744858,-0.17500431835651398,-0.3266695439815521,0.5632755756378174,0.009713565930724144,-0.44926026463508606,0.3100265860557556,-0.0818190649151802,-0.14075897634029388,0.22164534032344818,29_Jan_2024_11_11
22,38,13,0,9,0,4,0,0,0,0,0,1,0,0,0,2,5,5,2,30,52,6,13,3,1,5,1,0.08938998728990555,-0.1677117496728897,0.12305396050214767,-0.1750440001487732,-0.32664212584495544,0.5632228255271912,0.009680415503680706,-0.44926366209983826,0.3099922239780426,-0.08188577741384506,-0.14077885448932648,0.22157081961631775,29_Jan_2024_11_11
22,43,14,0,9,0,3,0,0,3,1,4,2,1,0,0,2,9,4,2,32,52,9,19,3,0,4,0,0.0893230065703392,-0.16769498586654663,0.1230221688747406,-0.17507138848304749,-0.32663029432296753,0.563190758228302,0.00965971127152443,-0.44926032423973083,0.3099649250507355,-0.08193327486515045,-0.14078713953495026,0.22151918709278107,29_Jan_2024_11_11
22,40,14,1,10,1,4,0,1,4,0,2,1,0,0,0,0,6,4,0,31,51,9,17,2,3,6,3,0.08933348953723907,-0.16769453883171082,0.12303908914327621,-0.17512206733226776,-0.32661354541778564,0.5631498694419861,0.009631199762225151,-0.44925227761268616,0.30992719531059265,-0.08199221640825272,-0.1408119648694992,0.221449077129364,29_Jan_2024_11_11
21,42,13,0,13,0,5,1,4,1,0,5,0,1,0,0,1,6,5,4,36,53,7,13,3,1,4,1,0.08927678316831589,-0.16775394976139069,0.1229897141456604,-0.17516887187957764,-0.3265953063964844,0.5631240010261536,0.009612299501895905,-0.4492438733577728,0.3099079430103302,-0.08202548325061798,-0.140838623046875,0.22141070663928986,29_Jan_2024_11_11
23,41,14,0,10,0,9,0,1,3,1,10,0,0,0,0,2,13,5,3,32,51,5,15,3,1,5,0,0.0892719030380249,-0.16774098575115204,0.12299293279647827,-0.17524507641792297,-0.32658541202545166,0.5630965232849121,0.009587362408638,-0.4492294490337372,0.30988383293151855,-0.08207541704177856,-0.14087823033332825,0.22135742008686066,29_Jan_2024_11_11
22,40,12,0,11,0,2,0,0,2,0,0,0,3,0,0,1,6,5,2,33,52,6,15,3,1,7,0,0.08925087749958038,-0.16779492795467377,0.12297511845827103,-0.1753096580505371,-0.3265925943851471,0.5630728602409363,0.009570054709911346,-0.4492177963256836,0.30987027287483215,-0.08211061358451843,-0.1409066617488861,0.22131966054439545,29_Jan_2024_11_11
23,41,12,4,11,0,4,1,0,2,0,1,1,2,0,1,0,12,6,4,28,47,8,18,6,8,5,0,0.08924772590398788,-0.16787834465503693,0.12294578552246094,-0.17541241645812988,-0.3266192078590393,0.5630359649658203,0.009540366940200329,-0.44920089840888977,0.3098546862602234,-0.08216503262519836,-0.1409473717212677,0.22126510739326477,29_Jan_2024_11_11
19,41,11,1,11,0,3,0,0,3,0,12,2,5,0,1,4,8,5,2,32,52,8,18,3,1,5,0,0.08923150599002838,-0.16788125038146973,0.1229528859257698,-0.17546813189983368,-0.32662051916122437,0.5630236864089966,0.009516220539808273,-0.44918325543403625,0.30984601378440857,-0.08220253139734268,-0.14096316695213318,0.22123777866363525,29_Jan_2024_11_11
21,40,12,0,9,1,2,0,0,2,0,0,1,0,0,0,4,11,6,3,32,54,7,13,2,2,8,2,0.08921223878860474,-0.1678842157125473,0.12295876443386078,-0.17553678154945374,-0.3265993595123291,0.563012421131134,0.009481800720095634,-0.4491601884365082,0.30985453724861145,-0.0822606086730957,-0.140981063246727,0.2212085723876953,29_Jan_2024_11_11
25,43,14,0,7,0,2,1,5,1,0,0,0,0,0,0,2,10,5,6,31,51,4,22,4,2,4,0,0.08919430524110794,-0.16788269579410553,0.1229594424366951,-0.1755819171667099,-0.3265874981880188,0.5630049705505371,0.009458793327212334,-0.4491439163684845,0.30985796451568604,-0.08229909092187881,-0.1409957855939865,0.22118930518627167,29_Jan_2024_11_11
27,42,14,0,11,0,3,0,6,2,0,1,4,1,0,1,2,6,4,2,32,51,6,13,2,1,6,0,0.08917564153671265,-0.1678711622953415,0.12295639514923096,-0.1756480634212494,-0.3265688717365265,0.562990665435791,0.00942749623209238,-0.44911667704582214,0.30986398458480835,-0.08235132694244385,-0.14101719856262207,0.22116024792194366,29_Jan_2024_11_11
25,44,13,0,7,5,2,1,5,2,11,0,0,6,0,1,0,8,5,3,31,49,4,16,3,2,5,0,0.08898309618234634,-0.16776347160339355,0.12282305955886841,-0.1757318079471588,-0.3265572786331177,0.562978208065033,0.009380948729813099,-0.4490850269794464,0.30985626578330994,-0.08239519596099854,-0.14104217290878296,0.2211352288722992,29_Jan_2024_11_11
21,40,14,1,9,2,5,0,0,2,0,1,0,1,1,2,1,12,5,0,33,53,10,17,1,0,6,0,0.08911947160959244,-0.1678389608860016,0.12294115871191025,-0.17578919231891632,-0.3265532851219177,0.5629728436470032,0.0093521224334836,-0.4490658640861511,0.3098459541797638,-0.08242129534482956,-0.1410594880580902,0.22112154960632324,29_Jan_2024_11_11
20,43,14,4,12,1,5,1,1,3,3,1,1,1,0,1,2,7,4,2,32,51,9,19,1,0,4,0,0.08913445472717285,-0.16784875094890594,0.12294858694076538,-0.17586752772331238,-0.32656195759773254,0.5629676580429077,0.009298034012317657,-0.44901952147483826,0.30983132123947144,-0.0824664905667305,-0.14110906422138214,0.22108964622020721,29_Jan_2024_11_11
26,40,13,0,10,0,0,0,0,3,0,2,10,4,0,0,3,8,5,4,30,50,8,18,3,1,5,0,0.08908679336309433,-0.16785435378551483,0.12294239550828934,-0.1759166419506073,-0.3265632390975952,0.5629611015319824,0.00926601979881525,-0.448991060256958,0.3098214864730835,-0.08250109106302261,-0.14112836122512817,0.22106419503688812,29_Jan_2024_11_11
23,41,15,0,10,0,2,14,0,2,1,1,1,1,1,0,9,13,4,2,35,48,9,16,4,8,4,0,0.08911499381065369,-0.16788792610168457,0.12296823412179947,-0.17598198354244232,-0.32656392455101013,0.5629495978355408,0.009226012974977493,-0.44895419478416443,0.30980315804481506,-0.08255369961261749,-0.1411474347114563,0.22101935744285583,29_Jan_2024_11_11
25,43,14,0,9,0,0,0,0,8,0,0,0,0,0,0,5,10,4,3,33,53,7,16,6,2,7,8,0.08910404145717621,-0.16790783405303955,0.1229558140039444,-0.1760227084159851,-0.3265763521194458,0.562947154045105,0.00920255295932293,-0.4489328861236572,0.3097892701625824,-0.0825919508934021,-0.14115267992019653,0.22098515927791595,29_Jan_2024_11_11
28,43,15,0,11,0,0,0,0,6,0,1,0,0,0,0,12,6,5,3,31,51,5,21,2,1,5,0,0.08898165822029114,-0.16791130602359772,0.12293802201747894,-0.1760813295841217,-0.32658907771110535,0.562940776348114,0.009175075218081474,-0.4489021301269531,0.3097696900367737,-0.0826471745967865,-0.14116811752319336,0.2209395170211792,29_Jan_2024_11_11
22,42,11,0,9,0,2,0,1,3,0,0,0,1,1,0,2,10,5,5,29,49,14,21,2,1,4,0,0.0890607014298439,-0.1679254174232483,0.12297584116458893,-0.1761215329170227,-0.32659345865249634,0.5629317164421082,0.009157865308225155,-0.4488838016986847,0.30975836515426636,-0.08268266171216965,-0.14118415117263794,0.22091202437877655,29_Jan_2024_11_11
26,44,14,0,10,0,3,0,0,3,0,0,1,1,1,2,6,8,1,5,33,51,11,19,4,0,5,0,0.0889003649353981,-0.16783851385116577,0.12285653501749039,-0.17620594799518585,-0.3266369700431824,0.5629026293754578,0.009133679792284966,-0.44886207580566406,0.3097405433654785,-0.08273497968912125,-0.1412063091993332,0.22087103128433228,29_Jan_2024_11_11
19,41,11,3,11,0,3,1,0,7,0,4,1,0,0,0,2,11,3,0,33,49,9,18,3,2,8,0,0.08900360018014908,-0.16794270277023315,0.12296012043952942,-0.17628233134746552,-0.3266614079475403,0.5628739595413208,0.009112594649195671,-0.44884851574897766,0.3097226619720459,-0.0827876403927803,-0.14122441411018372,0.2208312600851059,29_Jan_2024_11_11
17,41,14,0,10,1,1,1,0,4,1,1,0,1,0,1,4,6,5,3,31,48,6,15,3,1,7,0,0.08893653750419617,-0.16794604063034058,0.12292921543121338,-0.17632897198200226,-0.32666894793510437,0.5628567337989807,0.009098820388317108,-0.44884049892425537,0.3097124993801117,-0.08282440900802612,-0.14123494923114777,0.22080756723880768,29_Jan_2024_11_11
24,44,13,2,13,9,0,0,9,5,0,0,0,1,2,0,3,9,4,2,32,50,10,18,4,1,5,0,0.08896110951900482,-0.16795194149017334,0.12295541912317276,-0.1764029711484909,-0.3266696631908417,0.562832236289978,0.009075265377759933,-0.4488312005996704,0.3096896708011627,-0.08287970721721649,-0.1412484049797058,0.22077405452728271,29_Jan_2024_11_11
26,42,11,7,11,0,2,1,1,4,0,1,0,1,1,0,5,10,4,3,33,49,6,14,11,2,5,0,0.08889992535114288,-0.16795101761817932,0.12291108071804047,-0.17644241452217102,-0.3266634941101074,0.5628148317337036,0.009045406244695187,-0.44882211089134216,0.30965495109558105,-0.08291973918676376,-0.14129048585891724,0.22073893249034882,29_Jan_2024_11_11
22,41,11,0,11,0,2,0,0,5,0,1,0,3,0,0,2,9,2,8,32,50,8,14,5,2,7,1,0.0888633280992508,-0.16794903576374054,0.12290012091398239,-0.1764969378709793,-0.3266464173793793,0.5627833604812622,0.009020156227052212,-0.4488162398338318,0.30962467193603516,-0.08297044783830643,-0.14136208593845367,0.220683291554451,29_Jan_2024_11_11
24,44,13,0,7,2,10,0,0,4,0,4,0,3,0,0,4,8,5,2,33,50,7,13,1,1,6,0,0.08880594372749329,-0.1679367870092392,0.12289208173751831,-0.17653173208236694,-0.3266354203224182,0.562764585018158,0.009005602449178696,-0.4488121271133423,0.30960702896118164,-0.08300242573022842,-0.14139661192893982,0.22064709663391113,29_Jan_2024_11_11
23,41,11,4,11,0,3,12,2,12,0,0,0,6,0,0,6,5,4,4,31,48,5,20,4,1,5,0,0.08884941041469574,-0.1679496169090271,0.12289876490831375,-0.17657701671123505,-0.32661935687065125,0.5627397298812866,0.008986026048660278,-0.448805570602417,0.30958569049835205,-0.08304791897535324,-0.14144110679626465,0.22059530019760132,29_Jan_2024_11_11
24,38,13,1,7,0,3,0,0,0,0,0,1,1,0,0,2,6,4,5,30,48,6,17,2,2,4,0,0.08881758898496628,-0.1679687201976776,0.12287244200706482,-0.17660343647003174,-0.32661718130111694,0.5627266764640808,0.00897301360964775,-0.44880178570747375,0.3095724582672119,-0.08307388424873352,-0.1414697766304016,0.22055909037590027,29_Jan_2024_11_11
26,43,11,12,10,1,0,0,0,0,0,1,1,0,0,0,2,10,4,2,33,48,7,13,2,1,5,0,0.08881282061338425,-0.16796480119228363,0.12288620322942734,-0.1766408383846283,-0.32661160826683044,0.5627077221870422,0.008946727961301804,-0.4487997889518738,0.30954355001449585,-0.08311261236667633,-0.1415073573589325,0.22050896286964417,29_Jan_2024_11_11
27,45,14,0,11,0,5,3,0,3,1,1,1,1,0,0,5,11,5,3,33,49,7,15,12,0,4,0,0.08878631889820099,-0.16798388957977295,0.12287937104701996,-0.17667105793952942,-0.3266107738018036,0.5626903772354126,0.008923262357711792,-0.44879812002182007,0.30952197313308716,-0.08314633369445801,-0.14150181412696838,0.22046636044979095,29_Jan_2024_11_11
24,43,12,1,11,0,2,0,0,3,14,1,0,1,0,14,4,11,3,3,30,48,7,15,9,2,7,3,0.08876196295022964,-0.1679949313402176,0.1228770911693573,-0.1767309159040451,-0.3266023099422455,0.5626720190048218,0.008889234624803066,-0.448798269033432,0.3094937801361084,-0.08320228010416031,-0.14149531722068787,0.22040478885173798,29_Jan_2024_11_11
24,41,11,2,11,0,5,0,0,2,0,0,0,12,0,0,2,8,4,4,32,50,9,17,0,1,4,0,0.08876658976078033,-0.16801217198371887,0.12292671203613281,-0.1767917275428772,-0.32660529017448425,0.5626448392868042,0.008860579691827297,-0.4488012194633484,0.3094698190689087,-0.08325488865375519,-0.14149190485477448,0.22035445272922516,29_Jan_2024_11_11
21,39,10,0,11,0,2,0,0,2,0,2,0,0,0,0,3,8,4,5,32,46,5,14,2,1,11,1,0.08872806280851364,-0.16802242398262024,0.12292760610580444,-0.17682954668998718,-0.32660093903541565,0.5626221299171448,0.008843197487294674,-0.4488057792186737,0.3094552755355835,-0.0832877978682518,-0.14148861169815063,0.22032472491264343,29_Jan_2024_11_11
23,46,11,0,11,0,8,1,1,5,0,1,0,1,0,0,3,8,5,4,31,46,8,17,4,2,4,0,0.08870932459831238,-0.16804659366607666,0.12295544147491455,-0.17688989639282227,-0.3265920579433441,0.5625845193862915,0.008819364942610264,-0.44881319999694824,0.3094403147697449,-0.0833355113863945,-0.14148427546024323,0.22028446197509766,29_Jan_2024_11_11
21,45,14,0,11,6,4,1,2,2,0,3,1,1,0,11,2,8,0,6,33,50,10,19,6,2,4,0,0.08868339657783508,-0.16804970800876617,0.12295390665531158,-0.1769251972436905,-0.32658711075782776,0.5625596046447754,0.008800871670246124,-0.44882267713546753,0.30943116545677185,-0.0833679810166359,-0.1414831131696701,0.2202606350183487,29_Jan_2024_11_11
23,42,11,1,11,0,0,0,0,0,1,0,1,0,0,1,4,8,0,4,33,50,9,19,3,0,4,0,0.08869076520204544,-0.16803082823753357,0.12294387817382812,-0.17697201669216156,-0.3265845775604248,0.5625292062759399,0.00877214316278696,-0.4488424062728882,0.3094199001789093,-0.0834086537361145,-0.141486257314682,0.22023265063762665,29_Jan_2024_11_11
20,42,7,2,9,0,5,0,0,3,0,3,1,2,2,1,5,8,4,2,32,47,7,15,6,3,3,4,0.08867157250642776,-0.1679965704679489,0.12293259054422379,-0.17700089514255524,-0.32658854126930237,0.5625154376029968,0.008754336275160313,-0.4488574266433716,0.3094145357608795,-0.0834302082657814,-0.14150378108024597,0.22021444141864777,29_Jan_2024_11_11
24,44,13,8,8,0,5,0,1,2,4,1,9,1,0,1,3,5,4,3,29,46,8,17,4,5,4,0,0.08851338922977448,-0.16794569790363312,0.12282437831163406,-0.17704154551029205,-0.3266006410121918,0.5625005960464478,0.008727637119591236,-0.4488810896873474,0.30941042304039,-0.08345212787389755,-0.14153479039669037,0.22019633650779724,29_Jan_2024_11_11
23,45,13,0,9,0,3,0,0,0,0,2,2,2,0,4,3,11,4,4,31,48,8,15,3,0,5,1,0.08865149319171906,-0.16800738871097565,0.12295566499233246,-0.17706654965877533,-0.3266119062900543,0.5624931454658508,0.008717935532331467,-0.44889694452285767,0.30941683053970337,-0.08346216380596161,-0.14156480133533478,0.2201891392469406,29_Jan_2024_11_11
23,46,11,3,10,0,2,9,0,2,0,1,1,3,0,0,6,9,5,5,30,46,14,21,2,1,8,1,0.08867287635803223,-0.16807015240192413,0.1229592114686966,-0.1771000772714615,-0.3266306519508362,0.562484085559845,0.00870704185217619,-0.4489268362522125,0.3094211518764496,-0.08347338438034058,-0.1416071057319641,0.2201862335205078,29_Jan_2024_11_11
