S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
63,14,14,0,14,12,3,0,7,2,5,6,2,0,44,14,6,9,11,27,50,223,10,70,5,4,26,0,0.2736439108848572,-0.3120977580547333,0.42406201362609863,-0.20117881894111633,-0.32157668471336365,0.5708792805671692,-0.018019558861851692,-0.4583189785480499,0.3139406144618988,0.10937973111867905,-0.18117648363113403,0.41792356967926025,29_Jan_2024_11_07
64,13,14,4,5,0,4,0,12,1,8,6,5,1,50,0,8,7,13,28,48,224,10,71,3,4,26,0,0.276485413312912,-0.3068259656429291,0.4250757396221161,-0.20131738483905792,-0.3217393159866333,0.5709178447723389,-0.018012434244155884,-0.4583173394203186,0.31396326422691345,0.10915477573871613,-0.18008340895175934,0.4186898171901703,29_Jan_2024_11_07
65,11,13,1,6,1,3,0,10,0,6,8,1,1,39,0,4,6,10,28,52,227,10,68,2,3,34,0,0.27861663699150085,-0.30311357975006104,0.42576366662979126,-0.20141206681728363,-0.32187870144844055,0.5709432363510132,-0.018005328252911568,-0.4583144783973694,0.3139738440513611,0.10899841785430908,-0.17938369512557983,0.41923314332962036,29_Jan_2024_11_07
64,12,13,2,6,3,5,4,16,2,7,7,6,1,48,0,8,8,10,28,51,225,11,67,4,8,30,0,0.28141480684280396,-0.2977607250213623,0.42686495184898376,-0.20156103372573853,-0.3220675587654114,0.5709845423698425,-0.017990894615650177,-0.4583096206188202,0.31398624181747437,0.10873910039663315,-0.17832715809345245,0.4201233685016632,29_Jan_2024_11_07
63,13,14,0,5,1,3,7,10,3,7,9,4,4,44,0,8,7,12,28,50,226,10,64,0,1,29,0,0.28438350558280945,-0.29227060079574585,0.4279864728450775,-0.20169462263584137,-0.3222811222076416,0.5710198879241943,-0.017965737730264664,-0.45831283926963806,0.31399455666542053,0.10846475511789322,-0.17730377614498138,0.42103394865989685,29_Jan_2024_11_07
67,14,16,0,5,0,2,0,9,0,4,8,0,0,43,2,5,5,11,28,52,232,10,65,8,4,30,0,0.2860528826713562,-0.28848329186439514,0.4286709725856781,-0.20177587866783142,-0.32240989804267883,0.571042001247406,-0.017942966893315315,-0.45832276344299316,0.31399762630462646,0.10827229171991348,-0.17661736905574799,0.42165082693099976,29_Jan_2024_11_07
65,15,14,0,5,0,2,0,12,3,6,10,1,1,42,0,4,10,14,31,53,231,6,68,1,4,28,1,0.2885536253452301,-0.2829686999320984,0.4298205077648163,-0.20185643434524536,-0.3225896656513214,0.57107013463974,-0.017915457487106323,-0.45834851264953613,0.3140060305595398,0.10799147933721542,-0.17556263506412506,0.42254021763801575,29_Jan_2024_11_07
69,12,10,1,7,1,4,0,12,6,10,7,7,0,41,13,7,1,13,30,53,233,10,61,3,4,24,1,0.29084068536758423,-0.2772987484931946,0.4309748709201813,-0.20190277695655823,-0.32276451587677,0.5711035132408142,-0.017913244664669037,-0.4583928883075714,0.3140398859977722,0.10772257298231125,-0.17442765831947327,0.4233974814414978,29_Jan_2024_11_07
68,13,14,0,6,0,3,0,11,1,7,6,6,0,45,1,5,6,12,28,53,234,10,66,3,5,22,0,0.2921728193759918,-0.27372249960899353,0.4317360520362854,-0.20191237330436707,-0.3229064643383026,0.5711324214935303,-0.017912117764353752,-0.45842739939689636,0.31406185030937195,0.1075507327914238,-0.1736120879650116,0.4239397644996643,29_Jan_2024_11_07
72,16,16,0,5,1,3,0,9,0,9,6,6,4,43,1,8,6,12,28,51,235,10,64,5,4,32,0,0.29422062635421753,-0.2684071660041809,0.43278053402900696,-0.20191609859466553,-0.3231055438518524,0.5711802840232849,-0.017896510660648346,-0.4584880769252777,0.3140745460987091,0.10728255659341812,-0.17231276631355286,0.4247015118598938,29_Jan_2024_11_07
72,15,15,0,3,2,10,2,10,2,10,6,4,0,44,0,7,3,11,31,52,240,9,64,3,7,26,0,0.2958735525608063,-0.26348742842674255,0.43372219800949097,-0.20191103219985962,-0.323269248008728,0.5712348818778992,-0.017870038747787476,-0.4585611820220947,0.3140665292739868,0.10699081420898438,-0.17097117006778717,0.4254146218299866,29_Jan_2024_11_07
72,16,14,0,3,13,2,0,9,11,5,2,5,0,44,0,7,3,11,24,52,240,6,64,2,5,26,1,0.2969895601272583,-0.2601539194583893,0.43407681584358215,-0.20190021395683289,-0.32338446378707886,0.57127445936203,-0.017839835956692696,-0.45861563086509705,0.31405943632125854,0.10677390545606613,-0.17007623612880707,0.42586639523506165,29_Jan_2024_11_07
76,13,9,1,7,0,5,0,8,1,6,5,6,1,46,0,7,7,10,27,52,246,10,61,4,4,21,0,0.29837948083877563,-0.25615689158439636,0.4350737929344177,-0.2018776535987854,-0.3235350549221039,0.571345329284668,-0.01778375543653965,-0.4586968421936035,0.31405943632125854,0.10642631351947784,-0.16875770688056946,0.42654743790626526,29_Jan_2024_11_07
74,16,15,0,10,14,0,0,11,4,12,6,8,1,51,1,9,6,7,29,55,247,9,63,3,4,18,0,0.2997801899909973,-0.2516082525253296,0.43584153056144714,-0.20184634625911713,-0.3236696422100067,0.5714297294616699,-0.017736239358782768,-0.45876699686050415,0.3140627145767212,0.1060570627450943,-0.16748696565628052,0.4272427260875702,29_Jan_2024_11_07
75,17,14,0,4,0,3,0,16,11,7,2,3,0,50,0,9,3,11,27,56,250,10,61,2,4,25,0,0.30060309171676636,-0.24856339395046234,0.43627429008483887,-0.2017981857061386,-0.32375627756118774,0.5714834928512573,-0.01770958863198757,-0.4588114023208618,0.31406301259994507,0.10581237822771072,-0.16666479408740997,0.4277302920818329,29_Jan_2024_11_07
78,15,13,10,3,0,3,0,9,9,9,6,7,1,49,1,10,8,10,27,56,249,9,61,4,7,25,1,0.3017602562904358,-0.2442588061094284,0.4371728003025055,-0.20171606540679932,-0.32386529445648193,0.5715555548667908,-0.01766776293516159,-0.4588702321052551,0.3140537738800049,0.10543658584356308,-0.16548825800418854,0.4284763038158417,29_Jan_2024_11_07
81,11,17,0,6,9,3,6,9,5,10,9,5,1,44,0,11,8,13,27,54,244,9,57,3,4,24,0,0.302841454744339,-0.23960910737514496,0.43796107172966003,-0.20162387192249298,-0.3240250051021576,0.5716195106506348,-0.017615273594856262,-0.45894551277160645,0.3140428364276886,0.1050531193614006,-0.16434447467327118,0.4292500615119934,29_Jan_2024_11_07
76,17,12,0,5,0,3,0,6,1,5,5,6,1,45,4,9,5,13,28,57,243,13,60,2,3,22,0,0.30354323983192444,-0.23629188537597656,0.43858468532562256,-0.20156113803386688,-0.3241341710090637,0.5716676712036133,-0.017572935670614243,-0.45900464057922363,0.314024955034256,0.10478612035512924,-0.1635674238204956,0.42973512411117554,29_Jan_2024_11_07
77,16,11,0,5,0,3,0,11,5,11,6,1,1,38,0,10,6,6,29,59,245,8,57,2,4,19,1,0.3043949007987976,-0.2311582863330841,0.43951210379600525,-0.20146544277668,-0.32430219650268555,0.5717461705207825,-0.01750323176383972,-0.45909082889556885,0.3140045404434204,0.10437262058258057,-0.16242438554763794,0.43043890595436096,29_Jan_2024_11_07
78,11,11,3,3,4,3,1,9,5,6,9,5,0,41,0,8,7,10,26,58,249,9,53,1,0,19,0,0.30514127016067505,-0.226230189204216,0.44035863876342773,-0.20136527717113495,-0.3244401812553406,0.5718261003494263,-0.017431534826755524,-0.45917758345603943,0.31398507952690125,0.10395044088363647,-0.16123336553573608,0.4311089515686035,29_Jan_2024_11_07
79,14,12,0,4,0,4,0,12,3,7,7,2,0,41,0,7,10,7,29,60,252,8,57,3,5,18,0,0.3058375120162964,-0.221434086561203,0.441291868686676,-0.20124702155590057,-0.32457390427589417,0.571915864944458,-0.017361648380756378,-0.4592683017253876,0.31397104263305664,0.10352823138237,-0.15994104743003845,0.4317363202571869,29_Jan_2024_11_07
80,15,14,0,5,0,5,0,8,7,4,2,3,11,42,0,8,5,10,27,60,253,8,57,2,4,17,0,0.30617862939834595,-0.21826061606407166,0.4418313801288605,-0.20114824175834656,-0.3246716856956482,0.5719740390777588,-0.01731405407190323,-0.4593328535556793,0.31396639347076416,0.10325407236814499,-0.15900819003582,0.4321398138999939,29_Jan_2024_11_07
80,17,13,0,5,0,11,0,8,9,6,8,6,0,42,0,6,6,11,28,59,256,9,57,2,3,18,0,0.30653297901153564,-0.21379584074020386,0.4425365626811981,-0.20097580552101135,-0.3248237073421478,0.572065532207489,-0.017247125506401062,-0.45943501591682434,0.31395626068115234,0.10284817218780518,-0.15756291151046753,0.43273425102233887,29_Jan_2024_11_07
81,15,14,0,5,0,0,1,12,0,4,5,0,0,39,0,8,3,10,28,59,255,8,58,7,4,14,0,0.306958943605423,-0.20943620800971985,0.4432196617126465,-0.20079819858074188,-0.3249346613883972,0.5721533298492432,-0.01717424765229225,-0.45954129099845886,0.31394171714782715,0.10243351012468338,-0.15601718425750732,0.43333014845848083,29_Jan_2024_11_07
82,15,11,1,5,1,5,0,8,3,5,6,4,1,44,0,6,4,11,26,58,261,10,60,4,7,17,0,0.30723249912261963,-0.20633576810359955,0.4436053931713104,-0.20068609714508057,-0.32501184940338135,0.5722052454948425,-0.01712646521627903,-0.4596113860607147,0.3139289319515228,0.10212665051221848,-0.1549321860074997,0.43372514843940735,29_Jan_2024_11_07
85,16,12,0,3,0,2,0,10,1,7,4,3,1,41,1,8,5,10,25,59,256,6,63,2,4,19,1,0.30749985575675964,-0.20190781354904175,0.4441574811935425,-0.20051991939544678,-0.3251242935657501,0.572273313999176,-0.01705518364906311,-0.4597163498401642,0.31390446424484253,0.10169806331396103,-0.153387188911438,0.4343308210372925,29_Jan_2024_11_07
83,15,11,0,2,0,2,0,9,7,2,9,12,12,44,3,10,6,11,25,55,256,9,57,0,11,20,0,0.3078054189682007,-0.19756706058979034,0.4447883069515228,-0.20036238431930542,-0.32523801922798157,0.5723369717597961,-0.016982905566692352,-0.4598228335380554,0.3138837516307831,0.10127798467874527,-0.1519003063440323,0.43494752049446106,29_Jan_2024_11_07
83,12,13,0,3,1,3,0,13,5,11,7,5,1,47,0,9,7,8,27,55,263,10,61,2,1,18,0,0.30795469880104065,-0.19472262263298035,0.44522982835769653,-0.2002650797367096,-0.32531502842903137,0.5723748207092285,-0.01693323813378811,-0.4598921239376068,0.3138733208179474,0.10099740326404572,-0.1509503424167633,0.43535900115966797,29_Jan_2024_11_07
77,11,19,1,4,1,4,0,8,4,4,5,0,0,47,0,7,5,13,28,53,257,9,59,0,9,20,0,0.30807241797447205,-0.19023028016090393,0.44588330388069153,-0.20010367035865784,-0.32541361451148987,0.5724306702613831,-0.01685783639550209,-0.459989070892334,0.31386449933052063,0.10056756436824799,-0.1495271921157837,0.4359852373600006,29_Jan_2024_11_07
83,15,11,12,2,0,3,0,9,13,5,2,1,0,41,0,7,5,11,28,56,262,10,60,3,3,26,14,0.3082016110420227,-0.18576635420322418,0.4465046525001526,-0.1999267041683197,-0.3255006670951843,0.5724712610244751,-0.016773389652371407,-0.4601013958454132,0.3138635754585266,0.10014680027961731,-0.14815981686115265,0.436605304479599,29_Jan_2024_11_07
80,19,11,0,3,15,1,0,10,11,4,6,11,1,46,0,9,6,11,26,54,261,8,55,2,6,16,0,0.3082876205444336,-0.18288303911685944,0.44702211022377014,-0.1998063027858734,-0.3255580961704254,0.5724955201148987,-0.016709553077816963,-0.46017366647720337,0.31386858224868774,0.09986479580402374,-0.14726950228214264,0.4370110332965851,29_Jan_2024_11_07
74,13,10,0,3,0,1,0,11,2,6,9,0,1,44,0,7,8,7,27,56,268,10,61,3,6,18,0,0.308305948972702,-0.17842231690883636,0.44770547747612,-0.19964003562927246,-0.325646311044693,0.5725255012512207,-0.01659245230257511,-0.46027952432632446,0.3138941526412964,0.09940262883901596,-0.14588505029678345,0.4376220405101776,29_Jan_2024_11_07
80,16,13,2,4,0,4,0,11,4,6,5,3,1,45,0,8,5,11,29,57,264,10,62,2,3,17,1,0.30802106857299805,-0.17358268797397614,0.44804897904396057,-0.19949045777320862,-0.3257361650466919,0.5725510716438293,-0.01648004911839962,-0.46037137508392334,0.3139269948005676,0.09893862158060074,-0.14457271993160248,0.43819740414619446,29_Jan_2024_11_07
86,14,11,0,3,0,3,0,9,5,7,8,5,3,48,2,6,6,8,24,59,270,9,63,6,5,13,0,0.3079864978790283,-0.1706867814064026,0.44848552346229553,-0.19939953088760376,-0.3258202075958252,0.5725592970848083,-0.01640208810567856,-0.4604248106479645,0.3139503598213196,0.09863205999135971,-0.14374439418315887,0.4385640621185303,29_Jan_2024_11_07
83,13,18,0,5,0,8,9,13,9,10,11,2,3,44,0,7,9,9,25,58,277,8,59,2,4,15,1,0.3079336881637573,-0.16647584736347198,0.44908273220062256,-0.19925247132778168,-0.32588455080986023,0.5725703239440918,-0.01628720946609974,-0.4604942202568054,0.313973069190979,0.0981547087430954,-0.14244487881660461,0.4391182065010071,29_Jan_2024_11_07
83,12,10,5,5,0,3,0,10,1,8,3,0,0,44,8,4,7,12,27,58,278,10,62,6,6,13,0,0.3078482747077942,-0.16248251497745514,0.449668824672699,-0.19911248981952667,-0.32595279812812805,0.5725685954093933,-0.016181129962205887,-0.46056312322616577,0.31400036811828613,0.09770923852920532,-0.14126811921596527,0.43963131308555603,29_Jan_2024_11_07
85,13,12,6,1,0,0,0,10,1,8,14,1,2,43,9,3,4,10,27,58,285,10,62,3,8,14,0,0.3078625500202179,-0.1599961519241333,0.4500860869884491,-0.19901032745838165,-0.32602566480636597,0.5725732445716858,-0.016113564372062683,-0.460614949464798,0.31401628255844116,0.09741638600826263,-0.14054808020591736,0.4399767220020294,29_Jan_2024_11_07
80,13,8,3,5,1,5,0,12,5,9,9,3,1,48,0,8,7,11,28,59,282,10,57,3,3,16,1,0.307736873626709,-0.1561015546321869,0.45060235261917114,-0.19886527955532074,-0.32610929012298584,0.5725775957107544,-0.016005873680114746,-0.4606897532939911,0.31404146552085876,0.09698805212974548,-0.13943155109882355,0.4404953420162201,29_Jan_2024_11_07
86,16,12,0,5,0,1,0,12,3,12,7,3,0,53,0,8,2,11,28,60,281,10,64,2,2,16,0,0.30761510133743286,-0.15273544192314148,0.4509847164154053,-0.19872550666332245,-0.3261795938014984,0.572576105594635,-0.015885021537542343,-0.4607623219490051,0.3140731751918793,0.09660688042640686,-0.1384284943342209,0.4410204291343689,29_Jan_2024_11_07
88,13,11,0,2,0,2,0,11,0,10,2,5,4,47,0,8,6,8,26,62,282,9,66,3,4,12,0,0.30752134323120117,-0.1504913717508316,0.45131048560142517,-0.19863177835941315,-0.32619789242744446,0.5725730657577515,-0.01581452414393425,-0.4607991874217987,0.31410229206085205,0.09638083726167679,-0.13779288530349731,0.4413897693157196,29_Jan_2024_11_07
85,13,11,0,5,0,3,0,13,3,11,6,4,1,57,6,7,3,11,27,61,278,10,64,3,5,14,0,0.30686700344085693,-0.14730414748191833,0.45139846205711365,-0.19846662878990173,-0.3262408673763275,0.5726026296615601,-0.015702813863754272,-0.46085357666015625,0.3141399323940277,0.09603379666805267,-0.13686460256576538,0.44192540645599365,29_Jan_2024_11_07
88,14,10,5,6,1,3,7,9,7,7,8,4,3,47,0,8,5,9,25,57,279,7,63,2,5,16,0,0.306568443775177,-0.14420069754123688,0.4517597556114197,-0.19831545650959015,-0.32633307576179504,0.5726380348205566,-0.015581756830215454,-0.46090343594551086,0.3141704201698303,0.09566820412874222,-0.13600735366344452,0.4424412250518799,29_Jan_2024_11_07
93,15,13,12,2,0,1,0,9,0,9,13,4,0,52,0,10,7,10,28,54,277,11,65,2,4,16,5,0.3063589632511139,-0.1423633098602295,0.4521351754665375,-0.1982276737689972,-0.3263785243034363,0.5726541876792908,-0.015483386814594269,-0.46092328429222107,0.3141980767250061,0.09541089832782745,-0.1354624480009079,0.4427593946456909,29_Jan_2024_11_07
92,15,12,0,0,15,2,0,13,3,11,8,6,0,46,0,3,13,10,25,58,278,8,63,4,9,17,0,0.3058643639087677,-0.13958397507667542,0.45260924100875854,-0.1981155276298523,-0.3264288306236267,0.5726701617240906,-0.015333035960793495,-0.46093958616256714,0.3142450451850891,0.0949990376830101,-0.134563148021698,0.4432098865509033,29_Jan_2024_11_07
95,17,10,0,3,0,4,3,11,6,11,7,6,2,51,0,7,7,11,28,54,276,10,67,3,4,12,4,0.3054348826408386,-0.13728401064872742,0.45302626490592957,-0.19803018867969513,-0.32644468545913696,0.5726685523986816,-0.015171324834227562,-0.46093159914016724,0.3142988681793213,0.09457705914974213,-0.13371554017066956,0.44362619519233704,29_Jan_2024_11_07
94,13,15,0,4,1,10,3,11,4,9,7,6,1,51,1,6,6,11,27,54,280,11,68,3,4,15,0,0.3050580322742462,-0.13552658259868622,0.45332714915275574,-0.19796346127986908,-0.32645174860954285,0.5726591348648071,-0.015004167333245277,-0.4608893096446991,0.314352810382843,0.09416213631629944,-0.13286401331424713,0.444038987159729,29_Jan_2024_11_07
92,14,11,1,5,9,4,0,12,7,9,11,8,0,51,1,9,8,10,28,58,280,10,67,4,5,15,0,0.30479851365089417,-0.13467369973659515,0.4534651041030884,-0.19793866574764252,-0.3264507055282593,0.5726490616798401,-0.014893615618348122,-0.4608418643474579,0.3143824338912964,0.0938977599143982,-0.13229770958423615,0.4443151354789734,29_Jan_2024_11_07
91,17,10,0,3,1,2,0,10,5,11,9,5,0,55,0,7,5,9,27,56,283,10,66,6,4,15,0,0.30458343029022217,-0.13400845229625702,0.4535977244377136,-0.19792038202285767,-0.3264427185058594,0.5726346969604492,-0.014732642099261284,-0.460745632648468,0.3144280016422272,0.0935143381357193,-0.13163557648658752,0.44477736949920654,29_Jan_2024_11_07
99,11,10,2,3,0,5,1,9,4,10,9,5,0,46,0,6,5,9,26,56,282,10,66,2,4,16,0,0.3045126497745514,-0.13381794095039368,0.4537036418914795,-0.19792665541172028,-0.32644104957580566,0.572622537612915,-0.014566877856850624,-0.46062546968460083,0.31447193026542664,0.0931413322687149,-0.13102242350578308,0.44521546363830566,29_Jan_2024_11_07
97,14,12,0,1,1,2,0,8,11,9,6,6,0,46,1,10,7,9,24,54,282,6,61,1,5,17,1,0.3044274151325226,-0.13374832272529602,0.4537264406681061,-0.19794386625289917,-0.3264617323875427,0.5726195573806763,-0.01445680670440197,-0.4605310261249542,0.3145061433315277,0.09289567917585373,-0.13069279491901398,0.44549962878227234,29_Jan_2024_11_07
92,14,11,0,4,1,6,0,9,4,7,8,4,0,50,0,7,6,13,26,53,281,9,69,6,9,14,0,0.3042057156562805,-0.13376684486865997,0.453808069229126,-0.1979910135269165,-0.3265119194984436,0.572624683380127,-0.014290587045252323,-0.4603554606437683,0.314564049243927,0.09253264963626862,-0.13021236658096313,0.44589781761169434,29_Jan_2024_11_07
93,15,12,1,0,0,0,2,6,12,9,6,4,1,48,0,8,6,10,26,56,280,9,67,2,5,14,0,0.3038668632507324,-0.1336648166179657,0.4538896679878235,-0.19807909429073334,-0.3265138864517212,0.572632372379303,-0.014139142818748951,-0.46014630794525146,0.31461650133132935,0.09219712018966675,-0.1298641860485077,0.44623589515686035,29_Jan_2024_11_07
97,17,12,0,4,0,5,0,11,3,12,7,2,1,51,15,7,2,10,27,55,278,8,68,3,6,15,0,0.30366718769073486,-0.13362067937850952,0.45401132106781006,-0.19814880192279816,-0.3265460431575775,0.5726339817047119,-0.014042961411178112,-0.45999208092689514,0.31465452909469604,0.09198624640703201,-0.12966911494731903,0.446412593126297,29_Jan_2024_11_07
92,14,12,0,3,0,4,0,11,5,11,7,8,2,46,3,8,8,10,26,50,282,9,67,0,12,15,1,0.3033720552921295,-0.13370302319526672,0.45427295565605164,-0.19826966524124146,-0.3265412747859955,0.5726325511932373,-0.013926607556641102,-0.45973512530326843,0.3147067129611969,0.09165632724761963,-0.12935486435890198,0.44660255312919617,29_Jan_2024_11_07
89,15,12,0,3,0,3,0,12,5,10,7,7,1,50,0,6,8,11,27,52,283,11,69,2,4,17,3,0.3031029999256134,-0.13387431204319,0.45441967248916626,-0.19842582941055298,-0.32650235295295715,0.5726277828216553,-0.013804924674332142,-0.45944732427597046,0.3147710859775543,0.09132450819015503,-0.12902198731899261,0.4467420279979706,29_Jan_2024_11_07
90,15,12,0,3,1,4,0,10,5,11,7,6,2,50,4,8,1,10,26,54,282,7,70,2,4,21,4,0.30294638872146606,-0.1342359483242035,0.45447471737861633,-0.19853395223617554,-0.32646703720092773,0.5726251006126404,-0.01372929010540247,-0.4592544436454773,0.31481263041496277,0.09114503860473633,-0.12892015278339386,0.4468064308166504,29_Jan_2024_11_07
90,13,11,0,4,0,4,0,11,3,13,7,2,1,48,0,7,4,11,27,52,284,9,70,2,5,15,0,0.3027196526527405,-0.13490135967731476,0.45463308691978455,-0.19870498776435852,-0.3263950049877167,0.5726046562194824,-0.013627764768898487,-0.4589753746986389,0.31487393379211426,0.09090562909841537,-0.12883718311786652,0.446847528219223,29_Jan_2024_11_07
90,19,11,0,3,0,2,0,10,3,9,7,8,1,46,2,8,6,11,28,52,284,10,72,7,4,14,0,0.3026127219200134,-0.1358710527420044,0.4546789228916168,-0.1988779902458191,-0.3263506293296814,0.5725802183151245,-0.013536914251744747,-0.4587087333202362,0.31493836641311646,0.09068728983402252,-0.12882383167743683,0.4468211829662323,29_Jan_2024_11_07
85,13,10,1,5,1,4,0,12,4,10,9,9,1,49,3,9,6,10,24,50,282,6,70,2,6,16,0,0.30275169014930725,-0.13676294684410095,0.4548821449279785,-0.19899481534957886,-0.32632794976234436,0.5725675225257874,-0.013482121750712395,-0.4585384130477905,0.3149845004081726,0.09056553989648819,-0.12884938716888428,0.44675886631011963,29_Jan_2024_11_07
90,15,11,0,13,15,4,0,10,4,9,7,7,0,49,12,6,3,8,30,50,282,9,71,2,5,19,2,0.30244430899620056,-0.1378268301486969,0.4547046720981598,-0.1991836279630661,-0.32629796862602234,0.5725606083869934,-0.013417592272162437,-0.458272248506546,0.31505438685417175,0.0903918594121933,-0.1288561373949051,0.4465932250022888,29_Jan_2024_11_07
85,14,11,8,5,1,5,0,10,3,9,4,7,0,48,0,8,6,17,23,52,280,6,71,2,4,17,1,0.302449494600296,-0.13924695551395416,0.45469027757644653,-0.19936373829841614,-0.3262806236743927,0.572554886341095,-0.013375326991081238,-0.4580165147781372,0.3151167333126068,0.0902412086725235,-0.12887455523014069,0.44636592268943787,29_Jan_2024_11_07
87,15,10,0,3,0,6,0,9,3,9,8,2,13,47,0,8,4,6,27,52,277,5,68,2,4,18,0,0.30243369936943054,-0.14069148898124695,0.45463430881500244,-0.19954364001750946,-0.32616832852363586,0.5725148320198059,-0.01334979385137558,-0.4577920436859131,0.3151797652244568,0.09013460576534271,-0.12894365191459656,0.4460863471031189,29_Jan_2024_11_07
88,16,11,0,4,0,5,0,19,11,9,4,5,2,48,2,7,9,13,28,51,280,10,74,6,5,16,0,0.30249345302581787,-0.14170806109905243,0.4546506106853485,-0.19965408742427826,-0.3261195719242096,0.5724920630455017,-0.013333923183381557,-0.4576565623283386,0.3152276575565338,0.09010924398899078,-0.12904678285121918,0.44587722420692444,29_Jan_2024_11_07
