time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
386.47,3.14,-1.23,0.21,-0.97,0.18,0.20,-0.41,0.45,-0.16,0,0,39,210,295,282,428,137,0,3
386.57,5.93,0.86,1.79,-0.97,0.18,0.18,-0.41,0.45,-0.17,0,0,41,215,294,282,429,137,0,3
386.68,5.43,2.08,0.71,-0.97,0.19,0.22,-0.41,0.44,-0.16,0,0,43,213,294,282,427,138,0,3
386.78,6.45,1.47,2.91,-0.97,0.16,0.24,-0.41,0.45,-0.17,1,0,43,213,298,283,427,137,0,3
386.89,3.54,-0.17,2.47,-0.95,0.17,0.23,-0.41,0.45,-0.17,0,0,42,210,295,283,428,137,0,3
386.99,3.06,1.77,2.40,-0.99,0.18,0.20,-0.41,0.45,-0.17,0,0,40,212,296,282,428,137,0,3
387.10,4.48,0.03,0.40,-0.97,0.18,0.20,-0.42,0.45,-0.17,0,0,41,210,298,283,427,137,0,3
387.20,4.74,0.91,3.57,-0.95,0.17,0.24,-0.41,0.45,-0.16,0,0,37,207,316,283,426,136,0,3
387.31,2.58,0.03,2.62,-0.96,0.15,0.22,-0.41,0.45,-0.17,0,1,1,206,316,284,426,135,0,3
387.42,0.81,2.11,0.52,-0.98,0.17,0.21,-0.42,0.45,-0.16,0,0,0,198,331,286,423,127,0,3
387.52,-0.11,-1.27,4.00,-0.98,0.18,0.20,-0.41,0.45,-0.17,0,0,0,203,336,285,425,127,0,3
387.63,1.17,-1.37,3.03,-0.97,0.17,0.22,-0.41,0.45,-0.17,0,0,0,205,336,287,426,126,0,3
387.73,3.17,-0.14,2.57,-0.97,0.15,0.22,-0.41,0.44,-0.17,0,0,0,206,335,288,426,126,0,3
387.84,2.30,0.61,1.59,-0.97,0.16,0.23,-0.41,0.45,-0.16,0,0,0,208,335,289,428,127,0,3
